x	y
10	70
33	46
50	26
83	1
424	14
436	23
464	46
477	60
6	119
6	211
11	183
15	172
18	156
27	129
38	106
44	88
48	70
63	53
73	45
94	31
113	13
363	9
379	19
391	32
395	52
12	338
13	326
13	310
17	302
18	295
22	280
27	265
27	238
36	220
37	195
51	154
59	136
72	103
85	77
88	71
95	64
111	48
122	38
138	29
153	25
163	15
178	12
189	2
261	2
274	10
300	30
309	36
325	47
1	435
7	419
27	406
23	404
31	389
29	365
34	346
37	334
44	309
43	283
12	477
16	462
21	447
31	423
28	414
56	500
62	484
62	472
60	463
56	436
60	426
61	416
59	396
60	376
60	369
62	345
67	312
68	290
66	259
65	234
70	197
73	183
81	161
90	138
93	127
93	119
103	98
109	91
15	25
13	21
464	5
477	21
498	39
506	43
18	19
26	508
42	475
59	20
51	462
89	365
93	352
92	336
91	326
93	296
99	266
100	240
100	208
106	172
111	162
120	145
128	125
132	98
135	75
153	63
161	55
178	38
188	33
201	34
225	27
247	33
263	42
266	43
91	416
89	439
90	467
93	503
122	448
121	420
115	394
120	376
120	354
121	352
118	319
122	296
120	262
120	236
120	504
133	470
147	495
152	501
154	507
149	431
163	470
184	497
200	511
147	165
153	140
157	116
160	113
142	203
146	215
147	237
147	258
148	264
146	304
148	316
146	331
148	349
157	371
158	392
170	408
189	452
195	466
210	488
222	495
226	497
149	21
170	45
174	181
175	161
183	129
186	116
193	106
216	93
252	115
261	137
270	145
273	160
284	194
287	210
290	227
297	250
319	292
323	304
332	319
336	335
344	351
363	373
365	384
379	406
394	423
413	442
417	451
426	465
437	481
455	503
173	203
175	234
173	252
183	271
183	277
191	306
193	317
203	342
201	348
208	372
214	385
221	400
226	419
245	445
255	453
263	464
179	352
179	368
190	395
196	409
207	433
216	444
241	473
248	488
258	491
271	503
230	61
200	210
204	238
205	259
214	279
222	309
228	333
236	351
234	353
222	496
234	508
208	157
213	162
218	171
219	186
222	200
231	229
233	246
239	262
240	270
254	297
259	316
264	324
267	338
280	359
295	389
307	408
323	425
335	436
348	449
359	470
369	478
394	499
239	142
245	178
259	216
264	235
271	250
280	281
285	302
294	318
303	340
315	353
324	378
341	405
357	418
377	442
381	451
392	464
406	482
244	387
265	82
277	90
289	120
299	144
304	176
308	181
308	191
315	213
321	234
266	386
262	390
269	406
276	417
280	437
287	451
295	471
301	482
313	498
320	15
337	25
349	37
369	52
313	81
322	89
336	106
349	124
365	150
381	189
396	225
401	239
402	238
423	272
429	279
431	291
446	307
459	327
471	352
478	370
486	386
491	400
503	417
321	460
334	473
349	496
326	148
351	178
356	197
366	215
372	238
379	260
388	276
402	303
411	322
438	348
446	363
455	372
329	96
337	221
345	224
342	245
349	265
350	273
351	286
361	299
367	318
378	338
390	361
405	387
410	393
428	421
449	443
463	462
479	489
496	510
349	76
354	84
365	95
374	118
395	146
402	159
416	193
420	197
428	210
431	231
436	240
454	264
467	286
476	294
490	317
491	326
496	338
511	354
510	361
510	371
391	86
392	98
405	123
417	138
422	151
426	150
439	174
442	180
453	202
460	225
470	229
484	250
486	260
511	296
433	103
437	116
449	142
463	159
472	180
485	196
499	229
410	256
418	364
434	385
447	398
451	398
464	425
485	447
493	464
442	496
455	92
463	107
482	132
500	163
487	455
505	89
509	91
492	108
494	111
495	110
502	115
511	134
