x	y
9	11
8	49
19	34
26	27
37	13
52	2
6	87
16	81
26	69
46	36
74	12
1	128
6	120
1	210
10	175
22	139
28	130
41	116
43	109
60	93
73	77
81	74
88	65
113	44
119	39
136	32
163	20
195	13
208	12
243	6
259	1
284	3
305	5
309	5
335	11
352	23
372	29
400	48
413	55
435	65
446	72
470	84
486	93
1	344
9	314
9	293
15	272
12	268
12	256
20	235
26	212
32	180
46	141
58	129
76	102
105	84
126	68
144	56
159	49
179	43
203	37
221	31
261	32
282	28
307	33
325	41
353	44
373	60
394	69
411	83
427	87
457	106
466	108
483	124
503	135
7	414
8	402
12	384
28	375
33	354
32	332
37	320
34	297
41	278
38	272
38	261
43	239
45	217
53	202
55	191
68	161
78	144
97	119
111	107
134	88
162	74
175	71
207	58
215	58
233	58
252	54
270	50
289	52
304	58
330	65
355	70
10	466
20	443
21	434
25	419
32	387
32	374
74	510
100	509
136	511
19	501
44	471
53	464
60	440
57	412
61	397
57	392
61	351
55	331
60	301
66	286
64	266
68	239
71	241
78	212
84	194
99	168
114	138
140	111
149	109
163	100
192	88
192	93
219	87
243	83
282	81
302	78
327	82
336	85
354	90
368	90
392	101
403	107
429	118
444	127
467	146
485	157
40	441
56	64
77	45
101	25
135	6
413	1
419	5
432	9
454	18
480	32
496	38
504	47
508	45
43	471
52	70
84	470
102	482
77	7
78	356
83	403
82	421
82	427
83	454
91	263
91	291
95	296
98	315
105	352
103	363
108	371
106	377
111	397
122	416
131	437
146	456
103	431
108	445
126	470
134	476
154	485
123	177
130	160
143	146
155	136
177	122
193	115
210	111
244	110
261	110
282	98
306	99
321	108
342	113
366	117
366	119
379	120
406	134
413	140
430	152
452	168
475	184
485	197
501	215
506	221
113	234
113	256
110	264
113	296
122	314
122	329
132	365
137	380
141	399
143	410
157	436
175	458
191	475
206	493
221	505
141	196
163	165
172	155
190	143
203	137
232	135
247	132
258	137
282	146
295	144
312	151
344	165
369	193
386	213
398	218
405	232
432	259
455	277
474	292
491	305
137	239
139	259
143	285
144	304
145	312
151	334
156	380
161	392
171	408
183	429
205	454
219	470
242	490
240	488
247	494
164	208
163	206
168	199
166	195
183	183
179	183
193	172
201	168
221	162
250	161
273	165
296	172
318	184
334	189
340	203
352	205
364	221
383	247
399	256
425	286
445	306
456	313
475	328
488	341
501	353
160	255
163	280
167	295
174	302
187	347
189	357
198	366
201	376
201	376
217	398
222	412
233	429
245	450
257	466
273	484
300	499
300	503
182	385
193	400
197	417
211	427
215	435
190	202
199	194
212	191
224	188
238	182
264	193
278	202
287	206
294	215
309	231
325	250
331	258
336	263
344	279
362	300
377	322
392	347
402	356
422	377
429	389
449	408
462	421
483	441
495	448
505	459
184	258
190	285
200	308
206	330
210	337
227	366
239	400
246	398
259	418
266	432
271	447
299	472
320	487
342	501
350	507
186	348
216	278
223	287
231	318
245	349
258	379
264	388
270	389
285	419
304	447
239	212
255	218
272	227
286	244
302	263
322	283
330	300
346	325
369	352
365	357
377	365
388	381
402	398
424	418
436	437
445	439
458	457
465	465
473	468
493	491
511	502
238	265
244	274
245	290
256	309
257	311
267	328
264	330
267	343
280	362
283	377
306	409
319	424
336	443
364	483
371	484
383	504
256	244
258	252
258	254
273	280
284	311
292	328
297	346
307	359
326	382
332	398
339	405
342	410
363	438
379	457
391	466
416	494
280	119
297	120
323	129
344	138
365	148
382	147
390	153
409	164
413	171
432	183
452	204
470	221
486	233
499	248
281	357
286	371
316	319
333	354
354	379
369	400
372	408
401	435
404	442
406	445
417	457
445	487
459	493
465	499
331	220
355	246
363	261
389	287
405	311
418	331
435	353
442	365
453	375
472	396
314	455
376	6
401	20
428	34
438	35
482	62
498	71
389	210
399	225
415	235
430	253
435	259
449	270
410	199
420	211
435	222
441	231
459	240
472	258
490	273
508	290
395	292
398	441
486	9
508	16
437	360
464	355
490	379
494	383
507	401
500	348
492	389
