x	y
474	7
488	16
501	34
432	1
450	18
464	34
474	54
482	76
479	79
488	91
495	112
506	125
509	138
508	326
499	341
496	360
489	380
489	392
480	415
469	439
451	453
428	476
430	482
2	25
13	17
35	3
34	4
406	8
426	26
435	38
441	45
450	60
458	83
472	109
492	148
497	163
493	190
494	218
498	244
492	279
487	304
485	331
474	355
467	374
458	388
454	411
441	436
423	450
408	467
383	479
370	487
371	492
345	500
317	507
13	46
25	41
38	33
50	18
65	8
79	3
351	2
357	7
360	12
376	40
389	60
410	96
420	117
425	130
8	80
27	62
54	44
76	30
93	17
111	10
128	4
310	3
329	26
339	36
354	52
361	66
373	83
384	90
392	115
407	146
416	178
420	185
421	208
418	231
407	256
398	280
391	292
374	305
367	321
349	341
339	348
309	366
293	371
268	380
245	386
212	395
201	400
180	400
158	397
146	393
131	393
114	383
105	381
98	375
9	107
23	94
39	79
42	74
57	72
77	56
113	35
130	29
137	28
150	26
161	17
170	18
192	15
216	12
226	9
240	13
267	18
298	27
310	44
332	58
343	72
347	82
364	102
373	116
384	145
388	165
396	198
391	236
391	243
382	260
366	281
362	283
358	296
351	303
318	334
300	341
292	347
272	357
250	357
226	360
196	364
175	359
150	349
130	326
127	319
117	307
114	298
103	261
104	238
106	220
106	203
108	176
117	152
137	122
144	116
167	106
194	107
221	106
243	115
268	131
277	150
293	176
294	212
279	230
262	256
245	262
221	267
191	244
180	228
185	192
191	181
220	163
243	180
19	132
32	119
45	102
12	188
21	175
27	166
30	152
39	135
43	134
58	115
2	260
2	444
12	446
7	490
24	484
51	483
74	480
89	477
105	476
137	474
159	468
189	466
218	454
230	449
254	444
273	432
309	420
318	415
344	402
364	390
376	383
399	363
415	339
425	321
427	318
438	308
441	298
444	285
445	280
454	268
40	508
54	504
80	502
101	500
114	492
140	493
148	496
147	493
173	488
191	487
212	483
233	480
243	472
271	469
298	467
321	464
338	451
358	448
378	441
399	429
410	426
434	393
448	368
451	351
453	334
465	308
463	301
470	280
476	253
470	244
470	214
468	174
470	155
236	505
254	497
272	496
291	487
321	485
327	482
361	472
386	456
396	444
4	476
14	470
23	464
54	457
81	451
16	316
16	320
15	330
23	348
22	353
34	381
41	384
58	412
65	415
92	431
108	434
115	438
130	442
132	442
155	449
30	224
38	195
49	162
63	143
75	127
81	114
98	98
117	84
139	73
162	64
179	63
209	58
245	61
255	62
266	68
282	82
293	84
309	107
310	117
329	140
338	165
348	192
343	220
339	227
324	255
302	281
282	293
266	302
241	308
222	311
210	314
195	311
171	299
153	267
151	270
34	302
43	324
50	343
58	370
80	393
110	410
122	413
134	416
164	426
185	426
202	426
224	430
32	86
60	209
69	176
79	161
88	151
97	134
110	122
137	99
147	92
170	90
191	84
215	80
234	83
260	90
276	106
288	119
302	135
308	154
320	178
321	206
307	230
306	240
294	255
277	269
253	282
236	287
236	282
211	287
204	286
180	268
163	246
155	229
160	188
164	176
179	155
216	138
221	141
236	145
254	155
267	178
271	209
262	227
59	271
65	296
74	329
64	419
92	71
116	62
133	52
149	46
152	49
176	39
205	38
229	34
268	43
283	52
301	65
316	82
328	91
338	112
347	126
359	146
362	158
367	173
369	184
365	218
365	235
359	246
346	270
328	287
309	307
297	315
275	324
261	330
241	336
222	334
206	339
178	333
151	318
149	315
131	287
129	276
127	255
126	227
125	212
134	189
137	164
148	149
159	144
174	128
180	124
80	207
91	184
77	258
83	281
89	301
117	358
145	372
161	376
177	380
120	114
143	121
190	248
222	191
252	406
270	405
288	398
310	394
332	386
337	379
365	360
380	345
394	325
414	296
426	278
430	266
439	243
443	207
446	186
448	177
449	155
447	147
445	136
441	107
444	111
424	73
413	51
401	36
230	364
276	461
292	452
318	436
340	432
362	420
377	410
399	395
413	385
428	355
308	308
326	20
331	323
356	399
421	506
444	498
379	312
433	30
438	432
461	29
491	464
507	506
510	423
