x	y
8	50
17	31
31	8
2	149
8	137
13	108
23	79
33	63
35	56
50	34
56	22
7	250
11	218
15	207
25	184
26	167
30	160
46	123
53	103
60	84
71	61
75	47
81	29
109	6
3	349
12	338
14	324
21	312
24	306
32	274
40	240
54	221
67	190
76	148
88	111
89	105
94	82
96	69
113	50
119	32
145	12
357	16
374	38
390	67
402	87
413	112
418	121
425	142
429	169
8	412
25	392
26	386
38	362
42	356
62	330
74	309
95	275
108	257
113	238
121	227
124	204
129	188
140	163
141	151
142	133
153	105
157	99
164	74
185	48
202	34
227	27
262	17
264	21
286	22
1	482
20	454
37	426
58	400
56	390
65	381
76	356
98	334
104	319
113	300
124	282
136	267
145	245
159	217
162	192
168	168
171	158
167	153
178	120
183	99
198	80
196	80
215	64
221	55
247	50
265	50
280	52
307	71
318	91
318	123
317	148
317	163
68	505
93	483
106	462
112	462
135	436
156	396
176	376
183	357
199	332
205	309
216	289
218	264
239	224
248	197
114	498
139	484
147	471
168	448
175	428
216	500
242	478
256	473
265	463
292	446
322	420
299	510
308	502
344	492
366	486
384	488
418	490
26	501
24	499
48	478
66	462
84	446
99	434
121	408
135	387
141	372
154	349
159	340
177	314
180	288
180	266
187	249
185	230
192	199
191	179
42	487
61	463
59	276
69	258
83	229
88	217
97	185
108	155
115	128
116	105
125	87
140	61
150	44
169	23
190	3
314	10
326	25
330	40
345	62
347	72
349	90
353	125
359	146
364	157
90	401
102	379
116	356
123	343
129	329
134	320
147	300
151	291
83	406
155	505
173	495
191	480
202	475
226	459
258	433
277	424
178	21
199	444
212	426
200	391
206	379
214	360
225	350
228	333
240	300
252	270
257	237
266	227
271	206
279	183
206	67
202	139
216	103
229	83
261	79
287	107
291	136
288	157
230	393
242	373
255	343
259	343
259	326
271	298
280	280
280	257
288	239
232	135
236	121
240	96
258	503
268	501
283	489
310	468
333	460
346	445
347	434
242	373
268	387
284	374
290	370
306	349
315	335
324	311
327	307
332	287
338	259
342	241
341	227
338	192
265	131
299	305
301	298
305	273
308	265
307	232
311	199
288	485
304	401
314	390
332	363
341	350
352	330
353	316
353	300
365	279
370	261
367	251
372	202
340	398
346	397
358	384
375	361
382	330
381	311
390	7
410	38
427	66
427	76
443	101
444	112
457	139
468	170
383	440
440	9
470	31
483	48
502	83
376	407
390	141
395	157
385	64
397	218
403	245
403	264
404	279
410	324
410	334
411	351
415	377
424	386
426	466
441	468
444	471
451	473
475	486
494	491
509	498
436	436
454	441
488	454
510	465
427	232
432	244
441	287
443	301
453	320
467	343
472	355
481	377
494	393
439	349
445	376
477	409
488	422
451	210
457	223
461	241
464	243
468	279
474	298
483	316
483	319
484	324
494	335
504	352
464	74
474	100
495	141
502	164
500	170
479	209
484	209
491	230
498	245
506	299
