x	y
3	51
10	25
24	13
6	117
10	100
16	89
2	232
6	208
8	175
20	150
22	129
35	99
39	83
48	58
56	41
77	21
89	6
2	372
6	345
11	432
16	415
20	395
25	375
32	350
40	342
18	504
22	480
27	457
35	437
40	421
51	381
49	378
56	348
59	344
68	314
72	287
77	269
82	242
84	206
88	186
92	173
92	153
103	129
103	118
116	96
126	71
132	74
146	51
167	38
188	17
197	3
474	18
495	46
55	499
65	475
75	458
83	434
92	415
94	389
100	369
109	345
117	319
119	311
120	286
125	278
134	234
135	226
138	198
143	175
150	147
155	126
166	101
181	77
182	71
189	61
203	42
211	37
221	19
243	2
424	12
449	32
462	49
482	75
490	91
502	115
91	490
92	472
103	443
105	433
108	424
116	408
123	360
134	345
137	321
144	303
151	276
152	254
156	237
158	221
165	191
169	159
181	127
187	113
209	84
224	59
228	50
128	502
131	489
143	471
147	453
156	429
156	419
160	412
171	378
173	373
173	348
176	341
176	329
181	308
180	297
178	278
179	248
182	230
189	214
187	197
193	190
199	169
211	138
220	120
220	112
234	97
243	81
254	77
258	72
264	71
275	68
296	60
320	58
345	54
351	54
373	58
393	68
412	81
435	106
443	122
452	141
448	147
450	163
454	185
453	195
460	223
466	245
464	248
466	254
468	268
466	265
466	301
463	321
456	366
457	399
459	414
459	434
453	460
458	464
457	472
453	497
187	511
191	472
194	456
204	424
204	423
209	398
218	378
218	338
223	318
229	283
230	263
230	242
226	215
295	493
301	484
303	474
312	477
5	313
14	296
14	277
19	266
24	244
30	217
35	180
39	167
41	162
48	147
47	137
50	115
59	97
68	82
73	67
80	56
97	32
118	10
25	46
42	21
59	9
320	505
337	479
340	472
347	443
359	406
364	376
359	377
363	354
368	340
374	322
373	297
371	280
381	244
381	232
382	205
383	179
22	11
38	285
45	252
53	229
60	208
59	181
68	156
75	143
81	109
91	87
100	71
111	50
132	37
150	9
49	465
50	454
58	438
67	405
74	390
78	381
73	383
78	363
80	349
87	337
90	318
90	309
96	283
101	268
107	238
110	219
115	176
123	142
135	119
138	102
153	77
162	65
223	503
231	479
236	465
244	433
249	417
257	396
261	372
270	342
267	333
273	303
274	291
270	295
271	257
270	243
271	237
272	225
274	197
279	174
281	168
285	156
314	133
328	129
346	131
361	150
397	510
406	486
410	474
411	470
409	459
414	424
420	396
89	8
157	498
168	461
177	441
183	408
187	411
194	379
194	368
199	330
204	320
203	302
203	272
202	256
208	225
211	211
120	456
131	424
145	394
152	366
151	361
151	345
155	323
210	484
219	457
218	453
224	433
231	414
235	392
238	372
243	348
246	326
250	303
247	290
249	278
252	262
247	238
251	194
249	184
256	163
266	145
282	126
289	119
292	113
320	105
328	108
362	116
378	132
397	164
401	190
401	222
397	260
400	278
393	293
397	296
391	319
392	331
388	357
387	368
379	402
377	432
372	440
368	465
355	481
242	508
253	487
254	471
263	452
272	426
277	415
281	385
281	376
286	339
291	310
299	301
298	264
221	179
233	147
255	120
271	101
302	85
320	80
344	85
366	87
383	101
396	115
400	117
408	125
411	131
420	152
426	171
429	209
420	235
419	256
418	291
417	320
406	354
404	378
399	413
389	454
381	479
377	503
256	47
291	37
290	36
291	35
323	27
350	29
383	39
246	86
281	9
282	12
315	5
343	7
352	8
386	17
390	18
417	34
436	58
445	70
455	85
468	107
474	126
476	143
477	170
482	192
481	213
487	243
487	266
490	281
494	297
499	321
502	333
498	336
501	353
499	376
263	502
275	476
286	446
292	432
290	417
301	389
303	375
306	370
313	332
315	309
323	290
325	264
334	242
329	239
336	224
334	206
335	187
297	183
304	167
316	159
310	442
315	416
320	397
325	371
329	350
334	330
341	310
348	289
354	249
358	232
360	196
361	180
318	189
327	448
329	432
331	416
339	395
342	388
344	363
345	334
362	118
370	128
424	501
433	463
435	435
434	427
435	424
436	415
437	388
437	378
431	348
439	323
441	311
439	299
444	262
390	143
391	41
483	320
478	387
475	409
477	438
476	463
478	480
476	507
487	39
496	430
497	450
495	474
499	486
501	492
503	193
507	231
511	256
