x	y
11	40
15	36
28	14
6	145
31	126
56	99
68	83
74	69
95	39
117	17
138	7
296	8
304	12
320	25
341	38
357	50
381	69
403	88
423	101
432	116
451	141
463	166
472	180
473	185
490	199
498	222
506	235
2	197
24	179
35	169
70	151
90	143
108	127
119	123
139	113
143	111
159	106
183	97
198	94
230	90
254	94
270	100
307	116
328	128
349	142
353	150
372	162
383	182
410	203
410	204
423	214
432	221
441	229
460	244
458	247
473	255
490	266
490	272
508	284
15	232
37	215
53	203
60	198
73	188
97	180
119	162
135	155
152	147
174	135
214	127
228	126
263	131
289	144
6	286
28	265
61	244
79	229
97	221
109	213
143	206
164	205
195	198
204	199
5	341
6	340
35	328
58	318
79	312
109	298
119	290
132	293
165	288
181	284
215	283
237	289
253	290
275	294
284	303
300	309
317	314
329	328
350	337
347	337
370	344
400	360
416	374
4	380
30	368
46	365
58	363
73	353
103	341
115	340
143	329
180	322
189	317
228	322
16	416
48	408
62	401
76	392
88	394
103	387
118	381
149	366
171	356
199	355
221	352
236	354
248	351
280	354
290	356
302	360
330	367
345	371
361	380
394	393
409	400
421	407
442	409
460	423
476	428
488	440
1	470
7	463
20	462
30	458
50	446
69	444
82	438
113	428
125	425
153	419
168	422
187	418
196	423
206	420
241	425
263	422
293	431
338	438
358	445
361	447
368	450
381	456
404	465
428	480
438	483
464	500
497	510
9	506
12	503
26	493
46	490
54	485
73	481
92	473
115	467
141	456
171	457
201	453
214	451
235	467
223	477
206	480
183	487
161	493
144	497
128	496
114	502
226	511
251	505
265	504
290	504
5	97
32	70
49	44
72	15
5	53
13	340
33	369
44	292
65	275
83	266
104	257
105	261
133	248
151	244
171	238
191	235
97	102
121	87
132	85
153	71
188	59
213	58
232	55
264	56
277	61
300	65
316	76
333	84
335	88
342	91
359	100
372	118
396	135
417	156
435	178
453	205
468	9
478	26
498	63
144	42
163	34
191	28
231	17
257	23
271	25
285	28
354	2
362	12
365	11
374	16
406	41
415	58
182	164
208	166
232	164
259	169
302	179
314	180
340	191
355	199
377	221
401	237
421	259
447	280
468	296
481	308
498	321
203	385
234	384
287	391
319	398
343	410
345	409
369	421
387	422
419	438
439	444
458	457
473	466
495	478
422	11
434	31
451	59
462	73
466	79
467	83
472	91
476	100
480	106
487	126
501	158
258	253
281	261
296	266
320	276
330	276
349	294
367	303
367	302
390	315
405	326
415	339
430	348
436	353
454	378
470	386
492	404
256	212
271	220
283	218
314	228
326	232
331	237
348	247
360	255
371	263
402	284
434	309
436	305
431	310
454	326
481	351
493	362
509	375
275	464
283	468
306	472
348	481
352	484
375	489
393	494
505	6
332	134
397	187
407	364
457	75
475	254
496	118
510	416
