x	y
10	10
11	217
1	240
9	299
11	296
16	281
24	262
22	261
33	237
42	211
46	198
45	184
16	375
26	350
34	336
35	329
45	304
51	282
55	270
63	254
68	236
74	208
81	197
86	187
91	175
6	438
9	436
12	432
25	409
30	507
43	488
51	490
50	480
63	456
75	430
82	401
8	53
20	40
42	20
45	11
12	488
30	459
42	442
50	416
50	399
59	380
57	366
72	344
84	306
86	285
97	249
113	213
119	185
19	97
30	69
49	51
69	41
85	30
90	22
124	8
136	1
261	4
298	24
312	42
322	54
339	69
350	87
365	105
386	134
400	153
411	165
432	179
444	202
448	207
455	223
479	251
495	275
504	282
4	109
8	182
28	137
41	114
57	95
65	82
87	60
64	140
78	119
91	98
102	89
117	67
114	66
143	43
163	34
169	31
189	28
204	29
227	25
251	30
263	39
266	38
290	61
314	81
317	92
330	110
347	119
360	144
365	160
372	184
383	203
400	238
404	257
417	280
81	487
87	477
101	457
103	451
104	438
115	428
116	419
115	399
110	366
111	346
111	318
114	290
120	290
121	280
120	265
110	244
72	507
106	132
120	121
131	102
146	80
177	68
182	66
216	57
235	63
261	77
265	82
295	110
313	131
328	150
336	164
337	180
351	207
352	225
360	238
373	268
377	278
121	432
123	448
134	466
144	500
149	501
140	138
150	135
154	165
157	169
151	205
147	225
146	260
144	292
141	320
146	344
145	348
143	363
148	384
148	415
158	443
163	457
165	470
176	487
182	499
191	507
169	112
179	98
213	91
234	98
254	113
255	124
261	135
263	140
273	173
267	175
278	195
279	200
282	226
288	258
344	24
368	54
370	60
387	91
401	104
410	122
175	261
180	234
180	205
182	175
179	150
193	123
210	119
220	121
236	153
243	181
250	221
252	240
254	268
172	295
173	324
176	341
179	365
175	381
180	398
179	410
185	436
202	464
219	494
222	506
183	494
196	287
200	320
204	329
202	345
205	369
207	377
230	413
239	426
254	452
272	473
295	502
212	180
210	202
218	239
220	247
221	262
225	267
227	303
231	325
232	348
234	360
248	378
248	389
262	414
268	429
280	439
300	463
310	476
322	493
226	461
242	480
255	499
265	363
287	392
302	422
317	437
327	455
350	477
368	492
371	502
269	303
285	333
296	363
312	387
325	404
338	418
349	426
360	444
381	464
394	479
416	499
407	17
421	35
426	44
437	57
449	87
461	97
469	115
484	140
497	172
278	15
292	149
298	164
301	175
312	201
317	212
330	246
346	274
307	315
320	339
326	351
336	367
327	304
343	326
351	351
366	376
373	397
392	429
415	453
434	472
457	503
342	115
370	494
377	511
375	323
392	357
401	373
411	394
432	425
447	436
451	438
460	451
478	475
496	495
363	44
361	148
383	469
451	11
464	37
476	65
482	75
498	103
506	113
403	307
413	325
416	340
430	363
431	367
438	377
444	390
448	402
458	412
419	80
432	104
441	123
442	130
453	160
464	174
472	191
485	203
497	230
413	209
422	228
449	262
459	283
430	368
442	313
451	327
454	347
467	370
478	388
500	414
488	8
489	9
501	26
449	15
452	405
482	319
485	328
505	371
509	378
502	460
495	448
508	28
