x	y
15	41
33	16
50	6
9	107
16	90
34	72
37	61
39	61
57	52
75	27
87	11
89	14
96	8
491	17
509	36
13	152
25	135
41	113
45	105
52	97
64	88
65	87
79	68
105	46
125	28
148	2
397	6
425	25
436	32
454	46
480	63
490	71
502	88
505	91
15	244
41	217
56	199
79	184
89	163
99	156
112	144
134	126
151	115
167	102
186	90
217	79
232	66
258	60
298	56
320	57
325	57
369	73
379	79
407	94
430	112
452	141
478	164
506	198
15	289
29	274
30	273
33	274
55	248
73	231
91	212
121	188
136	178
141	168
171	159
173	159
184	153
212	142
220	138
254	136
293	139
318	147
336	153
362	161
373	170
386	175
408	188
417	196
433	202
15	348
23	344
38	324
45	316
56	301
51	300
77	279
88	263
104	246
126	229
143	209
161	198
179	189
203	179
231	171
276	172
301	178
336	191
348	191
373	204
389	216
392	212
418	229
455	258
476	273
487	280
504	301
14	409
24	394
38	383
60	359
77	336
100	317
109	310
116	307
117	304
145	284
158	275
172	268
182	259
201	251
229	237
257	224
286	214
304	215
346	230
352	228
381	242
410	264
418	269
457	293
469	309
479	328
502	347
14	498
33	482
42	478
59	451
73	435
95	421
123	410
148	395
163	391
213	371
240	368
261	362
283	361
313	363
59	510
76	503
89	496
119	482
132	474
164	456
173	450
194	447
229	436
250	428
284	420
313	420
328	422
358	433
386	440
398	446
427	463
454	473
471	488
471	485
496	506
141	506
166	495
188	487
205	473
225	472
256	466
264	464
272	467
298	471
337	469
359	477
377	480
397	487
417	492
239	504
259	501
264	499
286	500
306	499
340	503
371	508
8	459
35	436
48	418
59	406
85	389
108	379
111	379
124	369
146	363
163	353
181	346
197	344
215	345
242	336
267	332
271	336
297	335
326	340
349	346
375	361
402	373
414	375
438	384
459	402
478	410
487	418
504	433
4	209
16	197
37	173
49	156
65	141
82	121
90	109
99	101
109	94
135	60
150	50
166	33
193	16
216	2
30	326
46	262
59	241
66	238
83	222
87	211
54	49
78	26
52	106
61	402
93	460
106	452
116	447
125	442
157	422
192	413
218	404
219	402
237	397
272	392
292	390
302	392
312	390
332	389
371	400
390	405
399	412
433	425
450	435
474	447
482	457
496	468
70	190
80	124
91	64
102	51
115	36
125	24
106	351
130	333
144	320
179	301
193	289
224	277
244	277
261	272
275	275
306	272
332	281
347	280
375	290
404	302
427	315
441	323
130	257
150	248
189	222
203	212
228	205
240	204
156	282
188	52
198	50
231	32
261	21
279	17
303	16
322	22
330	21
347	30
366	36
399	50
410	58
429	66
436	72
446	88
458	98
477	112
495	127
511	142
211	109
235	104
259	96
272	95
298	91
324	89
349	97
375	116
392	129
416	151
429	159
455	188
464	205
482	227
482	229
499	242
233	306
240	307
264	301
312	306
331	306
365	319
391	328
443	356
471	366
481	374
502	390
455	15
296	247
318	249
333	121
347	128
403	186
443	127
455	140
462	146
502	293
475	225
483	233
509	254
486	72
482	70
494	124
492	464
504	349
504	32
