x	y
7	2
4	36
13	28
29	18
34	15
61	5
21	86
39	79
65	62
99	46
122	36
129	34
143	32
160	23
190	23
205	17
221	17
260	16
272	16
313	14
343	16
372	17
398	22
420	22
429	18
449	27
465	30
500	38
25	118
39	105
55	98
70	89
93	81
96	80
124	65
143	62
164	56
180	50
214	44
232	41
259	46
296	39
330	42
366	49
376	46
394	58
405	66
437	80
457	89
471	98
493	110
14	165
28	146
63	125
87	114
113	107
117	103
149	88
171	83
183	79
195	81
236	76
258	73
301	70
318	65
335	67
344	72
358	76
370	81
377	83
412	104
437	119
459	134
472	152
488	171
490	175
503	197
15	270
34	239
45	227
51	216
63	205
67	201
76	188
91	171
117	150
135	132
150	130
169	118
184	112
206	105
235	106
252	103
283	101
299	100
315	96
323	93
324	98
14	309
24	291
48	273
56	262
62	257
60	247
64	243
12	344
18	332
33	319
44	307
41	310
7	407
15	399
33	388
58	366
79	344
93	316
102	295
113	276
124	241
132	219
145	187
8	445
37	422
63	399
87	370
98	355
110	338
129	303
140	282
149	247
158	234
160	223
178	192
193	172
201	166
11	472
18	469
46	453
66	439
79	420
83	410
108	387
117	374
131	354
141	344
139	338
152	314
158	294
161	286
173	267
181	236
190	220
196	211
207	196
229	182
237	178
245	168
257	165
284	164
307	168
326	177
348	195
360	219
364	232
375	258
384	278
404	301
430	322
453	347
478	379
491	393
496	394
12	509
39	494
52	487
55	477
78	462
101	451
121	444
141	423
155	416
165	392
173	393
182	369
194	355
198	332
202	330
121	509
134	501
155	483
170	474
177	462
187	452
213	423
226	402
232	382
246	361
251	352
256	331
261	299
265	273
271	252
269	241
20	58
48	42
81	24
93	18
108	11
503	7
5	200
11	182
78	500
100	487
119	477
139	463
148	454
164	444
183	414
195	401
199	397
207	376
215	358
219	352
228	329
228	311
229	295
237	278
242	257
249	230
2	243
17	219
35	200
41	185
61	160
75	147
99	134
2	365
26	254
42	346
61	318
68	297
72	295
82	279
88	263
94	248
96	241
102	211
110	197
118	189
128	174
156	153
189	145
215	131
228	132
262	128
295	133
307	140
325	145
354	163
362	171
374	183
381	205
395	236
407	260
409	275
29	431
117	413
133	395
143	388
158	360
172	330
187	307
186	300
200	280
200	265
213	238
223	221
245	201
255	199
268	196
291	199
312	202
325	218
331	230
346	258
353	279
369	303
370	319
385	355
398	380
426	408
427	408
446	427
456	433
475	448
501	461
503	465
196	509
209	498
232	483
248	471
167	208
209	464
241	437
254	414
263	392
205	433
223	454
288	279
288	308
283	333
284	355
289	370
284	385
293	408
305	446
319	465
333	480
324	506
329	505
345	511
305	245
311	258
320	274
328	298
340	314
338	320
350	344
361	371
376	392
386	408
392	417
396	418
398	420
427	454
437	460
466	480
482	484
492	491
315	330
320	353
336	382
352	407
367	432
386	454
401	470
414	477
436	497
454	511
461	511
325	425
343	443
348	458
355	460
358	462
375	486
382	490
399	506
412	507
360	119
373	120
388	122
406	134
418	142
438	158
460	185
471	208
477	221
486	236
493	254
503	265
398	167
417	183
442	205
452	227
455	238
473	272
479	279
488	293
500	307
404	338
422	361
441	376
448	390
463	409
470	409
502	429
421	182
424	235
432	249
445	276
450	294
456	304
464	319
477	330
491	350
422	356
443	51
466	64
493	69
479	328
505	154
505	154
