x	y
16	9
21	3
43	1
315	1
341	2
20	32
48	25
59	28
75	23
108	18
119	22
142	21
176	17
228	18
250	19
277	22
287	18
317	21
337	21
367	22
398	22
416	26
437	36
453	35
491	46
509	51
1	59
20	57
47	57
61	55
80	46
101	43
124	43
10	94
36	86
31	89
41	85
84	71
103	69
109	68
124	67
141	59
146	63
156	55
174	49
191	47
209	44
236	41
247	42
265	43
272	41
310	47
334	46
336	49
362	46
378	47
434	55
457	66
470	69
492	70
1	123
33	111
58	101
63	105
89	96
120	96
133	92
166	77
164	78
199	71
220	71
231	65
255	65
284	66
299	65
344	69
360	73
377	77
422	83
450	85
484	92
500	97
16	146
28	142
55	129
23	247
35	234
46	230
58	212
73	209
88	192
116	180
126	174
130	166
145	163
171	154
172	153
183	147
203	143
232	138
279	136
299	143
331	149
363	156
398	169
418	176
449	192
457	198
473	200
482	212
494	219
503	231
506	238
2	303
20	289
16	282
14	330
24	311
32	305
37	295
48	281
64	257
82	232
93	217
119	206
132	196
153	182
164	181
175	175
188	169
220	166
238	166
258	159
268	163
295	166
323	167
346	178
364	179
373	185
387	194
412	203
450	215
477	239
485	248
511	268
3	411
25	399
33	392
37	394
58	383
63	374
72	370
83	358
95	345
106	328
123	300
127	293
141	268
147	259
159	241
174	229
10	437
19	434
45	415
58	410
73	400
95	383
110	372
117	361
147	344
163	318
181	302
188	295
198	266
208	254
218	258
29	461
42	451
62	438
90	416
108	409
120	402
129	397
141	391
146	394
170	377
183	365
201	349
220	338
226	320
230	313
247	277
245	268
264	256
280	258
295	280
312	303
320	313
328	325
342	334
367	354
377	361
401	373
408	383
430	388
457	398
469	407
487	413
495	420
19	501
56	500
101	486
119	483
140	474
153	463
178	454
191	450
198	450
221	447
250	441
285	444
316	433
308	430
293	419
278	416
258	419
249	403
262	390
261	377
261	354
257	340
261	335
259	311
136	502
150	501
169	501
169	500
188	497
211	494
211	496
226	493
244	488
263	491
3	181
21	172
43	159
64	147
93	130
133	115
137	112
151	111
165	105
183	105
222	90
243	90
270	92
293	90
303	93
320	93
316	94
341	97
366	94
390	99
405	104
423	107
435	107
467	109
491	115
508	118
294	509
304	510
338	507
352	511
363	509
382	511
15	223
29	207
49	193
63	182
84	161
103	157
112	151
125	147
143	137
146	139
172	126
194	125
210	117
231	117
257	113
294	116
322	121
339	120
364	121
393	122
413	126
432	134
446	142
478	158
505	173
6	382
23	357
31	344
46	330
72	293
88	261
103	240
7	268
7	259
27	137
43	481
65	473
100	464
141	444
173	431
198	411
206	404
222	396
232	381
50	357
68	342
78	331
91	295
104	275
122	257
120	254
149	219
166	201
193	198
214	193
227	190
245	183
259	182
295	185
296	183
306	186
341	199
354	203
374	214
396	224
411	233
434	254
454	275
472	296
491	308
498	318
50	358
80	446
107	433
116	430
141	416
161	405
187	390
201	377
94	345
82	320
100	379
152	292
173	263
192	245
221	219
245	212
258	212
289	206
291	213
314	213
338	218
355	227
362	234
364	232
380	246
392	266
398	283
404	289
410	297
429	319
453	337
439	351
416	334
384	316
369	299
344	275
144	371
155	355
169	348
180	342
189	327
189	321
204	304
216	282
215	283
225	263
242	259
149	364
171	376
196	474
214	469
228	467
265	469
292	465
328	478
347	483
378	486
399	495
185	366
195	244
242	418
247	414
244	238
269	232
282	233
293	235
312	231
328	240
339	243
359	261
359	261
382	283
273	403
273	290
284	308
291	334
294	334
297	350
312	369
321	374
346	395
370	411
399	423
439	441
459	449
488	461
507	474
292	385
313	403
326	409
348	427
372	438
405	452
414	457
430	457
452	470
462	480
486	487
300	237
313	260
332	293
334	293
354	315
371	335
389	345
408	352
423	362
452	379
462	384
485	393
507	403
318	381
319	345
355	376
367	381
376	384
379	389
389	397
420	407
442	418
467	426
487	437
510	453
358	457
384	466
396	469
414	477
450	496
468	505
495	511
331	359
346	307
342	268
363	297
388	142
413	149
433	157
440	159
439	160
459	169
476	180
500	188
399	324
413	265
428	279
435	290
456	309
475	321
488	338
433	219
441	234
470	255
486	277
507	301
432	224
465	17
488	22
508	19
480	364
495	375
481	132
510	148
500	165
