x	y
2	43
13	72
20	66
32	62
56	53
67	49
101	38
6	113
15	107
32	101
59	88
74	78
97	72
117	63
136	57
161	52
164	49
195	46
208	43
229	38
10	149
36	135
45	127
60	125
90	106
105	98
118	95
126	92
133	93
154	86
180	76
196	92
196	98
161	109
144	123
129	126
99	150
84	157
83	168
58	194
38	211
15	229
3	244
6	193
30	175
41	161
28	264
44	251
73	220
75	218
89	201
103	183
8	322
23	307
28	309
51	290
71	268
85	248
102	235
120	205
134	189
139	175
155	157
182	136
196	132
215	125
227	123
249	119
279	129
295	127
318	159
329	189
343	213
364	233
380	260
388	274
399	292
424	317
438	324
480	358
495	366
13	394
23	391
43	382
71	353
79	345
84	342
93	334
112	319
124	309
130	294
144	285
28	423
37	418
51	412
93	395
109	389
126	380
150	368
160	352
181	329
196	316
205	299
215	275
222	255
226	247
20	458
51	448
50	441
70	437
92	427
116	414
155	403
153	400
166	392
192	375
208	349
51	510
66	506
91	499
99	495
118	490
135	484
141	478
164	474
190	463
203	460
228	450
237	450
267	448
295	443
301	448
325	450
365	458
378	465
395	479
413	481
423	492
451	504
174	510
198	496
230	502
255	500
278	502
290	504
323	511
356	508
3	496
32	489
47	481
75	467
99	460
110	452
127	445
142	439
164	434
178	428
196	420
205	409
217	398
230	377
237	356
238	328
9	360
34	343
55	321
65	315
91	297
109	274
124	256
136	246
143	236
151	224
169	202
192	166
203	158
215	158
229	150
247	150
271	165
289	176
298	201
318	227
334	251
350	273
359	290
384	320
383	320
403	335
424	353
13	2
37	62
78	11
105	3
113	3
186	2
114	358
122	348
140	333
164	310
169	288
183	267
185	261
186	245
190	236
196	220
205	212
222	182
131	293
162	17
145	162
209	6
253	6
311	5
332	10
342	7
363	17
402	26
234	419
249	412
216	85
253	83
282	87
294	89
319	97
344	110
365	116
375	122
403	140
427	157
439	173
467	195
480	207
499	226
253	470
278	475
313	481
343	481
455	6
497	13
254	235
254	224
256	186
257	287
265	299
269	338
271	359
273	376
278	384
283	390
286	395
305	414
275	230
290	268
297	303
312	319
315	332
335	357
350	372
373	392
378	397
382	397
394	402
410	411
444	422
449	425
455	433
478	438
506	454
296	358
310	373
328	391
343	406
363	424
382	434
406	443
438	461
453	469
482	479
317	66
331	71
337	73
363	85
378	87
402	102
408	102
433	127
450	141
464	151
485	174
493	178
327	289
350	326
358	341
369	344
374	350
386	361
414	382
436	394
471	403
479	408
511	415
327	156
348	163
363	181
381	205
385	214
393	219
400	236
410	248
426	272
440	286
456	296
472	309
495	328
345	40
363	50
395	63
402	61
425	74
465	89
479	94
501	113
508	115
327	392
377	156
402	180
418	197
434	214
460	228
469	235
402	104
421	199
439	44
456	53
485	66
501	79
454	258
469	264
487	274
480	134
508	149
504	44
505	42
499	106
