x	y
1	56
26	43
41	32
42	26
56	19
5	90
30	78
56	52
67	39
96	17
12	173
33	156
58	137
78	122
87	109
100	101
134	84
156	72
186	51
217	42
13	211
25	199
55	182
65	166
78	159
101	136
121	127
134	116
148	108
164	96
175	91
189	86
214	74
216	68
237	62
246	49
258	46
284	34
309	30
320	28
335	26
357	27
385	24
416	27
444	38
481	51
506	61
9	258
42	236
50	227
49	227
64	211
72	206
77	194
96	179
104	178
126	159
147	146
164	135
194	114
216	104
240	91
250	82
267	75
305	69
309	67
326	59
341	61
369	55
382	55
401	57
408	61
415	60
435	64
447	67
468	79
496	92
511	99
29	283
48	265
73	250
90	237
112	227
136	211
150	201
164	196
177	189
207	171
228	157
239	150
270	142
294	130
316	123
338	122
361	118
379	118
396	121
408	123
410	119
436	131
10	333
21	325
34	315
56	303
71	293
95	271
107	260
124	253
132	246
135	245
156	230
174	223
192	213
210	204
212	201
236	184
244	185
263	171
275	169
308	155
345	147
370	150
390	146
411	152
432	153
469	162
496	170
11	370
41	350
63	342
86	326
86	325
117	321
122	311
133	312
142	299
162	286
170	284
202	276
217	270
230	268
243	260
250	262
274	264
288	257
305	263
319	258
357	262
375	259
407	261
426	270
452	275
469	284
485	289
495	296
4	412
17	402
38	385
55	385
59	380
73	374
103	358
114	352
116	353
125	342
160	325
198	304
210	295
254	289
270	292
297	291
305	287
305	291
332	288
350	286
379	284
401	290
420	291
437	299
474	315
501	333
1	453
16	438
21	435
40	422
53	418
63	411
84	398
110	388
134	380
162	364
185	357
203	356
228	352
246	341
266	336
284	325
303	316
335	317
356	311
379	317
407	319
417	323
452	331
18	501
38	489
65	474
73	473
95	464
111	455
126	444
148	435
174	426
178	425
215	411
250	404
264	397
287	391
313	396
337	396
353	398
378	400
424	404
462	409
485	420
98	497
112	490
123	482
150	466
175	452
203	448
226	439
243	437
256	432
265	431
286	424
315	426
324	426
351	424
384	428
407	435
428	431
447	437
462	439
484	450
160	508
171	503
183	504
214	499
228	496
253	495
259	490
282	491
300	483
339	481
367	481
20	13
15	440
20	46
20	48
37	117
43	113
60	94
72	84
92	65
101	56
118	41
123	37
126	31
153	12
171	2
37	113
39	460
53	447
75	440
101	424
129	413
152	398
165	396
176	390
186	387
199	384
220	377
234	378
253	373
270	369
287	365
306	364
326	365
349	367
356	367
381	373
412	372
446	383
472	384
501	401
40	31
58	13
55	345
62	175
64	167
89	68
101	100
121	285
142	273
160	260
168	253
204	240
217	234
222	235
235	234
248	237
278	229
286	229
312	233
333	234
362	233
379	232
389	235
412	236
440	247
448	250
468	253
124	192
136	184
138	181
158	168
175	160
183	152
204	144
220	128
233	124
240	120
265	113
270	112
298	103
317	99
332	90
359	90
382	89
409	92
418	91
438	99
460	108
487	121
497	134
134	408
139	52
154	44
161	42
180	24
193	19
216	16
233	14
265	7
447	3
453	7
480	11
499	22
161	429
209	467
225	465
241	463
257	460
282	455
305	458
326	454
338	452
369	457
210	327
243	315
267	204
295	197
325	209
349	206
369	207
391	209
414	213
441	215
458	225
478	226
507	242
324	184
346	182
382	178
415	182
429	182
449	185
484	198
495	204
328	337
349	343
373	344
406	343
429	347
463	353
480	358
429	478
455	475
465	479
490	484
455	509
454	511
497	22
