x	y
1	163
3	150
18	123
29	97
49	64
63	45
65	38
80	22
95	8
8	333
17	305
16	276
20	260
19	238
28	198
34	180
35	154
42	150
44	131
52	110
66	90
89	65
107	48
111	39
128	19
1	423
12	406
18	381
20	378
27	353
4	481
11	468
21	454
24	449
37	428
43	393
49	366
53	351
48	323
48	291
51	257
55	240
59	199
57	196
69	164
69	156
71	142
85	120
18	511
36	498
44	480
54	466
62	455
68	432
80	389
80	367
82	343
81	300
80	292
80	272
88	246
91	224
94	208
91	204
97	181
99	160
107	142
106	126
112	124
122	87
134	66
141	50
163	30
186	12
429	7
450	14
462	21
480	29
500	48
11	57
26	43
36	25
53	15
63	3
498	2
510	12
10	6
45	508
60	496
71	488
90	471
105	446
106	444
106	421
115	276
115	266
108	248
112	308
111	343
116	359
118	379
131	409
138	426
138	440
142	446
147	462
159	479
170	491
185	501
130	171
135	152
141	135
145	111
154	88
178	61
212	38
234	37
250	36
275	36
303	41
326	44
348	51
370	63
384	72
391	77
411	100
430	125
451	158
455	164
476	196
482	208
497	220
504	240
130	215
139	234
142	247
145	274
158	294
168	314
172	340
178	348
180	371
183	385
194	408
222	438
241	461
253	472
262	483
272	488
289	502
140	327
146	365
150	372
154	371
162	417
182	452
204	474
221	490
241	505
250	511
151	465
176	135
159	191
162	206
159	209
165	230
170	247
171	266
194	87
202	81
224	71
235	72
250	68
263	66
288	70
310	74
350	84
364	106
375	117
387	133
397	146
407	153
415	160
435	189
445	206
464	232
478	261
486	272
488	274
498	286
500	291
509	310
196	466
207	477
189	203
191	213
196	230
199	255
199	276
204	288
205	312
208	332
216	366
225	391
245	421
260	443
293	467
315	486
203	116
205	114
239	101
261	104
277	107
290	112
303	117
327	136
340	157
351	176
365	204
380	224
389	235
405	259
428	289
438	301
442	309
452	330
453	344
462	358
471	373
497	402
508	417
229	139
250	134
278	140
307	166
313	172
331	208
351	235
362	257
379	286
376	305
386	329
410	349
216	176
222	193
221	205
223	216
226	221
227	258
232	278
234	297
240	311
245	347
258	383
269	398
278	410
293	432
308	438
326	461
362	498
233	450
250	182
258	201
266	225
275	247
278	256
289	275
303	307
302	304
314	322
332	353
335	368
359	394
364	403
382	429
399	445
411	460
428	478
435	485
435	490
451	507
248	161
275	168
281	190
287	192
299	217
306	233
325	264
333	279
343	310
353	322
365	341
378	359
387	374
400	395
418	416
435	432
448	446
463	473
473	478
491	498
264	4
312	7
347	10
371	21
384	32
401	42
407	47
424	68
428	69
442	82
452	99
468	111
474	128
480	135
484	149
503	169
502	182
511	189
507	187
249	369
264	293
273	322
277	342
287	363
303	391
309	390
328	416
337	425
341	430
359	448
377	466
401	493
405	494
296	508
349	482
363	495
366	106
376	157
390	179
396	194
420	223
428	239
450	262
457	280
471	307
492	341
506	362
394	478
400	298
410	318
418	334
400	89
425	363
433	371
431	376
452	401
461	416
472	425
475	432
482	439
500	463
452	51
473	73
477	79
490	84
504	102
456	460
