x	y
2	151
10	128
8	125
23	94
42	61
6	247
15	222
25	181
30	177
37	157
44	134
50	107
71	75
15	376
34	344
44	324
47	309
63	279
66	248
81	221
76	220
87	191
101	160
112	143
116	115
125	89
134	74
142	46
15	459
30	423
34	419
40	405
47	364
34	488
43	475
57	449
58	447
69	420
70	396
71	382
75	360
76	343
79	326
88	310
90	279
100	264
104	245
112	216
114	195
64	510
78	494
82	471
94	463
100	440
112	425
123	407
134	375
138	375
137	369
142	351
146	340
152	313
159	291
168	260
168	230
173	204
176	177
178	156
181	143
190	128
201	104
225	79
237	65
252	60
260	57
280	55
311	69
325	78
335	109
334	134
332	155
320	181
318	185
308	205
300	211
283	242
275	262
273	270
262	290
242	315
226	335
220	357
196	386
183	405
108	506
115	495
128	469
140	452
147	424
153	414
161	402
170	374
177	356
187	337
194	309
199	303
199	283
205	269
201	255
203	253
200	233
202	212
205	188
211	158
217	136
234	108
261	93
280	91
292	97
305	104
305	122
299	149
299	162
289	181
203	493
234	460
252	430
261	416
272	393
286	367
293	357
304	331
316	318
323	300
332	284
338	267
2	3
486	7
495	33
503	55
504	82
511	96
508	142
508	162
507	162
509	190
507	194
500	213
504	220
496	243
493	273
492	284
489	294
487	304
478	325
476	338
470	363
454	401
442	430
432	452
425	477
409	497
3	340
14	314
14	303
27	282
31	271
37	245
44	221
47	211
66	171
68	160
76	135
93	91
94	68
103	48
302	501
310	481
321	453
327	439
334	423
348	401
355	378
363	364
370	343
378	321
389	304
390	288
402	265
400	257
406	238
411	214
410	187
417	161
416	132
408	108
409	92
401	67
387	46
371	20
28	26
27	21
37	11
405	8
39	492
486	509
499	475
509	445
151	505
168	478
183	457
210	424
229	404
243	373
260	355
269	335
278	324
290	304
295	289
301	271
313	252
327	228
340	201
344	206
347	185
83	13
93	1
68	505
65	79
84	412
99	383
109	363
112	333
114	319
120	317
127	283
132	257
137	236
139	220
146	179
147	157
148	144
165	97
173	82
192	68
215	45
238	28
68	505
123	18
134	2
356	2
170	7
198	16
221	235
228	218
231	198
237	181
234	179
242	140
238	262
251	237
261	213
261	195
265	162
271	143
270	138
258	500
266	488
270	482
283	457
296	429
298	427
307	407
312	387
335	346
344	326
347	317
352	300
360	292
362	272
373	252
373	224
379	198
382	173
381	156
376	137
372	126
367	92
356	65
349	56
325	31
257	350
443	506
457	491
461	477
474	455
474	450
482	426
485	415
502	381
507	351
511	320
267	277
274	482
298	286
298	507
349	506
364	497
391	461
399	448
408	419
408	421
418	395
425	381
437	355
444	333
457	299
462	284
462	262
467	237
474	207
475	199
475	189
477	164
480	155
477	148
480	118
478	104
472	78
467	51
468	47
450	16
452	14
345	46
357	446
367	434
373	418
379	413
389	389
399	357
410	324
423	306
427	282
431	260
441	234
445	208
445	186
444	155
448	133
440	93
432	62
419	28
383	41
412	492
