x	y
510	13
5	33
5	64
28	51
45	44
78	27
93	21
47	76
68	65
64	67
79	60
102	48
137	31
150	24
181	20
199	19
224	14
252	20
276	25
289	30
302	38
326	52
342	65
353	78
376	107
389	126
400	139
415	159
426	190
446	223
453	245
454	264
467	298
471	329
468	360
476	386
485	406
492	427
505	449
16	124
24	113
8	171
14	157
17	155
43	123
60	106
78	92
74	89
81	92
118	67
138	56
147	58
163	46
197	44
259	46
285	60
296	63
305	67
325	88
329	94
348	118
368	140
378	153
382	172
387	190
384	218
383	249
384	281
370	311
357	337
338	361
312	389
295	396
266	410
262	408
236	415
230	411
224	414
208	413
173	398
155	377
147	364
141	348
144	319
151	290
155	271
161	256
166	237
178	220
191	201
192	180
216	171
243	167
264	173
274	181
281	189
301	214
301	232
303	274
289	305
261	329
9	203
30	189
38	176
46	166
69	138
88	119
107	102
118	95
147	83
165	77
184	67
216	65
220	66
260	76
286	88
307	105
326	129
346	158
356	183
358	191
362	206
359	212
360	223
360	234
354	268
353	284
349	301
340	313
340	321
332	335
306	357
286	374
253	387
236	387
5	262
16	248
23	228
44	202
58	185
69	177
89	150
98	140
120	119
145	107
170	99
175	100
197	94
214	90
237	93
256	101
272	108
293	121
319	153
331	182
6	301
23	281
39	257
43	246
55	235
69	218
79	198
100	167
126	145
155	126
187	117
188	128
167	144
141	161
140	163
127	182
114	190
99	217
88	240
67	267
48	290
50	298
27	326
18	340
1	359
4	361
6	405
13	390
30	367
49	339
67	319
72	306
76	291
85	283
84	283
91	273
104	264
110	238
120	224
130	217
135	195
155	180
174	166
199	150
237	145
254	146
272	148
284	153
312	182
312	191
331	216
329	263
326	296
310	314
302	329
287	345
261	356
248	361
224	362
194	343
190	338
178	306
182	278
183	259
188	242
193	223
195	220
211	209
218	205
235	193
257	198
268	210
280	221
276	229
277	251
277	267
269	291
269	297
9	445
16	432
42	407
44	405
45	401
55	387
73	375
82	354
88	331
99	311
17	493
20	489
50	475
65	455
93	433
103	422
110	399
115	388
109	361
117	325
121	295
130	280
127	266
136	251
144	223
151	211
168	193
173	184
41	511
62	503
78	499
95	494
129	483
160	474
179	471
209	467
239	462
260	461
285	458
307	455
337	453
363	448
385	431
394	420
406	394
425	349
427	330
429	326
430	307
434	283
431	278
428	263
421	247
419	234
411	209
245	511
259	510
274	509
288	507
319	502
346	504
359	504
384	507
401	507
416	510
141	504
164	499
180	492
197	493
201	494
221	488
260	487
288	480
314	475
337	473
359	474
399	480
406	486
419	486
432	490
455	508
1	95
35	451
67	423
83	396
103	371
58	105
80	403
87	469
114	458
116	461
129	452
139	450
164	447
149	426
141	5
280	4
138	396
171	339
176	361
196	378
210	386
231	391
194	442
201	441
215	437
252	436
263	437
288	429
298	426
308	426
326	412
343	391
365	366
369	358
381	344
211	119
230	118
245	124
205	252
208	217
211	320
229	275
235	243
231	219
252	221
254	238
258	271
252	285
241	309
236	330
263	202
301	367
325	26
330	26
338	32
368	56
380	65
394	81
398	85
417	111
433	139
441	161
450	169
459	196
468	216
480	248
480	246
477	249
487	265
494	293
502	309
502	308
360	419
368	410
379	398
390	380
394	363
392	363
401	336
398	330
406	320
406	286
408	277
357	79
361	89
362	20
386	35
405	55
414	63
434	84
437	94
445	107
457	118
466	140
466	154
474	166
480	180
492	207
501	226
506	234
370	403
410	20
436	37
455	59
454	61
467	70
498	98
423	463
440	470
417	383
433	415
435	436
437	433
450	455
451	467
453	17
474	33
503	66
445	375
451	402
459	421
463	430
470	440
485	466
503	480
458	478
475	488
492	507
503	508
461	480
481	39
491	134
495	149
506	165
475	106
499	367
498	374
499	372
510	401
511	72
