x	y
430	3
441	2
459	16
479	29
494	48
510	67
373	2
393	12
420	30
436	29
452	46
470	61
492	79
502	99
9	27
20	18
32	16
35	10
10	58
30	47
54	27
62	20
84	12
97	8
288	4
316	15
349	27
370	34
396	54
407	67
425	83
440	106
446	118
466	144
485	172
492	181
17	84
31	71
44	61
71	51
94	38
101	36
116	29
152	20
168	14
186	15
224	22
254	21
276	26
277	27
310	35
320	40
328	46
341	53
361	60
375	77
399	93
407	105
421	119
427	133
434	158
435	160
458	181
462	195
475	202
487	227
496	239
504	247
4	133
11	121
21	111
30	108
50	96
65	84
88	73
110	58
142	48
179	42
181	43
198	48
233	45
246	52
283	62
299	64
321	73
344	84
363	105
380	117
401	135
4	163
25	141
3	263
12	247
21	218
41	206
41	227
33	245
27	264
28	282
22	300
13	335
11	364
5	403
5	487
15	464
13	462
22	440
25	415
31	388
32	361
36	338
40	317
43	311
47	285
51	278
55	265
61	239
75	205
79	200
79	199
114	167
129	155
155	149
173	142
197	143
212	149
229	155
230	156
251	161
282	181
315	217
325	231
341	254
345	270
352	286
356	303
356	320
359	333
353	354
348	362
350	371
344	384
346	400
338	449
332	467
329	500
24	505
34	494
38	469
51	435
50	429
56	410
55	389
64	357
66	332
65	315
73	302
77	275
82	246
90	236
96	220
114	203
133	188
155	173
223	504
222	492
231	474
243	444
253	418
257	398
267	367
277	339
281	317
280	302
282	286
273	265
258	231
242	221
220	212
195	211
172	219
160	226
152	244
139	250
126	269
118	282
111	313
114	323
106	351
106	367
112	388
109	406
105	414
97	435
93	448
2	205
22	179
27	171
49	151
63	122
78	105
91	98
118	84
120	85
143	76
162	74
184	66
209	69
241	78
252	76
262	79
294	88
315	103
343	116
360	137
383	152
400	166
413	186
426	197
436	219
448	241
454	259
460	272
463	288
472	308
477	325
489	343
487	356
492	364
507	392
508	402
58	503
61	487
66	477
67	466
70	445
76	410
85	372
84	346
90	335
92	309
95	296
96	282
107	260
122	229
129	220
134	216
166	187
205	183
219	178
230	182
247	189
270	203
275	215
288	221
297	242
299	280
306	306
305	327
296	347
294	362
296	372
288	390
284	413
276	427
268	454
256	490
85	508
97	485
112	465
119	455
117	446
139	398
148	379
147	364
154	344
161	317
161	303
163	282
168	271
177	256
185	242
200	231
5	129
358	493
362	471
362	458
366	449
368	432
367	414
373	388
366	360
117	507
133	482
137	461
146	441
151	423
157	413
166	396
164	386
173	356
179	328
181	316
187	303
189	272
215	250
234	250
254	273
255	296
254	323
252	331
248	345
246	360
240	378
239	392
233	401
224	425
222	441
214	460
200	484
193	500
59	177
69	155
87	134
117	111
149	98
172	98
205	98
230	98
240	103
260	106
272	111
285	118
298	126
331	150
348	164
380	190
397	205
413	236
416	244
424	260
433	278
436	295
437	300
451	326
461	351
475	388
484	411
491	420
502	448
504	466
52	191
150	506
151	507
179	469
191	455
195	441
203	421
214	389
218	382
219	367
223	348
227	321
229	311
235	289
118	142
148	126
159	120
179	119
206	124
232	124
264	139
278	141
288	150
313	167
341	203
358	228
367	247
373	265
372	279
381	301
384	311
388	333
394	351
399	382
396	405
392	415
390	432
392	459
384	476
385	492
383	509
129	365
130	344
134	321
137	316
142	286
145	284
147	270
135	473
166	447
172	430
183	410
190	384
202	359
199	356
210	315
210	309
211	287
214	281
277	509
278	486
290	464
292	445
315	417
316	414
316	393
326	358
326	341
325	300
329	301
324	282
306	485
306	475
315	455
317	431
358	170
381	229
390	247
409	288
410	300
420	330
433	358
437	364
440	366
449	388
461	408
467	430
474	461
483	483
491	501
384	85
394	128
419	78
415	455
415	435
417	420
436	63
455	86
463	97
475	110
503	147
508	161
437	426
447	451
452	472
465	496
476	61
475	253
495	292
502	303
504	314
502	5
499	21
504	24
473	164
503	240
