x	y
9	29
27	13
2	67
26	52
53	33
85	8
12	111
11	108
17	101
1	176
16	154
24	149
35	128
45	114
71	84
78	68
100	41
119	27
4	283
9	259
11	232
16	218
22	197
4	502
26	500
72	499
90	506
103	502
104	502
97	484
75	471
42	453
33	434
25	439
24	445
4	415
7	381
13	360
22	93
45	256
47	234
45	210
50	187
58	156
73	130
81	126
82	116
106	84
119	69
133	59
153	43
163	38
190	30
214	17
43	289
44	306
42	310
41	334
44	364
53	390
64	413
78	429
99	445
127	463
141	476
168	487
204	505
82	215
84	192
93	174
109	137
122	121
130	107
135	95
150	87
175	71
195	55
213	53
240	50
240	50
269	47
295	51
308	53
335	62
356	66
366	76
401	97
417	108
413	105
423	111
428	119
445	142
457	159
458	159
475	182
491	198
496	212
74	299
80	323
76	337
78	355
81	359
90	386
112	407
134	430
145	440
159	454
502	5
127	509
107	227
117	200
124	184
132	157
144	138
160	123
180	106
209	89
213	89
217	83
243	80
258	80
279	77
294	80
315	90
340	92
362	108
381	119
390	126
408	150
410	154
415	171
431	199
439	218
441	227
443	249
454	262
456	280
470	304
476	320
490	351
501	383
111	269
110	285
118	307
122	328
124	328
135	352
144	377
145	386
141	382
153	392
159	408
174	424
190	442
197	453
235	486
145	200
157	176
169	154
199	127
224	116
272	110
291	110
308	119
329	125
352	144
372	165
379	175
387	195
398	218
407	233
416	258
423	269
425	285
438	323
444	327
459	353
465	373
477	392
478	398
488	417
494	433
143	258
143	277
148	293
153	316
161	322
168	343
168	357
180	379
192	395
212	416
230	437
227	441
245	459
251	464
274	492
286	510
382	9
406	21
425	32
435	36
451	51
471	72
489	82
487	84
499	89
509	103
182	209
192	182
213	156
211	151
223	148
237	145
257	137
272	143
288	143
302	151
323	159
330	170
342	193
347	198
361	220
375	249
385	260
392	288
401	295
406	326
410	339
416	357
431	379
444	413
462	437
485	464
496	484
511	496
179	276
189	311
205	348
219	374
240	400
259	424
276	446
284	454
299	468
331	507
340	511
176	66
205	350
206	509
215	198
219	190
238	176
271	171
291	188
302	198
313	221
319	233
321	258
328	287
340	307
346	322
362	344
381	365
389	375
398	397
419	422
437	451
450	469
462	496
211	264
213	289
227	315
227	319
239	343
245	353
252	367
280	399
305	430
335	461
338	464
361	491
371	502
224	480
251	269
249	281
257	302
268	329
280	347
290	355
302	381
323	401
326	412
338	425
349	433
357	445
385	476
411	505
247	495
262	204
273	218
270	217
277	223
276	231
282	249
292	278
300	306
311	325
321	341
332	357
348	376
363	397
369	409
385	427
394	445
400	443
407	463
425	483
287	19
304	19
335	30
372	42
401	55
429	76
431	76
450	94
462	100
472	119
491	141
495	150
507	165
455	8
472	21
496	48
497	53
505	65
291	190
366	287
371	299
373	312
377	324
460	15
470	230
481	255
500	284
505	301
486	32
485	129
510	10
509	14
491	274
