x	y
13	17
17	18
39	7
385	15
394	18
414	45
428	66
2	65
22	52
32	42
51	32
72	21
85	20
110	9
130	5
329	6
334	15
353	31
371	58
385	78
398	123
407	150
405	164
406	184
404	201
398	210
394	215
383	240
380	247
366	278
357	291
336	311
312	331
286	347
261	357
243	364
216	367
197	373
168	368
124	352
99	332
84	314
75	297
72	275
17	86
28	81
50	70
76	48
9	156
21	130
39	104
9	203
15	197
26	183
30	165
36	166
42	150
48	136
63	119
64	109
88	73
90	73
112	55
122	48
141	32
165	24
186	17
216	13
251	13
264	15
9	412
21	396
28	373
16	504
40	499
47	494
76	480
107	471
120	467
143	468
159	464
170	466
178	468
202	460
209	461
232	453
237	451
253	452
261	442
280	441
97	508
127	494
144	492
163	511
179	507
211	492
227	487
240	485
262	481
269	478
284	473
298	464
330	461
333	459
361	444
372	438
284	504
300	496
334	489
360	481
369	469
385	464
399	449
404	440
411	420
428	401
2	460
24	439
42	415
3	362
12	331
20	304
23	270
23	244
30	222
35	215
46	464
58	457
75	450
90	445
103	441
123	439
138	435
172	433
197	428
219	429
231	424
249	418
266	416
276	414
296	410
328	399
335	393
352	381
377	366
388	350
388	348
408	324
413	309
423	294
431	272
442	245
440	239
447	214
443	187
444	160
439	136
429	111
49	270
58	243
53	234
58	218
61	189
69	165
72	167
82	145
92	127
116	95
128	83
154	62
152	66
182	51
189	49
204	42
220	41
227	37
238	35
247	41
276	39
312	54
326	63
329	73
349	85
363	113
363	120
372	151
373	172
376	178
369	211
356	232
342	260
326	283
322	285
314	299
298	308
285	322
276	329
245	339
228	339
207	342
184	345
167	337
145	327
132	320
110	298
99	276
100	261
96	249
87	224
90	203
99	186
107	154
120	139
130	116
156	102
166	94
187	85
225	92
248	97
275	106
288	120
299	125
316	165
319	179
51	313
54	332
61	349
66	386
76	394
103	403
80	43
105	375
117	379
131	387
150	401
170	403
212	399
237	390
267	387
306	375
320	364
342	349
367	332
374	318
392	300
397	284
402	262
416	238
414	205
123	195
127	175
141	154
161	130
178	120
196	120
211	119
234	120
249	126
259	134
260	135
278	152
288	174
293	190
289	200
288	228
276	260
255	273
239	282
219	291
193	284
172	274
158	263
149	234
147	212
157	189
160	178
181	155
207	146
243	158
261	183
257	204
253	226
246	242
218	258
211	243
205	220
120	228
122	245
133	275
150	293
178	307
209	320
240	315
261	306
266	305
284	287
307	264
306	264
324	232
337	203
342	204
342	166
340	141
319	108
305	96
290	82
280	77
270	70
252	67
237	64
228	65
140	112
167	269
186	192
213	179
232	198
229	212
186	247
190	250
205	260
206	200
244	280
428	5
434	28
454	55
472	85
483	104
492	127
493	134
503	157
507	171
508	203
510	232
508	246
505	259
508	294
504	321
502	333
503	342
495	368
485	412
490	432
491	464
489	472
344	422
357	417
387	404
401	384
406	380
418	362
430	343
434	341
446	309
456	293
461	267
473	240
476	216
480	203
479	169
471	151
470	142
351	303
335	272
477	33
492	55
489	55
500	77
511	101
356	103
372	369
498	10
508	23
511	29
427	471
443	497
456	393
463	382
469	361
467	358
471	338
474	337
476	323
481	299
456	419
456	440
455	458
464	491
474	84
