x	y
13	2
31	26
32	28
58	7
13	71
38	60
50	48
83	30
100	15
119	10
138	1
20	110
33	100
61	85
71	80
80	67
89	59
96	63
105	57
129	40
145	35
180	21
194	16
222	9
258	3
489	2
31	149
32	146
50	134
79	115
90	105
105	98
133	78
147	68
179	61
175	60
202	51
223	41
242	36
280	27
279	27
293	24
305	21
319	17
345	13
363	11
371	10
401	17
418	19
442	20
458	27
471	27
503	40
33	212
44	197
63	180
71	170
100	145
116	129
144	112
161	102
186	89
210	85
239	74
260	66
283	56
302	48
314	44
345	48
376	47
418	49
441	52
460	58
495	66
500	75
1	276
16	265
45	248
58	226
77	216
85	206
106	185
121	172
121	167
136	165
152	148
157	150
179	136
195	129
216	119
261	104
275	105
303	100
303	101
325	103
361	105
392	111
416	109
437	119
444	121
484	137
499	143
504	146
7	314
19	299
8	359
23	345
34	334
42	319
54	306
55	293
67	278
81	254
93	235
102	224
122	201
9	397
27	385
51	358
62	346
79	319
87	310
99	287
107	276
117	264
123	242
142	213
156	198
169	184
195	166
207	153
230	146
241	143
246	146
285	140
323	132
353	134
399	136
410	143
428	141
437	145
452	156
473	166
501	185
4	472
28	460
56	454
79	450
106	452
120	453
148	463
160	468
176	472
199	487
224	498
235	507
244	510
2	503
23	499
45	491
76	490
78	487
86	492
108	490
126	490
151	496
165	509
4	438
31	424
49	412
61	398
85	381
90	374
104	345
109	324
120	305
138	289
149	263
168	239
181	219
183	218
199	198
219	183
233	171
54	234
72	267
98	184
99	360
137	415
155	434
133	411
142	312
140	332
146	368
158	385
172	409
178	419
191	436
206	455
228	466
176	274
177	271
198	248
216	231
221	225
232	214
245	203
269	181
294	162
328	162
340	156
373	163
382	166
388	164
402	170
435	179
465	200
488	216
502	224
174	327
181	347
185	370
198	391
216	413
219	424
242	450
250	452
276	479
277	480
296	494
315	503
193	164
205	317
210	336
217	362
228	381
237	391
247	406
260	417
275	436
293	455
319	468
336	485
359	499
365	506
239	256
256	232
273	223
270	227
291	220
328	213
348	216
378	228
399	236
429	251
449	268
471	275
484	291
492	296
507	302
232	303
235	316
241	326
248	343
259	371
279	391
302	410
317	434
339	449
345	454
366	471
376	483
406	499
261	282
265	264
279	256
293	250
301	249
318	248
343	248
368	257
389	266
399	275
417	291
434	306
440	318
448	327
469	357
474	360
496	386
259	305
275	325
290	347
306	368
316	377
322	381
326	384
338	400
357	419
370	431
381	444
414	473
437	485
459	500
311	285
332	298
350	315
376	348
387	358
396	369
397	373
409	389
431	413
462	436
478	442
492	452
508	469
316	326
336	350
358	371
360	376
374	401
381	403
394	419
423	441
434	451
447	456
460	468
482	480
499	494
329	74
360	77
385	80
404	82
435	87
464	95
483	99
501	107
345	187
353	186
377	195
391	195
423	208
434	217
450	229
464	238
481	250
506	266
349	455
360	281
388	304
392	313
409	329
433	361
433	361
457	385
473	402
497	420
509	431
375	440
420	475
466	310
476	321
504	350
505	189
