x	y
10	18
4	97
13	81
27	54
33	48
40	34
52	22
69	3
4	288
9	278
12	268
22	232
35	203
37	202
39	188
50	171
54	148
65	129
76	116
77	101
94	83
107	65
127	43
134	24
157	5
15	343
23	506
32	488
36	475
50	451
69	456
69	476
72	493
6	170
17	147
22	131
34	121
32	111
44	95
51	77
57	73
58	65
67	57
92	31
107	16
4	469
20	431
23	411
33	394
35	376
40	373
40	352
45	327
47	286
56	269
57	246
64	235
71	206
80	187
75	188
90	165
99	144
111	124
123	102
136	81
143	71
156	55
176	35
179	29
209	8
57	155
65	425
67	398
76	373
81	346
80	329
84	314
88	280
99	248
97	241
105	226
107	211
115	183
118	178
125	169
129	148
146	128
168	104
182	83
199	63
198	57
224	35
248	18
274	2
432	6
467	19
486	27
100	455
103	470
112	492
115	307
112	356
114	379
123	401
126	414
130	438
142	459
157	491
142	238
141	236
149	203
149	202
153	189
157	168
181	136
189	119
207	102
222	89
237	67
250	56
267	44
272	49
276	40
295	36
296	34
308	27
346	23
370	23
392	31
406	37
438	42
444	46
469	53
483	65
511	85
140	266
138	280
143	299
145	319
147	327
147	349
154	364
157	391
164	413
170	435
175	448
188	468
195	487
206	502
176	215
171	261
172	273
176	290
180	302
179	315
189	338
195	356
200	378
206	402
214	424
224	452
234	475
241	485
259	507
209	155
222	133
241	113
250	102
269	86
287	76
302	73
336	61
358	64
372	66
410	85
430	104
446	121
462	140
472	155
496	177
511	203
201	189
201	218
206	253
212	278
213	304
223	330
232	346
236	369
246	400
254	421
265	440
274	453
288	480
286	480
291	481
301	493
313	505
237	70
248	156
254	142
282	120
305	105
322	100
347	100
370	106
397	123
401	129
417	140
436	167
445	181
464	198
479	219
483	250
492	260
495	274
497	298
507	322
235	227
239	253
238	260
245	290
247	295
251	304
256	317
254	319
272	360
274	367
286	397
305	437
314	443
312	446
329	468
348	490
369	500
267	192
272	168
294	151
309	150
322	137
335	138
362	149
373	157
382	168
389	186
391	199
397	218
405	235
414	264
432	289
272	241
270	251
276	267
278	281
278	289
288	307
293	323
308	346
306	355
313	371
335	407
341	418
354	437
363	449
376	467
292	218
298	221
302	228
305	247
313	280
320	287
325	298
324	298
342	339
353	364
362	372
384	412
390	426
399	439
410	465
419	488
302	342
323	190
333	226
338	251
345	270
355	292
368	307
384	341
395	357
410	381
429	410
454	437
465	459
481	475
489	486
500	492
353	190
360	216
364	229
376	253
389	278
399	294
411	317
432	345
448	365
461	387
471	402
473	405
471	408
486	420
491	434
504	452
346	487
407	304
434	215
435	232
447	247
456	274
465	295
464	307
466	318
468	327
477	343
487	363
495	384
435	113
446	479
465	502
447	435
462	93
489	113
497	121
510	135
499	125
495	174
