x	y
10	98
23	79
50	50
51	42
61	28
63	30
71	21
79	8
4	177
16	145
21	133
34	116
51	87
66	62
67	59
91	33
107	24
119	9
2	214
6	276
3	271
13	244
18	232
25	225
5	345
4	341
24	308
21	304
31	270
39	253
49	233
51	217
56	197
70	165
82	138
92	125
108	104
112	97
120	89
146	67
150	64
179	44
191	36
218	19
241	11
261	7
272	3
4	427
6	410
37	490
41	492
67	501
97	510
2	22
1	58
34	24
44	14
12	462
31	446
25	423
28	396
29	381
27	358
39	172
43	152
53	136
70	105
95	77
99	65
112	51
140	30
161	20
179	9
51	328
50	355
53	356
51	367
54	390
68	410
76	431
94	448
107	464
115	478
130	490
141	505
65	460
76	469
87	482
77	239
82	209
87	195
92	186
101	162
119	125
142	102
148	95
166	92
197	66
202	68
215	61
230	55
235	48
262	35
289	31
308	23
334	11
357	6
391	8
421	6
429	9
459	13
473	11
71	288
76	313
73	315
75	336
81	365
81	378
96	401
90	401
103	420
111	435
131	455
142	463
162	484
175	504
103	24
103	259
108	243
116	217
119	195
123	177
143	143
149	136
149	135
101	324
107	356
117	388
124	408
130	418
137	431
157	449
181	469
203	493
121	443
124	449
121	481
124	318
125	344
131	360
146	393
165	419
169	421
179	434
191	444
208	458
218	471
231	484
249	496
135	256
134	247
142	228
146	202
154	189
162	166
176	143
182	123
190	116
204	103
218	92
242	84
274	70
290	60
314	54
339	62
364	56
393	61
417	65
435	68
457	71
473	77
480	80
510	80
139	292
151	325
151	336
159	366
176	394
182	401
195	420
215	440
241	459
261	469
267	477
282	490
287	494
311	507
311	507
180	474
173	215
176	201
185	179
195	163
191	164
211	135
224	126
226	124
253	109
269	97
282	91
294	93
319	84
324	84
339	87
367	90
390	89
431	93
483	114
502	130
166	268
170	281
169	303
178	334
180	348
196	371
214	402
228	422
185	41
199	223
212	188
223	168
226	156
251	142
268	132
266	130
279	122
298	120
335	116
356	115
397	126
423	134
451	151
483	168
507	174
192	277
197	286
200	318
210	340
221	371
241	398
258	429
277	449
288	463
301	473
311	485
199	425
232	219
237	211
252	198
277	179
300	169
323	172
352	174
383	181
414	192
445	225
460	238
495	271
503	276
223	284
231	298
240	314
251	334
256	351
261	356
275	373
297	401
322	423
330	434
366	471
372	483
233	353
254	381
263	397
280	418
295	437
314	452
320	461
330	473
349	492
364	506
246	176
267	159
278	152
293	147
321	145
331	145
365	145
378	148
401	159
428	173
443	184
454	199
466	206
479	222
496	239
245	247
254	236
260	225
303	219
300	220
342	237
342	236
361	261
379	285
391	310
413	332
428	351
449	374
459	388
472	395
493	420
510	432
249	281
255	294
268	322
279	341
295	361
298	366
310	377
315	377
335	399
351	419
366	438
382	450
392	467
407	483
418	492
255	467
277	249
308	240
324	263
347	284
357	305
374	317
382	335
405	361
401	361
412	378
425	394
437	401
460	422
492	452
269	273
279	285
286	304
296	328
304	339
312	340
322	339
320	321
301	268
314	282
331	300
350	326
355	342
372	368
385	384
394	388
398	395
430	428
444	443
464	457
478	481
502	499
317	197
361	219
383	236
397	251
399	248
420	268
441	288
456	298
462	313
468	316
484	333
499	347
321	386
337	361
342	372
363	395
382	415
408	448
438	475
455	494
464	502
369	33
387	34
409	33
436	40
453	42
482	48
506	49
367	310
396	215
417	226
425	240
458	268
488	298
496	306
498	307
506	311
395	268
402	281
416	298
429	309
446	327
450	341
474	359
486	372
494	388
509	400
384	293
398	217
426	419
440	438
444	445
464	460
478	474
451	125
460	132
473	136
428	356
447	482
463	508
435	249
452	263
468	280
482	291
468	184
490	197
495	203
505	202
468	397
477	401
453	203
462	353
465	356
502	275
485	193
501	94
510	245
