x	y
26	15
16	56
15	100
19	92
40	66
47	55
56	44
65	28
69	17
9	177
20	168
25	158
45	134
56	97
72	73
78	59
81	58
98	32
113	16
131	6
7	226
19	212
35	202
34	199
52	174
64	148
70	131
78	120
96	94
109	68
132	43
142	32
161	15
181	11
437	6
456	21
470	36
481	49
502	75
499	79
508	93
11	284
34	252
52	218
63	197
75	185
83	172
99	144
116	120
125	99
136	84
150	65
162	54
162	53
173	40
4	364
22	342
43	321
49	323
73	294
87	281
90	278
88	276
113	255
134	225
147	215
148	198
149	193
164	160
173	133
189	106
209	72
234	56
241	56
256	46
274	44
292	39
317	39
329	40
349	39
383	52
398	56
419	68
443	98
457	116
458	118
479	151
478	147
489	174
497	186
511	205
17	382
33	370
44	368
67	346
87	327
111	302
126	287
136	274
139	268
144	260
163	239
170	219
181	200
186	179
191	162
200	143
210	123
233	94
11	423
22	415
45	402
68	380
92	362
101	350
121	336
150	304
160	288
167	283
181	255
189	247
188	236
199	221
210	198
220	171
224	159
233	141
238	121
247	105
271	76
284	71
320	66
329	69
355	80
370	98
382	114
381	138
394	168
398	184
401	203
404	213
416	239
414	243
425	268
432	273
450	300
469	316
481	331
13	457
28	450
42	441
67	419
76	411
94	394
119	377
134	369
150	347
160	336
173	321
179	314
191	299
202	273
206	265
205	264
217	249
222	237
228	219
241	195
251	152
255	147
261	144
267	117
12	495
29	490
36	478
45	480
60	467
81	447
106	427
124	413
136	402
149	393
148	397
167	379
178	362
176	367
197	344
197	339
212	316
222	303
223	295
233	284
241	270
246	247
256	235
260	215
264	193
269	191
285	210
279	224
281	233
274	247
272	257
270	290
271	303
259	327
248	361
250	367
242	373
225	396
222	402
213	420
195	431
180	450
165	463
144	475
141	480
129	483
109	495
76	497
91	476
110	463
150	436
157	430
170	419
192	400
208	375
218	362
230	338
244	308
65	504
134	508
171	496
191	489
221	473
249	455
252	448
261	439
276	430
293	411
300	382
294	366
1	327
10	319
30	300
53	274
75	241
77	231
93	208
99	190
117	172
134	163
138	141
152	122
165	94
174	81
178	71
197	50
224	24
251	18
276	6
274	8
301	4
328	11
365	13
393	22
411	30
441	51
469	85
482	100
488	106
492	116
493	125
510	150
6	329
5	140
19	124
55	432
79	448
207	510
221	504
250	495
260	487
266	483
274	484
280	481
305	476
307	478
307	474
88	364
108	221
125	190
116	343
117	339
112	387
139	31
204	45
236	432
250	416
260	406
277	374
275	368
227	25
280	157
284	148
287	126
296	433
322	499
346	498
343	498
360	498
377	502
403	508
419	511
316	97
341	104
353	121
362	147
359	162
365	164
369	187
375	221
375	219
385	235
395	275
415	304
419	313
444	330
447	328
455	345
460	351
469	353
477	366
490	381
503	386
292	340
292	319
298	305
304	279
310	255
304	248
306	220
307	185
306	167
352	463
365	473
377	478
322	333
325	352
323	359
328	384
331	407
331	146
333	166
344	189
345	198
353	229
361	250
368	274
382	307
385	313
395	323
405	342
411	357
418	370
436	393
457	400
468	410
488	424
498	437
336	261
336	269
339	280
341	294
345	328
348	348
354	370
357	396
364	425
383	443
384	447
387	454
398	457
406	468
433	492
439	494
463	505
503	3
377	354
389	367
404	391
413	402
439	424
454	438
483	457
511	475
411	435
424	447
432	454
432	453
452	464
479	486
493	496
405	94
405	108
407	115
408	116
413	138
419	170
422	181
428	198
431	220
443	238
455	254
483	289
502	304
392	421
434	352
451	372
442	135
437	139
451	160
466	180
477	208
497	243
451	335
465	317
466	231
494	250
474	196
482	250
493	297
503	307
511	41
504	500
