x	y
20	17
7	71
13	60
37	38
51	24
60	5
7	106
26	84
40	75
59	59
80	48
86	41
104	25
144	3
468	19
486	27
494	40
17	131
26	126
44	103
67	90
84	80
94	72
114	53
118	52
134	34
149	23
166	14
182	1
390	2
421	23
435	29
452	45
475	53
496	73
491	68
503	77
8	216
20	199
32	197
67	160
73	160
77	156
104	141
132	117
161	104
197	91
203	91
222	85
256	78
256	78
289	80
316	83
338	86
349	94
6	245
36	224
41	221
59	208
83	186
116	166
130	157
162	134
194	120
208	115
225	114
256	106
279	102
307	107
319	112
336	114
356	119
382	122
390	120
417	138
436	147
9	302
28	290
47	276
75	259
92	252
102	241
117	235
136	221
156	213
198	192
206	195
217	192
249	182
273	185
293	190
316	191
330	194
365	199
377	203
396	210
407	218
10	341
33	326
35	323
39	313
63	299
75	295
93	285
122	266
142	248
168	231
170	235
195	222
219	216
242	212
270	213
297	219
322	217
340	224
362	229
382	234
416	244
432	247
450	251
483	264
496	273
4	390
18	374
35	362
53	341
59	338
72	329
101	312
102	315
132	299
177	285
206	278
218	279
232	277
260	277
273	272
296	270
301	273
316	275
343	277
375	282
394	288
425	302
442	305
453	305
467	318
494	334
7	426
29	415
53	406
63	399
80	388
120	365
135	362
153	352
181	345
205	336
231	328
247	332
292	326
324	327
339	331
344	330
368	340
394	343
415	357
433	361
476	374
510	388
10	457
31	446
33	447
54	436
72	422
93	414
112	404
133	394
150	384
176	378
200	370
218	363
244	355
277	356
303	357
312	357
336	360
362	366
389	373
403	379
419	387
451	398
470	402
484	408
508	421
23	483
36	481
53	466
64	456
81	446
97	438
127	427
153	416
182	403
194	393
207	393
222	387
251	383
267	382
283	379
315	385
335	388
349	390
368	392
377	399
387	403
411	410
435	423
455	428
465	431
470	433
480	439
493	445
509	453
33	507
55	498
69	494
93	489
124	479
133	479
137	475
159	470
173	466
201	464
228	456
245	460
265	461
291	457
315	461
326	460
355	470
386	468
403	475
407	471
422	476
450	484
475	497
132	503
153	496
192	487
222	484
238	487
257	482
277	486
318	484
349	493
375	496
380	492
407	503
427	504
1	152
19	130
5	182
25	164
43	147
53	136
79	120
99	107
127	94
142	89
152	81
179	73
203	65
220	60
254	56
268	53
301	53
319	58
330	57
347	63
368	70
384	89
409	101
431	118
459	142
478	158
489	169
494	169
25	259
47	246
56	242
73	227
85	223
98	210
125	191
144	179
168	171
192	168
208	167
225	162
259	160
271	156
299	156
300	162
324	162
341	165
358	168
383	179
398	186
400	182
419	192
420	194
421	194
440	205
449	212
458	213
492	238
236	510
261	510
281	509
56	369
84	357
110	339
123	335
143	324
158	318
174	311
201	310
232	302
246	299
267	300
296	299
337	299
355	303
392	314
420	321
431	328
459	338
463	341
491	353
494	358
501	12
105	462
110	462
127	449
155	439
179	436
214	417
232	408
256	410
285	408
323	410
344	421
367	425
387	432
402	438
427	448
452	456
466	464
475	466
501	477
106	312
129	262
164	47
180	34
193	27
210	18
233	10
247	3
281	4
303	5
309	7
319	7
334	8
343	10
361	21
169	260
184	253
193	249
229	240
272	248
301	247
323	246
351	249
369	257
375	260
385	259
417	267
439	274
468	287
488	295
502	305
221	137
244	133
257	135
264	129
292	132
338	137
352	142
372	146
399	157
408	156
419	163
449	177
457	183
471	189
491	203
218	40
239	31
284	29
305	28
312	30
342	34
372	47
386	45
414	47
434	66
454	71
473	87
488	102
510	121
233	438
262	435
285	435
307	437
321	435
336	438
351	445
395	94
415	76
433	90
463	114
490	132
501	141
