x	y
16	6
5	104
25	95
44	78
50	67
62	63
80	44
90	33
114	6
436	23
448	25
463	34
485	49
498	57
27	132
48	115
58	110
64	105
69	96
99	76
105	71
118	61
122	57
2	183
8	177
25	172
49	155
65	147
85	136
102	122
120	105
141	86
5	257
33	240
32	243
63	223
78	219
90	210
92	206
111	194
135	182
164	173
182	164
197	165
203	161
238	156
244	152
247	157
253	152
279	154
318	159
328	167
366	176
377	182
395	185
425	192
436	201
467	213
501	235
4	292
39	277
47	273
65	265
86	248
108	242
142	223
146	215
160	208
188	201
191	201
214	197
253	194
277	187
299	193
315	196
13	324
47	312
53	306
81	289
91	288
116	276
145	263
168	254
175	249
197	240
226	231
262	224
286	220
296	223
327	222
330	224
342	220
374	220
391	223
405	232
426	237
438	244
458	251
460	258
485	272
507	281
4	369
5	363
32	351
52	345
71	338
78	330
91	320
113	317
129	307
142	302
166	298
198	286
213	280
240	282
252	287
286	293
299	293
305	290
337	294
348	300
367	303
393	308
429	317
447	326
456	329
464	339
479	344
489	355
509	356
18	396
33	395
50	387
47	389
79	374
96	378
120	375
153	368
173	362
196	359
211	353
229	346
250	345
267	341
304	335
320	335
346	339
375	341
405	350
8	440
25	429
50	426
78	417
99	408
140	405
161	399
182	398
181	393
222	385
244	381
267	379
283	376
287	370
333	374
350	375
363	374
382	375
391	377
422	386
442	385
456	380
461	381
477	384
485	385
499	390
28	465
61	456
80	454
88	449
106	445
130	437
163	435
195	429
221	427
259	415
282	417
304	408
325	412
327	411
366	414
402	412
430	416
452	415
471	420
505	427
27	498
40	496
68	490
83	486
101	481
121	476
147	475
178	470
212	461
220	460
238	456
255	451
262	452
279	452
306	446
350	446
383	448
407	447
416	449
448	450
469	454
508	464
4	221
23	210
52	191
69	184
99	167
117	149
142	144
139	138
152	141
175	133
194	126
228	122
243	117
252	117
263	119
282	119
302	126
341	132
372	138
380	141
394	144
413	153
417	159
442	162
479	179
487	178
505	189
9	59
19	55
47	33
62	12
72	1
136	510
156	511
179	506
202	511
303	511
366	511
395	510
396	508
48	27
46	351
54	267
83	43
88	34
71	262
77	259
79	90
129	342
169	330
176	328
176	327
198	324
238	312
124	185
168	15
189	7
220	2
229	1
325	3
347	10
368	18
373	34
379	36
385	38
421	52
436	58
462	72
493	93
180	100
195	88
219	81
240	79
283	90
292	90
320	96
327	98
346	101
373	105
390	113
406	113
419	121
433	130
441	130
449	133
204	39
215	37
233	33
260	26
281	25
288	25
314	28
343	36
364	32
251	486
289	481
300	483
327	476
356	475
378	476
398	477
423	478
432	484
452	484
467	490
511	500
272	253
284	256
319	256
330	254
352	261
385	263
404	269
431	281
446	291
463	297
474	308
503	319
291	62
337	68
353	66
369	72
383	72
423	87
437	96
452	102
461	108
475	120
494	136
474	1
477	2
486	9
499	20
501	19
423	9
429	12
433	56
449	290
496	314
