x	y
5	20
12	62
11	59
22	47
29	28
33	21
48	4
1	259
13	232
15	225
18	217
29	194
29	180
43	148
47	131
50	118
55	95
71	71
83	49
95	26
9	410
10	404
22	511
42	502
48	499
66	498
87	492
311	511
326	510
335	510
352	507
380	499
417	484
420	485
437	477
459	464
483	449
493	437
510	414
432	508
446	499
8	170
13	132
16	122
19	115
36	75
39	68
45	56
61	30
74	15
11	471
17	464
20	448
28	431
26	275
25	263
23	328
24	341
33	360
37	379
36	387
38	407
49	469
47	470
35	421
50	435
67	447
56	274
56	246
54	217
56	205
58	179
69	152
77	125
85	108
87	92
102	69
119	45
48	312
55	327
53	342
61	365
66	381
66	405
80	425
108	441
129	454
140	450
153	454
175	462
189	462
189	460
189	460
221	470
228	470
236	467
269	469
287	467
306	464
332	464
355	455
387	442
402	438
431	423
457	398
458	393
481	369
492	349
492	337
507	320
509	34
495	8
67	288
74	303
78	325
86	344
92	359
102	368
113	383
131	401
162	417
165	426
178	431
199	434
221	445
222	444
237	446
251	446
279	445
300	439
317	438
318	438
334	438
351	430
380	420
404	408
423	395
434	380
97	406
132	427
148	451
98	467
117	476
134	478
156	486
191	490
205	490
226	497
256	492
257	496
294	495
299	490
319	486
370	476
390	472
417	455
441	442
466	424
490	403
500	381
508	373
509	367
74	54
483	506
491	498
500	479
510	455
83	189
83	247
87	276
92	282
100	305
99	311
107	332
128	358
139	368
148	382
166	394
185	405
189	409
203	413
228	415
265	421
268	424
287	422
320	418
336	408
361	405
379	395
403	378
413	370
434	353
465	331
484	302
497	287
505	267
508	106
511	108
499	69
490	59
488	54
483	43
472	32
466	19
461	12
453	2
178	4
168	15
156	34
135	61
125	86
109	117
104	125
104	148
106	174
110	188
112	212
114	223
116	262
123	269
142	291
145	295
149	310
169	330
187	344
204	357
220	361
228	369
252	371
271	368
288	370
310	372
316	369
345	378
324	394
297	395
298	396
280	395
247	397
234	395
213	391
201	379
170	366
164	362
151	353
142	343
140	334
131	321
117	296
117	277
116	270
105	376
141	375
136	136
145	108
154	84
154	83
166	64
172	52
179	49
189	26
133	165
135	186
140	199
143	227
145	245
156	269
170	291
179	304
199	322
201	330
216	334
245	347
238	324
213	304
186	270
169	243
165	215
162	176
166	158
165	132
172	107
188	80
203	53
234	14
252	5
436	25
446	39
459	59
465	79
473	97
485	122
490	138
491	154
491	172
494	199
485	223
481	241
467	242
456	263
439	282
417	305
405	311
397	315
396	319
377	326
365	334
345	340
321	348
298	345
294	350
268	341
166	426
195	136
199	124
202	113
215	84
214	88
233	59
238	60
254	43
256	37
268	31
295	18
305	19
309	17
332	16
358	14
370	22
399	33
424	58
433	66
439	81
441	95
457	123
463	150
467	179
462	197
462	198
452	218
438	245
430	256
417	269
409	274
385	295
363	304
355	309
338	316
313	318
287	318
269	309
270	308
256	301
249	301
228	289
213	270
198	234
193	215
192	201
192	186
191	168
192	162
214	300
242	262
267	279
284	282
295	286
333	284
343	283
364	278
369	272
396	255
403	243
411	241
426	211
430	184
430	148
432	134
428	116
423	105
404	77
389	61
359	47
347	42
334	46
325	47
298	54
267	64
263	79
249	91
243	97
226	123
226	141
219	163
221	195
233	206
243	231
259	239
275	251
310	262
342	258
361	246
390	220
399	203
405	170
402	157
399	137
400	111
391	98
360	76
344	69
324	71
312	77
289	92
268	109
253	139
252	150
248	170
253	185
252	198
260	214
224	34
226	317
241	295
263	74
287	136
303	114
307	107
330	98
355	104
377	119
276	185
293	218
325	232
350	226
365	205
372	173
369	160
358	144
340	125
293	86
320	145
335	146
341	174
342	192
336	206
322	199
324	180
303	181
306	199
371	367
375	364
389	357
411	341
418	335
441	319
454	304
474	273
485	255
483	249
353	408
399	254
408	311
409	404
415	51
447	313
471	422
