x	y
452	4
454	10
461	24
475	37
505	67
421	15
443	34
454	52
465	67
474	79
484	82
497	97
510	110
374	6
389	27
401	37
415	56
415	52
433	71
434	78
475	115
494	148
507	170
279	5
292	16
315	29
345	60
374	89
371	85
387	108
402	127
406	144
419	161
434	190
440	207
450	245
453	260
456	295
454	315
459	313
456	334
455	365
455	384
454	398
462	437
459	480
454	485
21	27
49	19
74	14
95	11
99	5
105	8
127	2
154	2
181	4
197	9
212	10
233	18
262	34
275	42
299	54
310	64
324	74
332	88
339	97
355	109
373	136
398	169
404	184
404	194
413	209
414	228
418	241
425	256
426	285
428	319
428	333
431	362
431	379
432	408
425	423
419	444
406	468
394	483
376	505
366	510
31	55
53	47
85	38
107	33
139	33
175	36
191	38
194	37
223	48
236	53
254	60
261	68
293	89
309	103
328	118
342	131
347	142
362	160
369	184
384	208
393	233
399	265
401	278
397	324
401	338
399	365
390	382
381	416
376	431
357	456
347	475
336	492
2	111
7	111
17	103
33	89
59	77
85	72
110	63
136	63
168	66
175	67
212	74
230	80
252	93
276	110
287	120
300	127
311	138
321	147
327	149
333	160
345	180
353	206
361	230
366	242
368	257
370	269
372	282
371	318
350	352
344	366
335	388
329	406
324	416
315	432
299	444
289	455
279	468
266	484
14	140
20	137
45	119
45	116
63	110
88	98
103	93
130	93
147	90
168	91
189	95
192	99
201	99
215	106
227	111
253	125
258	129
296	158
311	177
315	187
321	194
327	210
332	211
338	232
341	247
341	276
340	284
338	283
343	295
337	318
324	347
314	373
308	380
306	385
300	398
280	420
264	442
252	459
229	490
211	504
2	195
11	181
38	160
63	140
80	134
108	127
139	121
165	125
179	125
204	135
224	141
249	157
269	172
285	179
302	209
305	232
309	249
310	272
309	297
307	315
304	329
299	348
280	388
259	401
18	217
30	198
57	177
84	168
97	163
115	157
128	152
142	146
148	152
171	154
203	161
202	160
229	176
252	187
262	197
281	226
283	235
286	252
285	268
283	287
280	307
270	331
259	366
248	387
4	275
17	252
36	232
52	215
76	205
77	204
90	193
93	195
118	184
131	175
147	176
171	179
188	179
221	198
240	218
245	220
258	242
260	270
261	292
256	299
247	318
242	346
232	360
229	370
222	388
203	422
195	433
176	454
164	470
151	489
148	494
3	333
21	300
33	277
42	262
2	396
14	368
22	344
42	319
49	295
62	271
77	244
89	236
120	215
143	201
147	205
165	202
180	209
198	216
201	217
222	235
230	252
234	276
225	307
222	323
214	338
206	358
193	383
185	389
173	405
161	428
153	436
144	440
140	454
114	485
101	499
21	415
39	387
43	371
52	357
65	337
72	309
83	289
106	256
117	249
140	231
158	224
41	508
49	490
59	468
72	448
85	427
100	392
115	359
125	339
120	335
130	324
139	306
153	281
178	276
8	499
17	485
28	471
31	457
37	444
42	445
48	432
54	420
62	400
76	372
83	358
89	344
94	336
93	335
100	316
116	287
149	260
173	247
176	247
200	252
170	511
188	488
205	463
220	444
232	426
15	493
45	155
83	483
87	473
87	471
89	465
104	451
113	433
124	423
127	396
136	370
155	339
165	308
93	507
285	509
297	485
323	458
334	446
335	440
351	424
353	417
363	395
367	370
374	355
371	329
153	390
161	379
171	360
191	327
155	388
156	475
418	493
429	476
317	1
340	16
366	36
382	57
388	63
412	88
420	101
429	122
428	133
436	150
449	164
461	190
464	205
473	216
480	248
489	271
506	307
286	365
306	131
304	387
328	80
346	99
338	131
378	502
395	432
402	412
459	133
475	159
476	167
492	191
498	219
505	233
506	233
511	246
482	4
492	13
499	19
479	323
483	362
486	398
486	410
485	429
488	461
497	478
496	486
502	505
501	158
511	433
