x	y
1	38
19	22
40	7
503	15
4	100
20	93
27	81
53	64
64	55
86	37
108	22
120	7
436	22
461	49
477	65
482	67
493	75
506	90
3	131
48	97
65	82
74	77
91	64
119	45
140	28
159	12
177	8
195	4
3	163
25	146
46	133
57	121
79	109
80	107
102	87
120	75
137	56
160	44
190	28
210	27
233	19
261	19
303	14
319	20
334	25
355	28
363	34
382	36
403	42
1	200
12	189
22	183
38	171
46	168
68	150
82	136
95	122
116	110
128	101
147	91
189	79
202	80
216	71
240	67
258	70
276	66
287	66
294	69
313	72
337	76
342	76
369	85
381	83
394	87
404	92
416	98
439	103
468	122
479	129
497	147
12	221
21	216
31	208
50	199
71	183
88	173
117	163
142	148
159	143
177	136
198	123
225	121
234	117
244	119
269	117
313	118
332	123
363	132
376	138
395	144
420	151
436	161
456	175
467	184
479	187
507	205
13	254
25	247
51	227
61	220
78	214
99	198
134	180
137	179
136	182
153	172
179	153
206	146
218	145
237	141
247	138
273	134
299	137
325	141
357	147
363	155
365	169
333	166
333	164
293	158
269	157
240	163
224	162
193	172
20	277
45	265
65	252
76	240
101	227
121	214
139	208
155	199
180	195
214	188
234	187
250	186
268	185
290	185
317	185
348	186
370	191
395	197
420	211
448	225
469	239
475	247
506	261
19	311
38	301
42	294
60	287
80	275
105	254
110	251
131	237
146	233
182	219
197	216
212	216
232	214
271	206
293	208
316	210
344	210
377	216
398	223
414	229
434	242
1	347
21	336
32	333
45	322
64	312
99	297
103	294
118	287
145	281
162	278
177	275
189	268
214	270
242	264
249	269
257	266
282	273
292	270
309	269
331	278
326	278
346	280
360	281
394	297
395	300
422	303
439	313
460	324
484	331
493	334
508	347
15	365
45	350
72	335
95	327
102	321
108	318
144	305
164	299
187	298
216	295
231	290
251	288
277	293
294	293
317	296
29	404
50	394
63	386
78	387
78	382
90	379
108	373
137	362
152	348
178	342
198	337
222	340
264	339
272	339
302	341
332	341
361	344
398	346
443	366
466	379
27	431
47	422
67	414
83	407
88	407
98	407
107	403
125	393
155	389
179	386
193	389
193	387
221	387
250	381
264	387
291	386
316	384
346	388
380	386
399	392
428	387
434	392
458	395
471	397
486	404
506	410
20	455
31	454
52	449
77	438
95	433
121	426
137	417
173	412
201	414
203	413
208	408
225	407
243	407
269	407
270	406
289	404
317	403
333	407
353	412
372	411
386	409
406	412
422	414
438	416
455	421
474	423
499	433
12	480
30	474
44	479
14	510
38	508
56	507
61	500
83	495
120	479
142	473
173	468
205	457
236	458
247	458
266	458
284	454
318	457
345	462
354	456
367	458
394	465
413	469
445	474
468	475
492	486
231	509
253	509
298	511
339	508
19	56
36	45
48	33
74	13
4	391
29	379
58	365
72	363
83	357
100	348
107	343
132	336
149	326
174	321
197	319
221	318
238	318
263	312
278	312
295	314
312	316
332	318
349	315
375	320
414	327
415	328
456	347
466	350
488	362
501	370
61	471
69	470
77	471
101	456
117	452
143	448
155	441
205	433
231	436
280	429
292	432
300	432
316	434
340	432
379	432
400	437
423	439
451	449
474	455
492	454
124	133
145	119
147	121
165	112
194	102
214	100
226	95
237	94
253	94
274	90
300	91
324	98
360	105
383	114
414	127
423	128
442	135
456	148
473	153
494	168
509	183
118	269
146	261
160	253
184	247
198	245
213	243
247	234
302	231
343	235
362	239
371	241
379	243
394	244
400	249
430	258
455	265
459	268
472	270
497	283
509	287
129	501
144	498
164	490
204	485
232	485
260	480
273	481
294	484
317	479
357	483
390	490
394	491
399	488
411	490
416	492
442	498
465	506
153	66
172	60
187	60
195	57
212	48
245	47
255	41
277	42
295	39
309	41
314	44
348	50
361	59
376	56
403	65
429	79
450	86
464	93
480	101
502	115
185	363
208	359
228	363
258	363
271	362
287	363
311	359
341	360
365	366
383	367
480	26
491	42
310	249
348	257
371	266
414	277
422	281
447	288
471	302
492	310
382	164
391	171
412	181
447	197
471	211
485	220
509	230
423	49
465	49
492	7
502	16
490	39
498	148
