x	y
32	4
129	1
112	5
79	7
60	17
48	20
30	23
203	5
188	8
176	15
151	16
126	25
122	28
99	29
84	31
72	35
50	47
11	62
275	9
248	17
223	22
209	31
197	34
164	41
150	42
125	52
95	55
75	61
56	63
40	73
24	85
17	88
385	1
366	10
340	17
307	28
437	8
407	19
394	21
372	30
373	33
364	38
348	42
326	46
314	48
302	45
299	44
291	44
259	45
222	47
215	56
177	61
508	10
490	47
492	62
491	93
495	109
499	118
505	138
511	226
498	212
493	209
492	204
483	199
484	190
470	178
453	164
445	160
421	123
403	107
397	101
379	94
361	83
476	14
471	51
470	63
467	89
469	105
472	118
486	142
489	160
494	173
457	4
445	29
430	54
405	43
10	29
443	62
443	70
320	68
301	66
287	68
261	67
369	65
405	81
417	89
429	99
435	104
453	125
461	152
74	81
52	91
136	77
159	83
189	79
198	77
238	87
259	83
285	87
296	89
296	86
318	89
349	101
383	119
401	129
409	81
16	92
75	108
60	110
52	113
41	115
33	113
21	116
115	102
121	103
153	99
187	100
197	105
214	100
235	107
274	107
286	113
297	114
314	111
329	117
349	124
359	127
369	132
391	148
394	148
397	152
409	161
423	164
449	187
458	203
469	210
487	244
498	251
510	269
322	135
351	148
361	155
375	163
398	180
429	207
439	220
461	246
489	284
501	296
87	128
60	134
58	138
22	145
14	153
142	120
175	124
195	120
245	130
266	136
274	139
304	148
321	156
332	164
341	170
365	177
379	192
406	214
417	229
425	240
457	270
471	293
482	309
493	328
500	341
141	141
119	142
83	154
70	157
44	166
1	186
6	506
170	138
189	143
203	142
222	149
236	147
263	159
306	173
320	183
340	190
358	205
390	233
409	249
430	276
434	287
107	168
153	164
181	160
186	160
208	165
227	169
258	181
261	180
279	187
302	193
325	208
330	216
354	228
376	252
392	263
423	292
439	295
381	170
398	182
181	184
206	191
230	191
243	201
275	211
303	225
315	233
324	236
343	248
364	272
382	283
410	305
422	315
433	330
449	344
463	364
479	382
499	404
75	190
60	194
33	202
6	227
1	228
1	459
16	474
20	481
31	494
109	191
121	189
136	192
159	202
179	207
199	209
226	217
238	219
264	231
271	235
291	244
292	240
312	254
335	271
357	285
379	304
385	317
400	327
416	339
438	364
435	210
75	223
63	223
49	229
19	258
6	282
12	424
19	434
28	450
51	474
79	478
106	493
116	498
136	503
161	510
143	216
156	222
174	225
210	236
252	246
276	258
301	273
323	283
337	297
358	313
383	337
386	341
398	351
421	371
441	392
451	401
463	409
482	429
499	442
503	446
91	242
73	248
46	272
32	288
24	300
23	308
23	322
30	351
44	377
46	380
49	386
70	404
85	424
107	433
112	443
122	443
143	456
168	465
196	475
202	476
245	492
274	504
272	502
293	508
142	245
163	248
189	255
194	258
215	259
228	257
247	271
266	277
272	285
287	294
306	305
322	314
334	323
356	334
369	358
394	381
407	387
437	416
459	433
469	443
481	458
502	476
289	239
438	249
373	244
212	278
248	295
265	300
286	316
312	334
324	337
339	349
359	364
503	261
88	270
58	299
57	313
57	336
63	352
66	360
80	388
97	395
117	413
115	411
153	436
177	440
194	448
224	461
258	471
282	481
286	481
301	492
331	503
343	508
145	267
188	287
199	291
213	301
248	313
264	322
288	336
274	346
252	339
230	330
206	314
188	309
177	303
147	295
142	292
119	290
98	295
84	321
93	356
94	364
105	372
116	381
125	382
137	390
153	397
171	398
182	404
207	405
218	406
216	393
188	376
180	376
158	369
139	360
115	347
44	274
416	284
5	284
453	303
457	316
454	313
471	332
483	343
499	373
385	308
190	308
358	310
146	314
156	318
189	335
206	339
220	347
235	354
252	364
281	380
301	382
335	404
369	421
396	441
121	331
151	344
176	354
188	355
202	359
219	368
237	376
255	391
264	396
275	398
281	403
311	416
317	422
343	435
355	438
378	451
379	459
401	468
404	472
415	474
438	489
458	502
111	342
314	358
336	378
362	393
375	394
391	406
414	425
432	446
454	464
472	480
480	489
463	359
138	364
103	368
218	370
20	388
36	406
44	421
54	433
64	444
91	456
97	464
123	477
149	482
181	494
203	498
210	504
229	511
224	402
246	410
259	417
275	428
285	431
324	451
354	464
376	473
389	485
409	495
426	509
197	425
219	433
242	436
268	449
297	461
323	471
341	485
346	486
359	495
438	444
63	484
83	508
491	502
