x	y
20	5
12	20
5	28
176	2
152	7
122	30
97	42
80	51
50	79
31	95
13	122
511	61
511	332
505	351
491	379
485	398
478	402
462	428
439	450
421	466
406	478
387	489
371	490
335	506
331	504
313	505
297	507
274	511
190	510
172	509
173	504
134	489
109	463
94	445
78	412
69	383
68	362
69	346
61	320
62	299
72	279
75	266
93	232
115	226
130	209
150	196
166	186
505	409
496	426
478	452
453	477
423	497
410	503
397	509
115	502
105	498
89	481
79	462
64	448
53	430
47	412
51	412
46	389
44	368
86	15
87	19
61	33
32	52
21	64
14	72
487	12
485	24
481	57
482	77
470	82
447	47
427	39
412	29
393	22
206	21
177	34
171	36
156	43
133	59
109	71
85	89
63	107
43	128
35	141
11	177
253	12
280	17
294	17
313	17
334	22
375	30
392	46
412	57
416	66
423	71
440	85
449	101
466	137
471	147
242	44
231	47
215	49
213	51
179	62
170	68
149	77
128	93
120	101
100	118
89	127
71	144
43	182
33	198
23	222
7	247
2	282
6	452
13	461
26	480
31	487
37	498
297	49
327	51
346	57
365	66
381	74
395	86
415	109
434	131
442	150
440	147
448	158
453	183
462	196
464	205
470	239
470	250
466	284
464	311
447	341
436	366
425	391
410	403
393	423
363	446
344	458
32	50
132	54
277	76
252	77
220	77
187	88
163	96
313	74
357	91
383	118
394	123
401	133
411	149
420	172
430	191
436	218
442	256
439	267
437	292
434	312
428	327
417	356
402	375
404	378
386	399
364	412
356	414
329	439
299	453
273	456
250	461
237	463
215	464
196	457
180	455
150	436
140	424
130	408
118	380
120	345
118	318
123	295
135	282
147	262
170	246
489	102
486	113
492	141
493	170
497	201
499	245
495	271
489	293
489	308
487	326
480	341
465	379
443	402
426	420
418	431
416	431
393	456
391	452
377	461
371	467
348	477
318	481
298	484
287	485
273	488
265	491
228	487
222	488
193	486
168	479
170	479
141	456
119	438
108	415
94	392
92	368
94	335
95	327
96	287
115	264
132	239
168	219
193	211
219	209
247	201
278	209
287	214
297	218
306	227
317	105
332	109
344	116
355	131
378	156
388	168
404	204
411	218
415	237
414	256
411	282
409	295
404	311
389	351
383	369
209	109
186	113
156	127
136	137
122	141
100	160
100	162
79	179
68	205
60	219
50	235
43	249
39	269
29	295
19	321
18	321
13	349
11	380
16	397
31	440
49	466
54	477
71	495
269	109
290	120
302	124
318	131
335	149
348	160
363	178
372	190
386	218
334	110
53	119
363	129
207	136
175	147
141	167
128	174
111	191
110	189
106	189
223	135
243	134
258	140
263	142
282	146
306	160
326	170
345	194
356	220
363	237
370	245
375	260
380	286
376	312
370	329
358	359
354	375
348	383
326	405
308	417
286	423
266	432
250	432
233	159
267	171
287	182
295	188
315	201
337	232
342	248
345	264
347	296
338	333
332	356
321	364
316	372
293	391
285	395
261	400
250	401
214	390
205	382
194	366
188	351
193	328
207	185
304	189
294	219
223	236
202	241
192	244
175	269
164	286
151	301
144	337
140	358
144	357
145	382
152	392
172	422
171	419
194	434
208	437
276	234
278	239
299	255
310	263
316	272
319	298
311	330
295	356
255	372
229	363
216	268
199	279
260	262
273	272
289	281
291	300
292	315
262	339
248	342
232	327
221	310
222	300
253	290
256	294
265	299
167	339
166	354
166	372
190	397
209	411
218	417
506	413
504	453
490	473
477	493
171	419
221	444
95	444
166	478
504	506
72	499
