x	y
77	4
195	4
180	7
168	10
130	15
90	28
76	39
69	44
43	53
33	54
2	71
347	4
315	15
290	21
471	8
445	18
424	29
406	40
373	50
346	45
510	7
498	20
487	47
481	76
484	103
489	120
494	142
494	150
510	171
19	13
261	5
236	22
227	20
198	33
172	43
154	47
136	53
117	58
99	67
68	77
57	84
52	84
19	106
2	115
400	11
386	16
364	25
22	8
23	5
302	51
289	46
259	50
256	54
224	56
198	60
170	70
423	67
400	78
357	77
331	79
303	78
282	85
264	86
241	84
210	91
206	93
184	91
168	90
130	95
105	102
81	107
60	116
41	127
10	146
402	107
435	119
447	118
275	113
267	116
248	116
243	114
236	114
203	119
170	119
157	126
138	127
108	138
93	143
65	148
46	160
25	179
14	415
45	451
55	459
95	480
111	489
127	492
148	505
319	111
351	118
378	128
403	140
414	141
440	159
461	173
484	189
485	197
386	133
332	145
332	143
361	157
380	164
399	175
421	187
451	202
468	219
493	230
507	244
187	151
165	154
149	154
117	163
89	172
69	184
48	202
33	208
22	229
14	248
7	259
7	268
5	274
4	303
8	324
17	344
26	370
43	392
62	413
72	425
84	436
106	453
128	467
129	464
146	473
175	487
180	483
196	493
219	501
239	504
250	507
229	153
261	151
280	158
285	163
288	161
319	171
336	179
354	192
379	199
410	215
427	224
444	237
459	248
468	262
481	272
495	283
504	293
199	179
230	187
255	189
262	195
278	195
304	203
324	214
338	217
353	226
370	238
401	249
402	253
419	265
440	271
451	288
471	303
492	318
508	336
408	185
109	201
95	200
85	208
76	216
48	244
44	261
36	275
41	318
46	335
56	354
72	381
84	395
101	404
134	413
157	422
175	426
193	434
195	431
210	439
228	445
234	447
160	201
181	201
201	211
226	223
250	225
286	233
297	239
331	253
351	260
373	265
386	277
400	288
408	292
439	319
447	329
464	336
478	356
483	356
503	373
117	228
103	236
76	256
69	276
67	293
69	323
90	359
98	367
131	381
151	386
166	395
179	399
202	404
226	411
237	413
249	421
251	423
265	437
300	451
317	456
336	465
368	479
380	486
414	500
437	505
152	227
175	231
195	242
223	247
246	259
277	266
303	279
327	283
352	294
360	297
381	311
397	319
413	338
429	351
457	370
470	382
487	401
506	412
110	268
115	285
118	302
136	320
160	327
181	338
194	340
216	347
243	356
263	363
277	368
290	380
297	380
325	394
351	399
364	408
385	420
144	255
172	258
186	272
213	279
223	282
236	287
276	302
302	305
308	314
346	320
369	340
378	346
418	374
434	389
469	415
478	423
510	438
161	300
174	299
196	306
206	308
222	315
252	321
278	334
294	341
308	346
330	349
345	360
349	363
363	371
377	382
391	389
409	407
429	429
455	444
485	463
509	479
103	332
118	343
130	349
137	353
161	357
186	367
199	371
216	381
223	380
230	385
262	398
280	408
281	407
296	415
314	422
337	430
350	433
359	436
374	442
388	450
405	455
432	466
457	482
489	500
65	371
20	476
48	504
2	393
446	403
65	422
379	415
157	448
166	450
192	459
215	464
232	475
242	475
269	482
293	490
323	497
352	510
20	477
43	502
98	507
57	507
