x	y
1	2
116	7
95	26
92	27
69	55
57	70
411	4
385	9
496	285
489	303
480	316
473	338
468	348
453	374
433	394
417	414
398	420
380	437
508	321
496	346
489	378
465	407
442	428
413	448
387	462
389	461
357	466
320	478
299	485
269	483
251	486
243	483
34	7
23	28
11	50
9	59
4	81
8	322
15	335
19	347
38	362
56	381
73	391
90	407
116	418
127	420
150	430
152	433
174	447
206	458
212	452
235	452
249	455
261	456
272	451
299	447
344	424
384	395
410	374
418	368
433	347
437	333
443	325
439	327
454	301
473	267
475	261
484	239
493	228
492	207
500	185
499	138
494	123
489	112
489	91
64	11
57	22
49	40
38	60
32	71
31	85
32	89
31	103
22	129
15	163
16	192
16	203
23	232
26	263
31	281
43	306
54	329
79	354
100	370
121	379
139	395
152	400
170	411
200	415
217	423
250	419
275	416
309	407
336	389
357	381
368	367
389	355
400	334
417	314
432	278
430	255
431	228
436	214
435	175
427	137
424	127
413	115
388	96
371	82
145	19
145	21
126	35
107	55
105	59
89	79
66	100
53	135
45	168
46	192
47	222
55	252
54	269
62	283
70	291
77	306
96	332
127	347
142	357
156	362
169	368
199	385
228	386
256	389
268	386
281	387
328	361
351	349
370	325
383	300
393	289
395	278
397	261
400	251
400	251
402	223
403	185
402	158
393	142
373	120
503	13
464	24
438	25
412	16
9	437
15	445
37	457
55	473
74	489
97	504
242	9
221	12
212	14
190	28
155	56
154	53
144	60
126	82
113	95
104	99
94	119
76	150
72	176
308	4
329	7
13	388
28	401
56	428
73	431
94	437
107	449
112	445
130	458
148	464
260	33
244	35
216	47
201	61
201	58
191	63
169	83
143	105
117	136
115	150
108	177
104	192
101	226
116	260
116	268
128	290
158	316
183	324
195	332
224	333
234	331
270	327
301	311
314	294
341	262
337	255
339	256
347	234
344	200
322	162
305	150
287	133
274	126
245	122
222	128
203	140
182	148
178	163
168	174
166	212
173	248
185	270
196	284
230	301
250	297
266	295
283	280
303	266
310	258
312	234
312	212
308	200
298	184
293	179
272	169
242	156
238	160
213	163
208	172
197	186
189	194
203	234
222	257
242	261
275	250
280	240
280	227
280	224
267	192
252	191
232	193
297	33
314	36
346	41
375	47
404	41
417	47
413	46
430	51
450	61
410	72
431	93
448	110
461	130
466	142
463	158
462	202
458	231
449	254
273	63
240	69
232	67
319	65
340	67
277	91
255	95
232	94
221	98
195	102
172	120
158	141
152	143
142	161
133	187
133	203
136	214
138	242
158	282
163	290
339	100
306	112
323	120
335	135
355	146
368	164
379	194
375	218
374	217
373	243
365	267
357	282
347	302
339	309
315	337
295	347
273	357
238	360
498	144
402	163
71	209
76	222
79	243
87	261
90	274
110	301
345	246
505	415
481	431
468	443
441	466
305	261
477	269
120	346
1	473
8	477
15	485
41	501
54	507
506	458
481	472
465	478
434	489
408	491
373	495
353	500
243	511
235	510
210	505
190	493
173	494
134	490
107	479
92	468
89	466
421	364
509	456
88	469
502	507
504	504
487	506
464	508
434	511
