x	y
15	17
16	25
5	48
1	76
6	358
13	371
17	381
26	412
32	416
40	430
64	461
93	481
127	495
127	498
132	502
139	502
159	511
66	13
51	23
37	45
33	56
27	60
17	76
116	8
100	18
76	50
75	51
56	81
50	82
50	88
29	125
30	123
15	159
11	181
7	210
14	229
13	251
19	271
16	276
20	287
30	303
38	331
45	346
54	356
64	379
86	392
105	404
117	410
142	419
166	433
201	436
229	443
254	448
281	450
310	446
329	448
348	440
363	439
383	436
396	435
408	426
436	417
459	407
475	397
498	374
502	361
505	107
485	83
473	66
171	1
160	9
139	26
117	54
107	64
80	102
73	108
68	126
60	132
47	164
40	179
42	190
501	418
484	431
457	444
436	457
421	467
392	471
364	475
349	484
338	484
311	484
282	488
265	491
247	498
221	499
218	497
199	486
182	481
170	473
149	470
131	462
125	457
110	452
95	437
72	421
224	11
203	21
178	39
157	55
152	64
132	94
119	113
107	123
100	141
86	159
78	180
69	211
68	224
64	241
61	261
58	274
71	310
81	332
92	343
114	368
126	380
128	378
144	383
157	391
166	394
191	399
208	401
232	396
243	396
264	387
290	379
307	364
331	351
357	329
365	301
366	296
377	274
379	245
379	226
370	211
364	195
348	177
329	152
507	457
495	459
109	18
438	1
444	3
13	511
482	22
487	26
312	22
279	24
241	41
236	38
230	46
227	44
199	65
176	80
372	26
377	25
409	34
410	32
409	33
430	40
440	40
146	68
299	58
281	64
268	76
289	83
293	87
304	87
328	91
343	98
369	110
395	124
414	146
420	150
433	171
447	191
455	233
460	246
456	278
441	300
442	311
424	329
409	335
392	349
385	363
352	380
333	394
302	415
280	419
342	59
361	64
388	78
404	93
407	95
423	112
439	82
439	78
460	107
468	121
477	144
484	168
493	198
495	209
493	232
495	262
493	268
499	281
493	281
496	297
491	307
478	333
466	357
251	78
239	83
212	98
173	121
157	133
145	144
135	153
123	175
110	204
106	237
107	250
107	263
111	288
116	302
117	307
129	325
141	336
163	353
191	368
232	128
229	129
203	142
193	147
189	155
163	173
154	202
145	214
142	231
146	260
146	272
156	296
163	304
170	316
190	332
215	340
304	122
322	121
343	129
373	152
385	161
388	172
397	180
408	200
413	211
417	228
416	268
402	294
390	317
359	144
89	150
225	164
210	176
193	196
183	225
180	237
186	270
197	291
211	302
252	310
265	306
277	299
291	279
314	246
311	236
296	217
288	211
264	206
252	202
240	205
227	214
212	251
228	271
236	279
289	171
307	187
313	190
335	213
339	233
339	251
343	267
330	299
314	313
308	320
283	337
265	348
251	349
431	163
292	173
230	206
261	243
171	316
307	324
394	309
7	454
22	475
29	479
53	494
69	511
407	385
387	398
360	412
20	468
191	481
11	508
414	506
386	509
455	497
461	502
483	500
511	498
