x	y
37	5
27	13
14	39
5	61
76	4
55	32
42	45
28	75
24	91
18	128
32	124
51	100
48	98
62	86
70	71
89	43
110	12
208	8
191	14
307	1
289	8
268	14
251	21
244	27
227	30
214	41
212	41
186	53
170	56
158	64
139	87
128	102
106	137
91	166
90	180
85	218
83	247
83	274
76	291
77	309
80	339
80	362
91	387
91	406
104	420
110	445
121	464
130	480
150	503
163	511
363	10
347	18
325	30
304	38
288	46
265	53
240	64
215	76
196	90
177	101
164	115
153	126
147	131
139	157
128	170
124	181
123	201
113	252
110	259
114	278
114	299
116	321
131	346
138	368
149	382
161	412
168	421
184	440
202	464
211	474
215	487
228	492
228	497
416	6
399	22
387	35
370	45
348	55
458	17
450	28
427	54
415	61
409	79
392	78
358	84
330	86
323	91
305	87
265	99
248	103
222	107
199	121
489	26
484	54
477	88
482	89
482	127
495	145
498	170
510	194
166	8
150	24
129	42
120	56
118	53
106	77
89	89
77	110
67	141
55	165
53	168
44	188
40	207
31	224
27	235
25	256
15	275
13	304
10	321
11	353
16	379
26	405
42	438
48	452
55	477
60	485
410	12
376	40
10	45
447	68
38	64
432	102
442	125
453	136
463	161
469	171
30	82
403	121
424	126
279	126
266	134
246	134
237	138
222	147
195	158
176	176
173	177
156	196
151	216
146	228
143	269
142	287
143	294
154	330
173	361
174	372
195	402
206	416
226	438
231	452
248	464
253	478
275	499
320	127
344	127
354	129
384	144
422	160
440	177
465	201
471	210
483	220
494	241
20	149
8	174
7	187
2	215
262	161
230	180
215	189
187	211
182	214
174	242
171	269
177	296
183	330
200	353
221	383
239	411
266	434
267	438
284	459
305	478
317	492
344	507
315	163
334	171
353	187
356	188
365	195
390	213
396	222
419	257
440	287
453	303
375	173
386	177
406	190
413	199
423	204
441	220
447	232
465	253
490	280
505	289
190	162
307	196
337	216
362	226
374	236
384	245
410	194
231	214
237	232
253	236
275	241
287	254
305	266
315	273
338	289
371	312
387	330
404	343
420	359
440	373
454	392
461	395
270	212
289	217
302	224
303	228
315	232
337	247
365	264
376	276
399	295
427	315
447	341
472	362
483	380
492	380
511	425
485	226
488	227
200	239
195	266
203	284
207	298
220	316
245	332
243	330
247	333
259	342
276	360
287	374
305	389
318	407
330	424
347	441
360	459
377	491
385	504
243	242
257	269
284	286
312	307
317	311
337	327
363	350
379	358
397	376
413	389
428	402
443	416
464	429
487	452
504	464
47	259
45	289
47	314
45	346
54	363
54	383
62	400
68	417
75	443
88	471
95	488
3	508
224	266
244	295
263	305
273	318
284	324
299	339
310	346
328	366
362	382
385	398
394	410
403	418
417	430
435	448
454	461
468	480
488	493
1	431
15	462
18	462
27	488
24	501
312	273
502	338
220	338
228	345
238	364
255	379
273	403
290	419
304	439
311	450
329	464
130	350
113	383
130	411
135	422
147	447
161	465
166	473
183	493
239	364
368	384
427	397
370	429
386	446
400	462
416	479
431	486
444	499
450	504
206	471
435	489
