x	y
8	1
1	28
34	1
18	27
66	9
47	31
32	60
25	69
10	88
100	9
81	33
75	44
54	66
49	77
42	91
23	119
2	147
5	475
13	489
23	506
135	9
100	51
84	67
76	92
59	110
48	124
34	146
22	167
11	185
8	199
4	216
253	4
243	10
222	17
204	26
191	41
187	38
174	50
157	57
149	69
127	89
308	1
301	2
283	19
253	32
231	47
221	54
203	62
192	73
148	101
136	110
125	121
122	125
109	133
104	144
95	160
85	164
67	192
65	198
62	209
56	222
47	238
47	247
39	279
29	298
26	338
29	352
36	376
37	390
44	426
56	457
73	482
78	487
96	510
335	11
317	23
306	28
395	6
381	19
363	29
350	34
320	49
299	56
299	55
286	56
277	57
246	65
240	69
225	81
199	98
191	100
169	116
151	129
128	158
125	164
120	170
93	198
83	228
70	251
61	290
58	296
60	303
55	334
58	373
57	383
63	406
70	424
85	459
100	483
114	495
117	499
424	9
418	23
402	29
406	63
428	68
432	50
459	3
458	18
453	45
459	64
473	72
476	57
479	19
508	14
505	29
501	44
502	59
497	78
497	101
509	131
201	5
158	28
144	41
128	54
126	60
112	71
102	98
82	125
70	138
51	167
43	191
25	228
9	262
7	271
1	348
4	370
9	399
11	427
21	444
27	466
33	478
50	499
55	508
361	56
439	92
441	100
455	129
463	152
472	177
480	195
482	238
485	252
487	266
483	300
487	318
484	336
482	352
482	377
477	390
478	424
476	437
483	468
472	80
474	105
476	119
485	131
489	160
493	172
504	188
509	219
507	235
505	278
511	299
509	327
82	79
342	79
319	84
291	86
271	92
245	95
231	105
212	116
194	128
183	133
178	134
159	156
147	180
127	199
123	210
116	221
104	237
92	272
85	293
84	337
83	370
84	396
87	414
99	437
104	439
112	454
116	460
134	478
142	485
164	504
365	83
406	88
416	104
381	106
394	113
398	122
411	135
429	153
442	169
451	200
455	215
455	229
460	242
460	253
461	264
461	302
460	308
460	337
452	368
450	405
437	408
424	434
410	458
389	468
350	484
349	499
354	502
388	501
406	495
408	493
430	474
443	448
446	435
449	419
263	122
249	126
236	134
221	137
205	145
185	162
319	117
350	127
356	126
377	141
382	148
405	162
419	186
425	208
436	238
434	250
441	271
435	301
438	323
432	353
426	377
407	420
394	443
382	451
401	125
140	142
262	150
250	153
229	158
218	170
190	185
172	203
148	215
140	230
131	243
125	260
115	283
111	294
106	312
105	311
106	327
102	345
103	366
105	389
299	148
330	152
346	156
356	164
376	174
389	191
401	206
407	220
409	231
414	253
415	282
415	297
410	335
400	365
394	391
389	400
378	406
342	433
314	447
298	447
282	454
256	453
247	453
226	451
218	445
207	442
184	422
168	410
163	407
141	381
141	371
137	365
272	173
251	180
243	186
229	195
211	203
208	205
188	219
172	235
161	255
153	267
146	295
148	308
149	336
165	370
181	396
189	396
199	411
225	419
239	423
281	429
311	418
332	407
357	387
371	373
370	369
379	353
385	325
389	305
390	268
391	250
382	228
372	213
337	182
327	178
301	175
198	176
266	202
294	201
318	207
345	217
359	234
361	261
350	254
339	247
327	236
309	228
286	230
273	229
239	229
222	231
205	247
184	265
174	305
170	316
171	328
177	334
188	358
207	382
221	390
256	401
274	401
297	402
306	399
331	379
343	371
347	361
361	325
362	316
369	290
366	286
361	266
153	216
362	237
189	260
341	247
250	255
222	265
204	280
203	286
199	291
196	309
198	332
210	348
210	356
215	363
235	375
251	379
275	379
292	379
304	371
322	356
329	351
335	328
339	298
333	274
304	253
273	249
229	286
219	326
232	344
255	356
266	361
285	354
296	347
314	325
273	280
297	284
313	292
312	301
276	317
279	318
286	304
245	322
255	337
506	346
510	363
503	382
504	409
509	421
503	427
505	462
508	498
376	365
182	386
130	400
140	415
165	439
170	449
177	453
196	462
205	470
216	470
227	473
256	476
277	476
300	477
335	465
358	450
371	440
384	413
114	412
126	436
129	437
138	453
165	480
177	488
201	507
162	404
171	419
318	418
315	421
369	443
413	448
147	452
463	481
476	503
245	498
249	504
277	502
297	497
299	498
324	496
