x	y
27	27
18	42
271	2
243	11
132	7
114	12
106	18
80	34
72	44
53	60
33	76
17	105
5	117
55	3
43	9
207	25
181	31
171	38
165	38
156	44
132	57
108	72
76	102
43	130
40	140
24	161
20	167
11	186
10	196
481	29
19	39
303	35
286	37
279	38
259	47
341	36
343	32
364	36
371	33
379	31
408	37
422	40
449	48
460	54
466	65
478	66
488	74
498	88
508	95
452	56
205	61
185	78
173	84
151	99
119	118
105	129
79	148
71	159
51	187
53	193
45	206
27	250
11	273
6	291
1	457
2	468
15	498
305	69
286	77
256	80
362	69
372	68
399	75
396	73
407	77
439	89
457	99
463	95
472	102
481	112
276	105
266	110
332	108
354	110
385	109
408	113
426	121
446	124
478	147
492	159
503	187
59	112
207	116
184	127
168	140
155	150
125	173
104	201
96	212
72	235
69	251
57	272
48	295
43	310
44	338
46	361
54	402
63	428
74	451
79	463
90	476
116	501
123	510
262	143
249	145
291	142
300	138
314	138
344	144
358	149
367	149
381	150
399	160
421	174
455	195
460	198
483	224
509	245
436	149
461	162
215	159
204	163
182	177
150	203
143	208
141	214
123	233
110	246
108	251
96	265
89	284
83	312
80	332
80	361
83	382
93	407
102	435
122	458
136	479
147	498
163	508
264	177
301	177
309	173
345	183
368	185
385	198
417	216
435	226
458	238
471	251
492	271
503	295
504	183
224	188
220	196
209	200
197	207
175	227
150	254
151	254
135	280
127	298
124	319
116	338
113	360
114	367
111	380
122	400
126	405
141	436
166	463
174	476
184	490
196	503
286	216
266	220
256	216
330	216
364	229
376	231
386	232
415	244
434	267
460	288
481	321
502	345
323	242
204	243
197	248
187	256
183	259
172	288
161	298
165	325
166	344
180	364
181	368
195	389
199	398
229	414
385	267
401	275
423	297
429	307
452	325
282	258
308	272
329	274
343	284
369	298
385	306
402	322
422	339
443	352
465	369
484	386
510	393
225	273
212	287
203	300
202	334
205	347
225	369
395	272
279	289
279	293
305	306
321	318
362	332
375	347
286	336
296	343
305	345
315	356
341	363
357	371
384	384
405	386
428	395
447	408
127	344
140	366
146	380
157	395
171	419
183	439
204	463
211	470
240	497
242	345
249	346
260	357
288	379
310	389
332	401
348	402
365	411
372	410
390	418
404	422
416	429
443	443
457	445
471	454
489	463
16	374
19	394
26	436
36	471
46	491
196	397
128	412
499	425
259	429
290	440
317	450
323	457
341	469
369	481
364	483
389	489
398	496
425	505
363	440
384	451
411	461
426	471
449	482
458	488
492	503
257	463
273	474
292	485
317	497
339	502
117	506
