x	y
5	504
15	510
9	478
26	481
65	496
65	500
78	501
105	507
120	508
141	508
182	506
204	506
223	508
218	505
250	499
279	496
311	480
318	482
349	471
367	459
395	447
425	428
442	402
446	394
452	378
472	348
469	346
475	332
486	305
500	285
501	277
509	254
511	150
506	174
505	188
503	189
502	197
495	215
487	238
479	263
471	299
458	321
453	331
444	353
433	368
417	390
405	408
390	420
363	441
331	448
312	456
298	462
267	471
244	481
222	483
213	485
179	483
177	482
147	482
122	480
119	480
101	477
89	477
69	475
53	469
44	459
33	458
8	446
13	369
29	368
66	384
82	389
101	389
131	392
160	385
180	379
195	374
219	364
245	349
268	334
283	323
286	316
300	294
315	270
321	249
321	246
328	223
332	198
325	179
305	148
286	130
274	124
237	108
202	107
174	110
160	119
130	140
121	166
103	192
115	216
16	339
26	340
56	359
89	362
107	369
136	363
145	364
162	360
188	351
212	342
225	333
247	327
251	317
268	300
284	272
298	239
3	291
19	311
48	324
71	332
101	343
116	344
130	341
151	337
177	331
197	325
209	318
218	315
229	307
256	279
268	252
270	241
276	227
277	213
273	190
27	5
22	7
13	34
12	45
4	245
8	248
16	268
28	278
43	289
62	301
82	312
110	315
127	319
160	318
191	298
226	276
233	264
250	225
249	201
244	193
240	185
228	166
213	156
196	154
177	159
170	165
59	3
42	37
68	26
81	7
111	7
91	30
86	36
70	56
45	86
41	103
33	113
23	134
17	173
20	202
25	215
28	226
37	244
69	274
95	285
128	294
144	293
177	284
181	284
200	267
213	255
221	231
225	223
226	199
205	186
184	186
144	8
112	39
99	59
88	74
71	101
69	108
57	127
49	145
47	172
46	198
54	221
74	246
80	256
105	269
132	276
143	273
150	268
160	265
164	253
160	247
140	249
127	250
96	232
87	221
81	203
71	179
72	151
83	131
93	110
106	102
127	86
141	78
178	60
203	50
224	47
249	46
267	44
297	43
305	41
325	45
332	49
343	50
372	51
385	46
413	41
426	35
448	28
457	17
469	12
192	1
182	5
174	9
242	4
215	15
203	23
181	34
162	41
140	54
330	11
317	9
287	19
249	26
406	18
403	19
367	22
509	10
501	18
493	26
470	44
452	57
434	64
418	77
397	74
506	49
492	74
487	84
474	106
472	113
464	135
457	153
454	176
451	186
444	206
435	232
435	248
427	268
416	293
407	315
396	333
390	343
379	359
367	378
346	395
343	397
339	407
315	426
301	430
282	445
247	453
226	461
207	459
174	459
156	454
121	454
90	450
64	443
57	438
41	430
13	417
506	102
498	110
488	138
486	154
483	163
477	170
470	199
466	224
463	240
451	273
438	303
431	325
424	330
418	350
397	376
391	389
381	403
369	410
361	410
55	1
427	9
115	37
23	75
287	70
291	70
329	77
351	85
351	91
364	92
387	116
391	121
394	123
403	161
404	183
407	202
410	213
404	249
396	267
388	289
384	307
369	332
352	359
329	375
313	397
296	404
260	424
236	433
214	439
198	441
175	450
455	91
193	81
162	88
148	94
136	104
115	126
112	135
105	142
96	160
257	87
271	92
289	93
446	132
303	98
323	100
347	115
364	136
375	162
384	188
380	226
383	235
377	250
360	292
352	314
343	327
320	349
302	375
278	387
253	401
234	404
210	417
192	422
169	431
150	428
134	434
106	429
83	419
65	415
40	404
26	394
307	115
318	128
341	149
342	154
357	192
352	213
348	243
348	256
333	286
327	302
317	316
300	337
276	356
262	366
248	376
237	381
222	392
197	396
186	404
171	404
147	411
422	129
427	164
182	138
165	138
151	155
138	187
138	206
154	228
192	215
214	133
240	140
270	150
276	151
293	179
305	196
291	161
242	179
268	185
191	246
300	247
507	348
502	375
497	409
491	426
478	434
447	449
426	460
297	337
295	342
478	376
472	397
456	421
452	428
447	437
391	416
61	411
386	425
500	445
498	477
409	487
378	491
370	493
364	491
335	495
393	510
400	510
466	494
483	495
