x	y
13	510
33	5
64	5
51	28
44	45
27	78
21	93
76	47
65	68
67	64
60	79
48	102
31	137
24	150
20	181
19	199
14	224
20	252
25	276
30	289
38	302
52	326
65	342
78	353
107	376
126	389
139	400
159	415
190	426
223	446
245	453
264	454
298	467
329	471
360	468
386	476
406	485
427	492
449	505
124	16
113	24
171	8
157	14
155	17
123	43
106	60
92	78
89	74
92	81
67	118
56	138
58	147
46	163
44	197
46	259
60	285
63	296
67	305
88	325
94	329
118	348
140	368
153	378
172	382
190	387
218	384
249	383
281	384
311	370
337	357
361	338
389	312
396	295
410	266
408	262
415	236
411	230
414	224
413	208
398	173
377	155
364	147
348	141
319	144
290	151
271	155
256	161
237	166
220	178
201	191
180	192
171	216
167	243
173	264
181	274
189	281
214	301
232	301
274	303
305	289
329	261
203	9
189	30
176	38
166	46
138	69
119	88
102	107
95	118
83	147
77	165
67	184
65	216
66	220
76	260
88	286
105	307
129	326
158	346
183	356
191	358
206	362
212	359
223	360
234	360
268	354
284	353
301	349
313	340
321	340
335	332
357	306
374	286
387	253
387	236
262	5
248	16
228	23
202	44
185	58
177	69
150	89
140	98
119	120
107	145
99	170
100	175
94	197
90	214
93	237
101	256
108	272
121	293
153	319
182	331
301	6
281	23
257	39
246	43
235	55
218	69
198	79
167	100
145	126
126	155
117	187
128	188
144	167
161	141
163	140
182	127
190	114
217	99
240	88
267	67
290	48
298	50
326	27
340	18
359	1
361	4
405	6
390	13
367	30
339	49
319	67
306	72
291	76
283	85
283	84
273	91
264	104
238	110
224	120
217	130
195	135
180	155
166	174
150	199
145	237
146	254
148	272
153	284
182	312
191	312
216	331
263	329
296	326
314	310
329	302
345	287
356	261
361	248
362	224
343	194
338	190
306	178
278	182
259	183
242	188
223	193
220	195
209	211
205	218
193	235
198	257
210	268
221	280
229	276
251	277
267	277
291	269
297	269
445	9
432	16
407	42
405	44
401	45
387	55
375	73
354	82
331	88
311	99
493	17
489	20
475	50
455	65
433	93
422	103
399	110
388	115
361	109
325	117
295	121
280	130
266	127
251	136
223	144
211	151
193	168
184	173
511	41
503	62
499	78
494	95
483	129
474	160
471	179
467	209
462	239
461	260
458	285
455	307
453	337
448	363
431	385
420	394
394	406
349	425
330	427
326	429
307	430
283	434
278	431
263	428
247	421
234	419
209	411
511	245
510	259
509	274
507	288
502	319
504	346
504	359
507	384
507	401
510	416
504	141
499	164
492	180
493	197
494	201
488	221
487	260
480	288
475	314
473	337
474	359
480	399
486	406
486	419
490	432
508	455
95	1
451	35
423	67
396	83
371	103
105	58
403	80
469	87
458	114
461	116
452	129
450	139
447	164
426	149
5	141
4	280
396	138
339	171
361	176
378	196
386	210
391	231
442	194
441	201
437	215
436	252
437	263
429	288
426	298
426	308
412	326
391	343
366	365
358	369
344	381
119	211
118	230
124	245
252	205
217	208
320	211
275	229
243	235
219	231
221	252
238	254
271	258
285	252
309	241
330	236
202	263
367	301
26	325
26	330
32	338
56	368
65	380
81	394
85	398
111	417
139	433
161	441
169	450
196	459
216	468
248	480
246	480
249	477
265	487
293	494
309	502
308	502
419	360
410	368
398	379
380	390
363	394
363	392
336	401
330	398
320	406
286	406
277	408
79	357
89	361
20	362
35	386
55	405
63	414
84	434
94	437
107	445
118	457
140	466
154	466
166	474
180	480
207	492
226	501
234	506
403	370
20	410
37	436
59	455
61	454
70	467
98	498
463	423
470	440
383	417
415	433
436	435
433	437
455	450
467	451
17	453
33	474
66	503
375	445
402	451
421	459
430	463
440	470
466	485
480	503
478	458
488	475
507	492
508	503
480	461
39	481
134	491
149	495
165	506
106	475
367	499
374	498
372	499
401	510
72	511
