x	y
39	14
13	36
80	19
46	44
44	49
28	65
20	70
10	88
167	14
148	29
145	33
147	41
134	49
117	72
101	96
102	95
83	123
78	131
67	152
60	173
50	180
51	185
40	207
26	235
14	265
5	298
2	323
1	363
9	403
12	419
14	449
25	471
27	498
208	8
198	10
185	31
170	56
169	61
149	71
127	100
125	110
116	115
105	144
94	158
88	167
73	192
61	215
54	236
46	269
43	286
37	307
33	338
31	341
29	366
33	375
35	390
39	409
42	421
47	440
54	468
57	481
265	1
256	19
252	30
236	61
230	69
215	92
215	95
215	102
202	124
193	142
182	167
173	184
163	207
162	208
161	219
157	215
157	229
145	255
131	281
126	304
123	322
118	354
119	381
124	413
129	422
288	18
278	31
264	56
253	76
242	110
222	138
216	155
217	162
212	170
200	194
197	198
196	210
183	232
183	252
176	263
179	280
177	321
179	349
182	370
179	394
182	403
191	428
193	445
191	468
194	485
199	489
200	501
317	11
306	42
296	59
286	73
278	92
265	111
256	131
245	152
235	177
232	190
226	213
220	210
216	228
212	257
208	269
202	293
204	320
205	352
204	355
210	382
214	412
221	438
225	448
243	478
355	3
347	27
327	54
327	59
321	72
311	83
305	91
308	93
304	106
295	127
283	143
279	156
271	170
252	205
241	246
235	270
237	282
229	324
236	346
231	353
234	380
244	402
245	415
252	429
261	442
272	456
282	494
391	1
390	3
383	23
366	48
348	82
333	105
326	129
317	142
310	158
288	189
290	185
276	215
268	244
264	268
260	291
259	324
260	324
257	331
261	345
257	366
266	381
426	3
415	19
411	38
403	43
384	78
373	105
363	111
349	143
347	149
336	177
330	189
330	226
330	236
325	255
326	269
323	273
323	285
319	311
319	335
318	357
317	384
321	413
325	445
335	485
339	498
460	8
445	38
434	48
425	71
422	76
412	101
405	137
402	139
398	158
394	181
386	201
386	220
384	260
380	262
376	284
373	305
370	337
366	351
368	364
372	386
373	405
377	425
381	449
384	463
387	487
393	510
484	10
476	31
469	49
463	54
450	80
443	104
431	131
430	141
414	181
411	203
405	219
509	84
500	107
498	137
489	163
492	177
492	186
488	187
484	211
486	227
511	217
501	245
501	258
494	290
495	323
496	340
495	359
492	370
496	388
491	413
495	442
491	456
500	490
135	7
117	25
115	29
96	44
91	54
80	76
74	93
55	114
50	129
48	136
45	137
32	164
15	191
6	211
1	225
227	17
211	44
205	54
191	73
189	96
178	118
174	134
167	133
162	149
147	169
140	186
133	204
120	227
115	245
114	240
115	255
106	278
102	297
99	311
92	341
93	370
95	394
100	420
99	422
112	457
125	481
139	506
39	52
492	58
485	72
484	78
479	100
476	108
467	122
469	130
463	145
455	167
440	189
437	210
429	230
329	54
356	59
45	83
40	98
19	123
16	134
11	145
148	124
129	150
125	161
108	184
97	219
82	242
77	275
69	298
62	331
65	374
70	417
75	436
82	456
93	492
374	155
370	166
365	170
356	198
358	214
351	240
352	266
349	295
347	327
344	347
344	368
347	383
346	416
352	448
357	473
369	504
466	180
457	220
450	241
442	272
441	311
439	329
438	347
442	378
447	407
456	433
461	455
466	470
470	504
470	511
304	187
304	224
296	237
296	253
297	264
288	294
286	319
286	350
288	366
292	379
289	395
291	396
295	430
298	459
298	462
306	476
312	499
172	192
411	269
413	316
416	343
413	369
419	402
426	416
434	446
434	473
441	503
468	279
468	294
466	300
465	323
465	337
470	341
464	368
470	387
473	409
150	337
149	369
154	389
156	409
157	420
161	442
156	451
161	479
166	491
391	375
397	409
405	431
401	436
406	451
416	486
416	505
227	494
229	504
