x	y
18	12
3	28
44	21
33	30
30	35
24	38
4	74
67	33
47	57
137	8
118	21
110	24
100	39
73	56
68	58
56	73
50	80
31	89
16	105
8	117
171	16
166	15
159	26
138	36
131	39
112	55
91	72
73	83
63	92
43	111
19	138
13	154
265	5
248	7
251	11
233	11
207	27
190	32
170	43
144	63
120	80
104	89
95	101
68	120
58	128
45	148
34	164
21	176
12	196
443	3
412	4
356	5
326	12
305	12
283	22
268	29
239	42
211	50
178	67
163	78
139	97
121	106
117	113
109	121
100	144
90	150
77	171
77	180
69	194
59	204
48	224
47	232
35	257
204	4
187	12
414	33
377	32
364	31
327	31
322	32
314	37
295	37
439	33
457	38
477	46
489	55
436	49
452	61
477	75
475	74
501	90
325	56
304	54
278	60
274	56
250	64
231	68
203	83
186	95
154	119
120	146
110	164
96	185
90	201
75	216
65	243
58	261
50	288
42	327
44	327
44	351
45	380
43	400
44	407
51	429
55	444
59	459
66	484
82	503
84	505
344	52
382	55
402	63
420	69
439	78
454	85
482	107
498	126
510	144
496	57
308	80
274	85
265	84
242	90
234	87
386	80
421	93
452	108
459	114
473	129
485	141
371	103
405	115
421	119
437	131
455	146
470	155
478	160
500	178
499	176
252	109
234	110
218	114
194	124
162	145
152	147
131	172
122	191
110	203
103	221
88	243
82	269
77	272
70	286
65	313
65	333
66	358
68	369
68	382
73	406
80	437
87	450
89	462
102	490
312	107
335	118
345	119
344	120
366	124
394	132
415	144
418	145
415	147
423	150
438	162
463	181
486	197
107	120
6	118
142	132
228	135
200	143
188	150
182	158
166	175
152	183
129	208
112	244
109	253
98	283
95	297
89	299
86	315
87	350
85	359
88	378
92	387
97	415
100	414
106	438
118	460
131	489
278	134
290	134
316	139
330	136
357	147
362	151
391	164
410	171
435	188
454	200
478	229
489	236
507	252
70	152
61	165
48	181
36	207
24	228
20	251
13	267
12	275
7	286
6	307
4	322
1	436
7	456
14	481
418	147
234	164
208	167
194	179
188	183
181	194
169	202
163	206
142	238
123	276
118	294
117	301
111	321
108	342
106	361
115	393
120	407
126	424
135	454
141	460
153	476
171	499
273	155
297	160
324	166
343	169
349	172
389	187
407	199
422	212
447	238
474	257
492	277
508	295
398	170
260	184
239	187
213	193
190	210
170	234
155	264
155	265
150	284
150	300
144	300
146	316
153	344
150	361
153	366
158	385
163	394
174	422
171	426
191	451
210	474
236	497
302	184
300	183
329	194
350	204
381	219
397	229
407	229
422	247
440	264
450	265
477	292
493	314
502	325
240	210
219	218
212	224
198	237
185	250
182	262
173	271
172	283
171	309
169	320
171	336
179	370
177	371
185	397
198	419
210	438
223	453
247	476
257	495
272	504
285	206
304	211
320	215
348	226
380	247
403	260
420	279
439	292
461	315
491	341
501	350
256	225
225	237
214	249
203	272
190	304
191	311
194	329
197	353
208	381
218	401
231	422
252	445
258	453
280	478
293	492
312	506
273	224
290	229
310	234
320	245
334	247
355	263
366	265
387	285
407	300
415	307
432	323
442	330
457	341
467	354
479	367
497	381
507	384
504	386
237	258
226	272
214	298
219	324
219	345
221	359
232	380
237	391
253	407
271	421
291	432
301	438
301	441
324	459
340	468
353	478
358	485
379	496
275	268
266	281
266	306
271	316
291	335
304	351
322	361
341	376
359	391
379	403
407	426
436	439
467	462
478	469
480	471
501	495
309	259
315	266
338	281
348	289
363	303
390	315
422	345
445	366
459	378
481	405
482	401
484	409
506	426
239	294
242	304
253	337
265	348
280	360
290	375
311	383
318	388
350	414
374	434
379	435
404	448
424	466
446	484
468	496
312	295
330	305
350	321
376	342
395	353
400	357
427	377
307	323
317	331
339	343
346	349
360	361
392	386
413	399
431	406
459	421
467	429
484	440
511	467
292	314
463	317
466	316
130	329
131	329
127	362
133	388
142	398
140	402
149	429
160	450
184	481
202	498
15	360
24	397
29	421
25	436
32	449
36	474
47	486
52	509
362	332
240	346
240	356
257	369
274	390
283	400
292	401
312	417
324	423
346	445
375	458
381	466
404	482
437	498
437	356
293	462
312	473
328	493
346	506
163	455
496	454
168	499
