x	y
7	429
8	431
14	449
28	462
34	477
46	493
52	506
22	16
9	36
49	23
88	7
87	8
83	18
54	47
45	58
23	70
8	95
133	13
100	37
76	61
62	81
50	106
37	131
30	157
27	191
26	225
35	255
40	261
41	272
45	289
51	298
67	321
70	335
81	347
98	363
118	385
113	389
140	409
168	431
179	439
195	452
219	463
250	464
265	481
281	489
301	502
205	5
199	17
180	21
147	36
124	55
103	72
89	93
89	97
80	117
72	129
60	155
53	171
43	207
41	208
245	16
219	30
219	31
214	32
207	33
193	43
176	54
156	65
337	4
322	5
309	8
302	15
285	22
279	25
264	31
251	42
223	53
214	62
205	64
180	75
155	96
134	101
406	3
386	14
387	10
366	18
337	31
314	38
297	44
278	54
257	69
222	81
225	86
213	91
190	101
166	111
138	128
129	140
113	162
102	189
95	210
95	219
92	240
101	276
118	305
132	324
162	341
180	353
201	367
220	373
231	381
244	391
264	396
274	394
298	407
325	422
348	435
364	449
379	464
410	479
432	506
438	511
437	12
432	16
385	40
364	46
360	45
326	60
306	68
277	77
509	29
496	38
468	59
435	68
493	4
473	18
468	29
446	38
442	39
426	50
413	54
386	62
361	71
327	68
511	72
506	73
500	70
484	77
463	81
439	86
418	88
387	92
357	94
336	99
311	94
285	101
261	97
233	111
241	124
268	120
309	118
329	124
353	120
387	121
402	118
447	115
475	105
479	107
487	103
493	101
31	100
15	120
11	125
6	153
3	161
3	251
9	270
16	291
19	333
27	358
42	381
59	403
75	428
91	438
111	453
129	475
146	491
154	94
143	102
120	110
106	121
102	137
90	157
74	183
70	207
68	222
64	252
72	273
73	286
85	308
105	335
116	340
133	368
146	381
149	387
165	395
182	412
195	420
221	437
231	444
236	460
116	117
220	121
187	133
163	150
155	157
144	161
134	181
124	196
119	227
120	249
128	261
132	280
154	303
170	317
189	325
208	342
224	348
226	350
241	354
266	371
296	376
319	391
343	407
355	411
381	427
415	441
443	456
453	466
469	475
495	498
497	130
416	135
415	135
448	145
456	144
476	152
493	150
208	153
253	146
280	144
319	144
333	144
361	150
381	152
412	157
450	169
475	171
478	172
490	177
214	174
195	179
180	184
167	187
152	204
150	210
141	230
145	245
147	261
169	285
182	295
198	305
211	314
232	324
250	331
262	342
266	343
287	348
305	357
338	371
346	378
351	380
368	386
377	391
383	396
391	395
404	406
429	418
427	416
452	428
464	443
489	460
492	460
276	172
307	172
329	168
339	170
358	175
384	177
415	184
427	189
445	190
449	196
464	197
478	202
485	207
502	209
350	192
367	197
383	201
402	208
412	211
451	217
475	229
494	236
506	246
241	190
261	196
275	201
299	202
302	208
343	212
357	221
376	227
408	235
409	238
419	237
449	250
471	275
497	293
503	298
508	305
179	210
168	227
174	249
191	251
211	261
219	263
228	268
248	272
256	273
265	275
285	282
303	280
351	295
366	307
382	313
393	320
417	327
451	353
487	380
503	396
511	407
220	212
236	220
243	217
261	220
291	227
331	240
345	243
361	245
377	251
412	264
419	268
440	280
456	294
478	306
488	318
507	327
184	221
188	229
221	237
243	244
273	250
301	259
341	270
372	275
390	288
403	287
420	303
437	311
450	321
470	338
479	339
504	362
476	252
501	272
506	269
214	287
236	296
248	300
270	318
286	324
289	328
322	339
337	348
342	348
361	362
394	376
404	379
11	385
16	393
20	401
39	434
50	449
68	479
88	508
307	311
315	311
335	322
352	329
368	332
390	341
404	352
413	360
435	379
459	397
474	409
511	444
194	327
204	332
48	346
63	365
74	384
91	400
108	417
128	436
157	459
183	469
192	472
219	490
226	488
246	501
191	383
204	395
208	395
227	410
249	425
254	436
277	459
310	481
336	498
363	510
226	377
237	385
159	392
29	409
283	425
297	434
319	450
341	470
360	482
384	498
6	475
22	500
206	428
76	442
77	456
99	480
119	501
396	435
186	493
200	510
174	489
470	510
