x	y
15	58
30	38
52	15
13	96
27	84
48	68
64	45
68	38
79	27
103	6
6	195
11	220
10	230
10	246
7	349
13	329
23	302
22	294
27	281
34	257
38	235
40	219
41	201
45	197
46	171
47	150
55	132
56	120
68	96
72	90
86	69
92	66
110	42
116	30
127	15
6	412
7	462
11	455
17	444
23	437
30	412
30	400
30	383
34	359
44	336
46	302
54	271
62	248
70	218
72	201
72	178
74	158
85	133
86	129
96	99
103	90
114	76
131	56
139	49
155	32
157	29
186	4
193	2
505	5
14	507
20	499
31	481
39	466
46	446
51	435
54	406
61	389
59	385
58	381
69	351
73	333
73	320
72	295
102	475
111	448
110	444
113	431
107	389
109	374
104	352
104	345
98	339
99	324
98	297
102	289
101	273
97	231
91	219
98	192
100	173
109	152
110	139
126	108
145	89
157	78
167	66
178	57
182	48
191	43
194	37
222	25
228	21
230	24
260	13
289	3
303	3
360	1
381	6
394	16
411	26
434	42
460	49
483	68
13	175
21	144
28	123
38	90
56	495
66	470
71	460
76	442
81	436
82	421
86	409
79	29
127	195
133	162
133	163
139	140
122	244
124	277
129	298
128	309
133	339
138	369
139	399
143	417
154	437
154	451
177	475
188	489
144	482
160	160
166	131
179	100
203	74
222	57
232	58
252	46
278	47
299	50
328	50
353	57
150	248
153	272
156	288
155	311
158	340
164	359
167	379
170	403
179	417
188	440
208	469
218	486
231	498
248	510
172	63
177	207
181	186
191	154
196	139
197	141
203	113
206	107
221	96
226	97
248	79
282	75
305	77
327	81
345	85
365	84
393	90
412	99
417	112
451	142
464	156
478	171
503	197
509	199
175	227
180	251
183	280
184	313
185	348
196	378
203	393
206	407
209	419
224	436
228	454
249	472
268	487
284	505
187	497
223	165
237	151
252	138
286	139
300	145
316	147
326	155
351	162
366	174
378	183
389	195
402	215
410	240
422	265
434	281
454	305
470	339
481	358
492	374
496	377
204	222
210	243
210	256
215	265
216	286
235	322
238	338
246	345
252	374
264	395
276	416
285	433
293	449
298	452
299	458
311	474
324	492
222	363
226	377
231	392
242	419
254	435
266	459
239	110
244	111
259	111
281	110
304	110
340	105
366	112
383	120
402	134
409	142
415	142
426	158
435	165
444	171
463	197
481	219
500	238
504	248
511	263
227	216
234	248
244	264
244	280
252	297
262	323
268	339
276	356
287	374
294	392
310	412
319	432
327	442
339	468
364	491
367	497
373	500
262	171
265	173
296	192
304	203
308	213
318	232
325	255
340	274
348	296
355	309
369	325
382	349
395	378
403	391
409	393
425	416
437	441
443	445
256	208
257	214
261	237
269	254
280	299
294	318
297	331
314	357
321	371
333	386
348	409
359	434
373	455
381	464
409	490
426	499
289	234
298	259
302	266
308	287
322	306
331	325
341	349
348	353
364	376
378	408
387	420
403	432
419	451
421	458
443	479
462	494
471	497
487	508
327	23
338	30
347	30
374	36
387	46
405	55
432	66
444	77
470	91
485	109
503	117
501	123
317	488
333	195
337	212
344	231
355	248
358	248
374	276
379	293
388	305
407	329
421	354
442	388
448	410
454	409
452	414
469	436
482	458
489	468
497	479
503	483
334	505
353	135
393	159
400	168
421	186
439	203
449	217
466	236
484	260
495	283
506	303
354	480
365	201
375	222
375	231
394	257
402	280
422	307
436	328
442	336
449	351
459	366
468	382
478	397
488	419
503	440
510	452
372	37
376	151
395	212
438	101
454	114
472	126
492	153
499	153
416	253
449	16
468	22
492	32
504	41
443	245
443	251
462	276
479	302
491	330
499	337
508	342
510	352
441	245
489	144
497	155
