x	y
10	70
28	48
30	37
51	23
73	7
1	182
4	184
8	168
12	154
17	121
18	120
19	116
37	85
58	58
84	37
113	17
11	457
15	429
20	408
97	508
72	487
56	474
39	475
28	494
26	497
29	380
26	350
29	346
29	322
31	306
30	279
23	254
27	223
31	207
39	174
51	137
58	109
69	98
84	82
97	66
109	62
123	51
146	36
159	31
184	17
199	6
43	406
49	433
46	439
30	482
63	225
69	185
73	171
79	154
81	147
88	123
105	107
61	302
59	321
64	349
59	355
68	379
71	391
85	409
110	436
130	446
143	449
148	456
161	463
181	472
195	480
226	485
246	490
73	93
95	467
110	475
127	487
136	489
85	249
92	230
92	208
101	191
104	175
108	150
120	127
133	110
143	102
167	78
196	52
231	34
245	28
275	19
288	16
317	16
342	25
381	45
411	72
431	100
447	122
457	139
459	159
465	182
470	203
469	231
467	241
464	273
459	279
456	299
451	320
446	333
449	330
437	359
426	372
408	380
386	397
377	411
345	426
316	429
276	429
255	428
240	428
219	419
205	413
188	402
174	397
152	373
145	366
126	339
118	309
118	287
114	269
114	245
86	304
89	316
97	348
110	379
133	411
171	431
187	436
198	441
215	449
234	458
262	459
284	461
291	461
297	460
316	464
338	455
341	456
355	455
373	451
386	443
402	432
417	409
431	391
434	370
502	8
114	476
140	298
146	303
159	317
174	342
182	341
221	360
233	360
263	369
287	369
311	371
328	360
341	352
347	347
360	337
369	331
378	310
387	300
398	282
405	275
403	252
398	233
407	201
402	167
379	126
354	104
323	86
308	87
291	85
267	94
246	104
230	115
212	134
138	167
141	151
135	206
142	218
147	246
158	264
170	290
186	305
209	320
235	334
247	334
263	342
266	343
279	341
307	340
327	331
178	164
179	146
188	120
200	100
219	81
261	61
267	62
276	57
290	51
305	54
315	54
349	62
352	65
355	69
379	87
411	119
425	146
428	155
432	169
435	204
434	204
435	238
437	250
431	256
428	277
425	291
423	303
414	327
400	340
389	360
380	370
347	389
317	397
298	403
275	399
253	399
228	394
207	383
191	374
178	214
183	226
190	240
189	247
209	274
219	282
228	291
262	310
292	307
310	307
333	297
346	288
363	269
381	253
204	510
212	283
227	171
233	158
232	156
255	143
278	129
294	126
307	126
321	124
337	130
353	145
363	164
367	169
373	192
373	199
363	230
336	254
302	271
222	229
239	255
251	260
260	268
246	262
255	428
276	165
294	159
299	159
321	159
341	185
344	195
258	205
263	217
268	238
290	247
298	237
313	219
305	192
289	207
434	1
465	20
472	33
497	67
508	86
511	92
386	479
422	37
432	47
442	54
469	88
476	106
488	128
486	126
489	143
496	164
501	176
499	182
423	491
436	452
439	441
448	424
453	414
459	406
461	390
470	377
472	357
477	335
480	320
493	294
487	45
495	408
498	380
508	349
511	334
494	459
494	465
498	504
