x	y
511	2
508	433
502	446
492	466
408	17
419	28
436	42
452	71
457	78
470	101
477	125
481	149
490	167
489	198
490	213
489	227
484	259
479	273
475	291
461	306
456	322
434	340
421	352
407	377
395	383
378	398
367	404
354	417
332	426
309	436
301	440
269	442
230	445
221	446
206	442
160	432
135	419
119	413
98	393
66	366
59	355
18	30
35	10
9	81
14	80
32	65
42	56
63	34
85	16
413	507
434	485
444	472
461	449
471	425
481	413
481	386
487	366
491	342
502	307
505	287
511	273
511	126
506	99
493	64
484	49
475	35
469	26
2	495
5	198
19	166
27	147
34	133
39	116
52	97
51	92
61	86
68	79
91	58
100	53
118	38
126	35
148	25
160	21
167	15
186	16
204	13
248	5
271	10
285	15
289	14
306	19
342	43
357	59
364	89
378	119
388	149
390	183
395	195
385	232
375	257
355	285
357	285
338	302
297	328
274	334
256	336
232	343
226	336
211	334
198	336
182	326
182	327
164	321
151	311
136	295
111	271
110	265
99	249
91	216
90	204
89	178
99	153
112	129
131	113
142	104
167	92
208	76
221	81
238	83
247	82
264	89
274	94
289	104
304	115
306	129
322	151
322	172
319	205
310	220
300	235
278	252
250	258
234	265
230	270
206	267
194	261
185	249
171	241
166	209
164	184
175	170
188	159
204	147
5	333
10	359
11	392
17	401
22	413
26	417
46	441
53	459
77	485
99	495
118	498
147	498
165	503
18	460
26	477
45	492
345	502
370	493
378	488
386	483
402	469
401	464
418	454
413	451
441	427
453	404
32	61
38	55
38	230
36	217
47	188
49	181
60	162
63	154
69	132
88	113
94	97
118	75
127	69
148	61
177	52
193	45
233	46
250	47
253	46
282	58
300	64
321	88
322	86
333	102
338	109
348	125
354	158
362	200
352	216
350	224
341	235
321	268
313	273
287	287
265	293
250	296
221	301
196	297
174	285
168	284
149	268
130	243
126	213
128	205
129	178
142	161
143	151
164	134
175	122
209	110
248	121
261	123
287	149
297	180
29	271
35	299
41	336
42	362
44	383
56	403
84	433
114	445
130	457
129	461
170	469
178	475
205	484
221	484
236	482
268	482
298	479
315	477
326	470
342	465
365	456
386	441
402	419
425	398
438	380
438	380
43	499
61	406
67	262
66	268
63	284
66	302
81	334
94	348
95	348
115	366
136	385
156	395
184	407
191	408
192	408
210	406
232	407
249	411
275	405
294	408
332	393
350	381
369	363
402	338
407	322
428	301
431	294
441	265
455	239
452	229
458	196
454	183
454	166
454	153
448	125
446	119
70	415
85	283
85	290
108	311
120	325
134	341
149	350
187	365
195	372
222	374
239	373
246	377
273	374
294	368
313	361
338	348
355	331
380	311
390	296
404	281
416	257
427	224
423	193
422	160
418	152
410	115
410	104
400	74
389	56
386	50
384	39
363	18
352	6
91	296
119	77
159	272
206	182
230	178
228	180
204	221
206	234
252	155
268	175
264	213
298	233
326	257
415	365
430	352
