x	y
4	191
19	168
32	147
48	122
1	298
18	274
24	247
28	230
36	212
48	192
59	166
66	155
67	153
75	135
85	117
102	105
9	340
8	400
23	375
30	366
37	339
40	324
44	300
51	261
53	243
71	222
80	193
93	177
104	153
120	131
137	110
147	99
169	83
189	72
227	53
248	50
251	44
253	46
290	47
312	44
345	49
344	50
359	48
382	60
397	73
417	96
414	93
430	111
441	136
445	151
444	164
449	200
446	218
441	243
438	249
430	264
417	287
399	304
387	314
375	319
361	333
347	340
3	480
10	460
25	442
34	419
47	394
61	362
73	339
71	313
70	292
75	254
21	504
28	495
40	476
47	474
56	451
63	437
72	428
74	416
75	404
82	393
67	504
88	487
112	470
131	461
266	505
282	495
307	485
342	469
367	447
384	432
392	422
429	395
428	390
445	505
472	484
486	476
495	463
507	451
13	123
319	511
352	496
360	489
383	475
402	459
413	445
432	436
460	409
25	14
3	70
10	58
29	43
53	24
69	11
75	5
474	9
481	13
490	28
501	47
197	511
53	68
79	42
112	19
134	6
170	1
425	14
435	14
458	48
473	54
485	83
497	97
510	345
506	363
115	500
142	490
156	479
180	464
198	461
227	452
240	447
281	435
282	438
297	430
321	425
334	418
346	416
373	401
388	389
95	63
111	52
121	44
139	35
154	34
168	36
86	453
99	438
107	405
108	388
105	369
104	355
100	319
103	288
105	279
105	250
103	235
107	216
116	200
134	163
149	153
162	135
180	118
201	97
224	91
241	81
260	78
289	80
318	80
355	89
366	90
386	113
400	125
414	153
416	177
417	206
414	224
413	238
397	262
385	278
364	293
352	299
344	309
333	311
304	336
283	337
265	332
245	332
235	327
221	320
191	292
181	284
167	255
165	239
164	236
169	206
167	191
185	157
191	149
209	133
234	123
240	117
250	113
272	110
285	109
323	116
339	121
347	125
371	136
382	152
382	154
389	181
391	213
387	225
382	229
150	60
156	59
159	49
170	38
131	258
135	249
137	211
136	311
148	330
150	343
139	370
150	376
180	404
205	411
205	417
135	75
140	419
156	429
193	431
209	420
163	310
187	335
207	349
209	349
210	349
213	349
170	32
196	24
218	17
237	14
258	10
266	8
284	9
305	6
305	3
333	5
354	8
385	21
397	32
408	37
415	50
436	68
444	80
459	98
462	114
473	144
476	162
475	187
475	204
473	220
465	251
465	263
464	272
456	279
445	297
428	314
409	332
389	346
374	359
185	371
203	379
224	387
236	388
244	389
252	390
192	492
211	485
233	482
267	470
283	465
296	458
307	459
319	453
200	196
210	169
198	230
202	246
209	267
233	293
263	299
277	303
289	301
293	294
331	281
343	268
356	247
356	230
363	211
363	199
364	199
366	178
352	166
343	154
329	145
317	145
295	143
259	150
235	167
231	181
224	200
221	224
228	230
234	238
258	265
283	266
303	257
321	242
322	226
313	212
304	202
237	418
270	411
295	399
322	395
339	384
344	379
258	196
273	183
295	172
330	183
340	200
336	223
257	234
392	509
411	494
424	479
443	467
454	456
463	451
475	438
496	406
502	395
301	489
327	506
366	399
391	350
423	358
436	347
447	329
453	326
409	492
406	335
509	505
428	61
445	333
451	370
464	353
480	325
494	295
496	278
497	268
501	250
500	224
503	208
500	176
511	130
