x	y
11	40
9	30
25	15
10	73
21	59
38	37
41	10
44	3
9	129
24	109
32	93
30	88
50	63
58	47
66	26
77	12
436	7
445	18
458	36
15	176
30	160
53	146
68	123
66	121
90	101
111	82
136	56
164	41
190	22
204	17
211	16
21	218
44	178
77	152
93	137
119	105
135	91
159	68
169	68
204	50
232	41
245	41
260	42
275	48
296	60
312	67
317	71
336	78
348	91
379	126
399	148
419	166
438	200
449	211
473	235
486	258
489	260
508	278
509	289
8	264
20	251
39	228
43	220
58	207
62	200
76	188
92	175
111	145
130	129
142	113
153	110
156	103
188	84
219	75
235	68
262	75
287	84
298	85
323	99
338	117
1	310
15	295
24	283
50	253
80	225
93	205
104	198
133	182
159	164
179	160
180	158
185	156
204	153
230	152
260	151
281	154
320	162
337	169
350	183
370	191
376	199
397	209
410	225
413	224
433	248
449	258
463	278
474	288
3	336
22	318
26	317
39	303
59	290
82	267
96	254
113	251
128	238
143	230
173	215
188	207
201	204
212	201
250	197
271	209
300	215
321	226
335	230
334	231
353	243
364	251
379	262
378	261
3	381
15	364
43	342
54	332
80	307
94	290
120	266
151	255
171	237
190	232
210	226
230	219
5	417
17	405
24	397
41	374
64	353
78	345
101	321
102	317
114	306
135	292
137	294
149	283
157	280
171	279
186	272
194	275
202	273
235	266
260	264
279	265
305	272
314	284
339	297
351	302
365	310
386	321
398	334
408	341
420	347
434	375
473	405
497	431
7	449
16	438
28	425
34	419
60	396
66	395
81	386
96	372
122	363
137	353
166	337
191	327
200	319
227	318
255	311
262	311
302	323
334	328
357	338
390	355
391	355
408	365
3	509
28	485
53	467
67	454
83	446
96	438
101	432
124	420
140	404
159	394
176	389
212	378
244	383
266	383
286	386
294	391
305	391
310	396
343	406
369	419
386	424
379	408
362	394
361	392
339	379
320	377
283	364
278	365
240	360
40	509
55	501
65	489
92	472
99	463
110	458
129	457
138	454
155	451
188	443
215	443
238	439
259	439
279	439
294	442
298	444
313	448
326	453
345	459
352	463
202	510
505	24
131	502
157	496
176	496
203	487
245	491
259	487
281	494
303	494
328	502
16	466
39	445
49	437
72	419
100	403
114	396
138	380
133	381
151	370
184	351
191	352
221	342
254	339
285	343
317	348
322	346
342	358
376	370
385	380
391	386
421	410
429	411
435	419
456	438
470	443
472	452
501	480
463	1
474	17
483	29
487	54
503	75
25	435
29	425
34	129
44	114
57	91
65	80
85	48
90	39
113	8
58	465
80	3
85	2
124	483
137	480
157	474
165	470
180	465
188	469
225	462
240	464
250	462
266	466
277	467
295	469
315	475
337	483
341	484
371	492
401	500
110	341
135	326
147	313
159	309
205	296
218	296
254	287
271	292
305	301
112	107
116	219
119	214
138	208
148	201
161	191
204	180
242	174
267	175
298	184
321	199
323	194
337	203
348	216
350	215
367	220
390	242
400	250
417	267
437	288
460	310
476	325
499	345
127	35
146	20
155	7
310	2
333	11
340	15
356	30
379	39
394	59
409	69
415	81
433	95
447	105
443	106
454	115
462	132
465	128
472	138
476	147
485	151
505	179
124	66
398	10
420	32
432	58
446	68
472	90
483	101
493	121
159	136
180	126
190	111
220	104
241	101
263	100
161	421
188	418
213	397
222	402
245	403
256	407
261	405
272	410
288	411
318	425
334	431
358	441
388	460
400	466
404	472
425	478
441	488
466	503
483	505
196	250
197	248
219	247
237	240
252	239
258	240
269	244
296	244
316	257
336	266
362	281
378	290
404	301
418	313
429	324
446	337
475	369
493	384
493	390
199	418
226	419
198	346
221	125
248	122
278	129
265	18
293	26
316	38
321	39
341	53
342	55
353	64
360	65
369	75
374	79
372	77
379	86
394	98
415	124
428	136
431	143
448	163
468	182
475	194
489	214
500	233
293	118
330	138
344	144
377	160
385	171
395	186
292	367
375	447
416	437
435	454
440	457
409	155
417	344
433	241
452	32
456	126
484	293
488	159
504	275
505	187
