x	y
505	30
508	482
347	8
352	16
375	44
384	74
392	93
394	97
397	103
402	119
401	128
406	160
402	183
400	202
400	218
403	221
392	253
391	257
374	275
374	278
348	301
329	316
310	331
281	335
246	338
225	340
218	334
206	334
189	322
174	295
167	288
166	269
165	258
170	236
175	226
207	206
224	221
223	222
220	247
5	18
37	6
298	1
315	10
335	37
340	49
351	69
365	101
377	128
377	143
375	151
371	181
360	213
343	244
330	265
19	37
39	31
66	22
74	21
83	14
90	14
95	9
106	6
123	5
160	1
231	1
242	7
268	16
279	19
310	42
11	74
22	71
53	54
76	48
93	42
123	32
137	29
160	24
174	26
204	24
237	33
259	37
283	51
304	75
334	93
347	121
358	131
9	107
40	87
66	79
87	68
111	60
125	58
140	54
148	53
182	48
192	48
227	53
239	65
264	78
268	82
274	84
300	109
303	131
309	147
317	174
314	193
294	231
282	247
272	256
267	258
257	272
230	277
7	143
20	124
33	120
43	115
12	170
23	155
27	149
1	225
18	196
28	180
51	163
64	148
81	137
92	124
128	114
141	114
168	104
193	98
238	106
262	116
282	145
287	156
294	185
282	223
14	398
23	371
31	348
34	331
42	321
52	297
58	273
57	261
4	490
19	482
30	472
43	450
49	432
56	415
71	371
66	341
69	318
77	291
88	285
88	334
92	359
98	390
89	404
83	414
68	446
61	464
52	484
41	490
39	494
7	349
16	308
26	291
34	260
50	241
60	225
76	203
78	189
80	185
87	169
94	158
108	145
8	260
10	264
23	229
36	216
57	187
10	464
26	441
32	416
34	421
41	391
47	379
47	360
51	356
110	503
133	485
138	483
166	475
172	476
204	467
212	466
235	458
241	456
259	454
297	437
314	425
335	415
368	389
389	375
404	355
422	341
434	329
438	325
456	292
463	268
474	242
475	229
476	210
478	178
479	157
486	130
477	96
471	83
461	59
465	60
58	509
67	499
85	480
95	477
127	464
145	458
179	446
200	447
218	443
235	433
241	428
278	413
285	411
301	404
308	394
322	387
328	380
344	369
344	371
360	357
373	355
387	341
404	321
437	274
437	261
450	230
453	195
456	164
460	156
459	130
453	120
449	109
443	80
435	66
434	48
425	15
415	4
163	501
172	488
85	105
100	95
104	96
119	90
142	83
153	81
172	80
202	78
86	273
86	272
83	251
91	235
97	210
108	186
125	167
139	152
150	143
169	133
205	128
235	137
248	151
260	167
263	188
264	208
254	232
252	242
100	442
104	427
100	399
214	499
232	491
264	481
287	468
306	459
316	457
332	448
336	444
359	428
377	410
398	398
408	384
427	365
438	365
448	351
462	333
473	317
489	288
494	261
496	243
505	223
507	211
502	188
504	173
120	236
127	212
143	183
149	182
170	159
188	157
202	156
112	281
116	288
119	314
117	340
131	364
157	391
168	393
180	392
190	383
180	379
156	357
141	335
133	323
145	409
180	416
202	418
202	421
208	420
238	420
258	509
272	503
305	490
329	479
365	458
384	452
398	430
415	415
439	396
142	190
146	238
152	222
167	196
194	185
221	180
240	197
142	285
145	296
153	306
166	327
175	338
181	352
195	353
217	367
262	364
289	358
317	357
351	337
362	322
380	314
394	299
400	288
407	266
418	246
425	229
427	204
432	185
428	166
430	135
429	121
421	113
418	85
412	71
407	56
403	36
389	19
374	2
210	395
234	393
263	388
338	499
348	499
367	486
393	478
428	460
456	444
465	435
480	418
488	402
492	394
507	362
195	255
202	231
189	278
199	294
205	305
224	308
236	314
258	314
280	314
310	296
329	288
347	276
363	251
378	219
464	499
483	473
491	461
506	434
510	426
463	4
479	31
481	28
491	62
505	88
507	113
505	313
490	340
480	357
467	379
453	405
436	426
433	427
428	434
396	447
384	507
413	497
426	486
441	481
444	479
469	456
257	40
267	292
296	270
313	247
336	214
338	199
338	188
344	166
336	148
333	139
329	319
347	67
361	332
381	411
484	39
