x	y
1	257
14	413
28	401
24	398
35	372
46	353
58	335
61	309
73	278
76	265
81	241
80	236
87	214
97	191
102	173
109	171
115	149
117	126
125	105
125	95
126	77
127	76
137	50
148	34
158	20
163	11
38	498
73	488
79	468
88	440
100	409
107	392
112	367
105	509
116	487
140	464
155	438
167	410
169	398
175	385
177	366
181	338
188	314
194	290
199	280
199	269
212	230
211	201
214	175
218	142
218	136
10	352
20	333
25	308
29	296
34	279
37	266
36	264
1	63
16	43
23	22
35	1
3	140
18	115
18	113
28	87
44	61
54	34
61	23
65	15
73	4
6	491
28	464
40	440
57	421
62	398
70	384
81	355
90	342
94	312
100	287
102	264
109	260
109	260
113	240
118	222
120	217
13	207
23	178
28	168
42	148
46	141
55	114
66	81
77	66
84	49
88	51
95	32
102	18
111	7
54	216
59	191
67	169
79	144
84	135
86	131
87	113
95	104
68	400
151	507
161	483
181	451
191	430
200	422
210	389
212	367
216	341
220	313
125	431
135	411
137	396
140	387
140	369
143	346
144	334
154	309
161	284
166	268
173	241
176	218
181	202
184	193
179	180
183	136
189	120
196	96
209	83
220	62
231	52
239	46
244	44
252	31
262	28
126	290
138	256
139	242
143	223
149	212
148	204
152	169
152	146
153	120
163	87
170	70
178	58
187	43
198	26
219	19
232	6
255	1
370	13
396	22
421	44
430	49
450	68
458	84
476	111
480	121
488	141
492	161
499	176
511	192
228	503
242	476
254	452
262	440
192	491
212	467
212	461
217	451
231	415
242	395
249	392
248	363
253	341
255	320
253	298
249	261
246	235
245	225
242	215
248	193
244	175
248	145
249	125
254	93
262	76
281	57
289	52
322	39
201	30
263	510
281	482
292	471
300	463
306	456
318	435
325	414
306	510
316	494
336	470
345	454
351	436
353	418
352	413
352	393
360	349
363	326
360	312
363	293
366	291
370	264
375	242
372	242
378	225
375	204
374	182
377	169
374	144
378	134
356	110
332	109
319	124
315	144
311	156
310	175
311	210
284	132
285	110
306	83
328	78
345	76
352	80
378	87
398	106
427	132
432	142
432	144
445	181
447	198
446	198
454	235
456	255
457	277
462	290
471	304
477	319
491	347
498	358
503	383
508	392
281	166
277	181
282	212
289	256
287	259
294	282
289	311
292	325
283	353
287	418
293	410
306	385
323	348
322	335
327	313
326	307
329	303
326	288
330	265
337	250
345	215
341	187
345	162
347	156
356	500
373	477
381	450
386	425
387	397
392	381
392	363
394	326
394	303
397	268
351	40
360	44
380	56
392	64
399	68
427	88
398	151
405	168
410	187
414	216
418	229
425	255
424	267
425	289
427	305
426	342
423	382
422	393
419	416
421	433
419	460
404	487
400	499
429	8
453	15
465	31
483	58
503	78
431	470
454	505
443	65
448	68
456	442
470	460
473	477
482	490
487	506
459	361
460	370
476	404
485	420
484	424
498	442
511	465
459	23
468	185
472	193
474	205
479	228
486	240
490	273
495	291
500	298
