x	y
511	9
440	22
444	35
452	40
471	67
474	83
483	91
495	116
502	143
503	150
388	10
392	9
415	32
421	52
440	83
442	85
441	100
442	132
447	150
458	178
462	195
468	223
472	249
474	284
475	302
476	323
466	341
456	374
448	402
442	421
441	433
429	443
422	463
410	486
402	496
394	505
347	3
365	21
377	35
383	46
399	70
410	89
413	97
418	123
422	148
420	158
423	166
421	203
419	233
417	261
1	4
322	10
342	31
342	35
368	70
376	87
379	95
384	107
386	117
395	142
396	168
396	192
395	194
392	231
394	252
390	270
7	32
31	7
271	14
293	23
323	46
334	63
335	73
341	80
353	102
359	113
361	126
363	144
370	158
368	191
372	204
368	228
363	254
365	282
360	317
353	356
344	368
345	384
337	415
326	428
315	446
309	459
291	483
270	497
260	509
2	198
13	177
26	143
31	128
44	106
53	97
69	85
85	75
107	57
11	248
19	227
27	215
32	205
40	185
51	156
61	125
4	320
15	298
30	271
35	259
41	244
52	219
56	206
63	181
75	146
90	110
105	94
116	82
149	60
168	52
196	53
232	64
248	82
260	96
262	93
274	114
277	132
282	139
281	143
283	151
284	170
288	184
284	213
281	213
283	218
286	221
282	237
278	263
272	281
263	298
256	315
237	334
234	344
223	352
213	358
195	383
188	382
159	417
150	420
8	384
12	367
23	353
32	334
38	318
42	301
51	283
58	262
68	240
76	220
92	177
95	165
105	149
110	132
125	116
142	100
152	90
164	86
198	86
215	88
245	117
252	129
254	148
257	162
260	172
259	191
250	213
240	240
235	247
230	251
228	265
216	277
214	295
212	304
198	331
189	352
181	356
162	390
154	412
5	429
18	413
26	394
32	389
46	370
51	347
57	327
71	302
77	281
89	261
95	231
98	220
106	197
117	179
116	174
123	154
133	147
153	122
186	109
212	115
217	122
231	140
230	171
231	194
221	218
203	247
196	271
194	277
181	300
177	326
153	352
147	372
133	388
121	422
103	445
94	477
77	499
2	482
19	455
33	441
37	423
42	507
45	501
63	474
75	451
89	419
107	396
116	364
122	356
134	346
143	318
156	299
162	290
170	265
180	243
185	241
197	212
205	192
102	507
126	490
133	488
150	470
175	443
189	430
208	401
214	395
224	375
222	354
179	504
198	489
210	481
210	480
217	467
232	453
240	440
260	410
264	391
280	368
289	356
300	328
314	302
314	295
327	278
327	270
342	231
337	218
344	184
343	167
338	135
334	120
323	100
313	83
302	64
292	54
7	118
23	96
44	70
45	66
58	61
80	44
103	30
108	31
107	30
119	22
126	22
148	25
160	26
182	28
204	33
226	42
252	36
245	38
234	18
220	5
198	4
88	5
72	13
54	28
34	45
28	51
1	76
229	491
243	480
242	472
253	464
269	439
276	424
289	398
299	383
313	371
318	356
329	332
336	321
338	298
315	485
327	469
346	440
351	434
359	414
366	390
377	374
384	354
388	336
390	328
394	313
21	497
29	485
46	459
61	427
73	388
85	373
102	349
114	327
118	316
128	300
130	286
140	265
146	243
151	222
150	200
153	194
158	179
157	166
136	192
125	220
120	232
115	247
112	268
105	290
101	296
95	312
83	331
79	348
503	489
508	473
507	475
509	454
509	406
510	395
509	353
504	327
501	299
505	282
502	279
499	256
500	227
496	200
483	164
476	152
470	128
461	113
466	1
472	19
488	36
495	47
501	56
506	71
146	504
169	490
168	482
173	477
189	457
202	446
217	428
235	402
247	381
259	352
272	327
286	308
290	290
303	269
310	240
312	230
316	204
310	174
313	154
304	115
287	88
274	62
253	45
112	437
125	459
141	439
144	432
367	505
380	481
389	465
404	443
418	418
423	399
434	374
440	350
441	326
444	315
441	273
443	254
443	248
443	242
134	339
142	141
156	497
172	142
202	142
176	194
183	184
186	167
239	294
250	272
252	253
275	466
278	462
290	447
303	432
313	415
293	92
311	76
346	487
357	473
365	459
377	436
384	427
392	396
404	368
411	354
324	17
428	500
447	477
458	454
464	450
465	433
476	415
478	392
479	388
484	376
483	347
465	494
480	476
483	457
