x	y
6	99
13	131
24	123
41	102
49	97
4	177
16	161
43	137
65	121
73	108
81	105
88	95
90	98
2	215
17	198
15	245
20	233
26	236
33	226
33	220
42	208
56	182
56	166
64	158
79	138
97	122
114	106
6	289
11	282
33	267
63	230
74	196
81	183
91	166
95	157
106	146
132	129
148	113
161	101
176	101
192	94
213	84
228	83
245	81
279	82
296	85
306	86
334	90
357	110
365	116
386	133
410	150
419	165
435	183
440	186
452	204
462	214
468	218
478	230
503	267
1	332
18	314
23	310
42	294
50	286
63	268
91	247
99	236
118	211
121	201
128	188
138	165
156	143
187	123
206	111
228	105
238	108
251	108
288	105
315	117
330	116
330	121
350	135
373	149
379	157
398	178
409	197
420	202
434	220
453	240
466	259
472	273
488	278
510	304
6	354
22	347
46	329
58	318
79	293
108	262
125	241
131	229
135	225
147	210
163	180
173	166
20	410
54	391
76	373
79	372
82	362
100	344
106	346
118	328
132	315
151	293
171	273
182	259
189	229
206	195
206	198
213	186
211	178
214	172
225	161
250	149
276	154
299	163
324	200
339	224
342	231
348	243
360	263
366	278
376	283
390	304
408	321
417	332
440	354
455	357
462	366
475	374
492	385
14	442
35	432
61	422
80	405
6	473
22	470
46	459
70	445
90	437
103	431
111	423
118	424
133	414
149	405
170	384
174	380
184	375
193	364
196	363
216	332
218	324
229	295
232	277
234	275
244	256
253	224
258	201
5	499
26	493
55	483
74	476
94	465
116	451
136	439
159	433
180	412
210	382
219	367
235	350
239	349
244	332
251	316
61	506
89	488
105	481
118	478
119	478
129	472
154	463
164	459
178	456
214	443
240	433
256	420
9	22
39	13
476	3
479	6
492	10
114	508
129	497
153	492
185	484
202	482
222	476
236	460
240	461
260	456
281	455
294	459
310	460
333	468
367	474
391	483
404	492
403	487
421	498
435	503
453	506
10	54
28	45
32	46
64	31
79	21
105	13
19	379
31	373
60	346
78	337
93	326
110	308
124	284
137	269
156	246
161	232
177	204
183	181
190	158
24	274
40	70
71	51
95	48
109	37
116	32
145	24
167	15
180	13
199	12
205	7
233	5
269	6
308	2
329	6
348	8
376	12
392	15
401	19
414	22
426	23
432	25
446	24
466	27
491	37
506	45
32	14
34	260
40	259
47	33
48	133
63	274
78	222
89	212
106	187
111	179
85	130
100	121
100	67
125	59
168	45
193	38
211	35
235	35
252	34
290	29
307	31
323	32
350	38
380	44
393	45
419	54
434	59
463	75
483	88
502	101
175	510
202	506
226	507
248	507
90	395
106	375
125	356
141	347
144	342
151	335
162	326
179	298
200	283
211	259
218	238
225	221
228	215
227	217
232	200
233	187
249	171
123	392
139	383
148	370
163	352
178	345
192	323
195	300
106	186
109	403
142	120
142	114
168	73
186	65
223	60
245	60
262	56
274	60
305	59
319	62
343	67
360	68
371	65
397	75
428	91
443	97
468	116
499	139
198	425
211	414
236	397
250	381
174	382
208	138
224	132
225	131
255	129
269	129
293	132
325	148
342	168
358	203
359	211
368	226
386	248
388	257
403	270
415	287
425	300
449	316
472	337
478	339
497	352
507	362
208	387
214	381
238	481
261	483
286	487
308	489
324	490
336	496
337	500
358	504
271	426
268	407
268	186
280	195
286	223
292	257
302	280
316	308
334	328
345	348
357	364
369	373
402	393
406	405
440	413
463	431
469	429
482	438
503	439
271	272
279	301
276	325
283	344
287	364
297	381
295	384
312	400
321	404
306	426
329	432
353	440
360	443
384	452
425	465
455	485
475	487
504	501
304	194
309	211
313	225
324	247
326	263
335	275
351	303
361	316
366	325
376	337
404	359
409	367
414	373
437	386
469	400
483	411
508	425
306	340
317	358
327	380
348	397
358	407
378	416
391	423
410	435
423	441
443	445
468	455
503	470
315	172
322	147
348	402
379	195
396	215
422	248
428	259
446	279
459	295
477	308
500	323
389	98
427	110
430	111
443	122
444	121
464	137
483	156
507	184
401	317
409	321
404	276
431	148
454	167
477	200
498	215
505	228
421	163
431	60
431	222
444	274
470	56
483	63
501	70
504	69
481	124
491	282
490	281
510	123
508	391
