x	y
486	8
491	7
6	2
18	68
19	70
52	55
76	43
100	40
115	36
150	25
154	24
181	18
185	19
197	15
209	18
245	19
257	20
286	27
26	100
40	96
60	88
64	85
82	73
97	70
111	65
126	65
16	147
35	138
58	123
83	112
113	97
6	197
5	195
27	174
17	228
48	199
64	182
82	162
106	141
121	133
126	131
155	97
171	92
171	90
196	89
202	84
217	85
242	80
247	85
259	82
271	86
289	92
312	99
335	110
346	119
361	124
372	142
393	166
404	189
415	213
421	227
423	237
424	277
426	300
418	328
407	355
406	372
394	386
390	404
388	433
379	452
372	461
4	294
32	267
44	254
61	231
76	222
92	202
115	182
144	168
147	161
180	164
202	159
231	150
252	154
10	347
26	315
37	298
2	431
11	413
19	397
18	395
28	379
40	367
45	343
66	316
70	294
80	276
91	261
92	258
107	239
122	220
150	202
167	193
10	483
26	459
31	442
47	420
65	391
81	362
84	343
96	335
102	310
106	304
117	291
124	276
143	257
167	230
178	222
193	207
209	197
239	190
262	185
282	185
303	194
332	209
329	212
337	224
348	251
351	275
353	293
348	321
343	336
339	360
328	375
330	393
322	409
317	418
312	437
307	450
74	507
92	482
99	464
105	460
108	451
111	442
127	423
137	402
140	396
148	380
158	368
168	351
181	328
198	295
209	284
220	269
242	254
257	245
271	237
269	235
288	237
311	251
319	278
316	307
310	327
301	347
304	348
290	381
286	400
280	424
269	451
165	494
246	505
48	485
52	473
73	447
69	446
81	427
93	407
107	384
108	375
116	365
124	347
136	335
146	306
157	294
170	282
176	263
197	249
7	39
30	26
52	16
54	17
64	12
89	10
102	6
331	7
343	17
353	510
355	508
364	479
206	505
217	487
86	210
93	206
115	506
395	507
400	484
403	477
137	463
145	455
155	436
167	414
173	403
178	402
187	377
130	337
156	60
174	59
187	49
203	49
235	50
248	53
277	51
390	2
404	2
409	9
425	11
422	15
153	444
173	124
189	122
208	122
216	119
220	118
238	119
256	123
277	123
288	125
302	136
319	146
350	171
358	178
361	187
373	211
382	235
390	257
392	287
383	322
380	328
378	333
376	357
360	397
357	415
354	426
354	430
346	443
162	424
174	226
184	460
187	460
203	416
216	383
220	369
217	357
225	340
225	332
230	319
239	299
255	291
297	488
233	438
242	418
254	382
254	372
262	351
272	322
281	310
340	61
358	74
382	86
381	88
387	92
402	115
418	134
424	136
428	155
450	195
455	224
459	228
467	251
465	270
477	300
483	313
480	324
486	342
488	364
496	389
498	408
497	428
495	451
328	491
442	497
449	479
371	136
403	52
421	77
435	94
448	113
458	124
469	138
492	161
507	175
416	448
421	419
425	397
423	83
467	83
479	88
494	109
509	130
450	350
451	360
451	372
455	386
457	394
456	408
454	429
452	443
474	41
494	57
503	67
484	208
494	215
502	245
509	272
488	494
490	481
497	116
