x	y
494	5
509	28
466	13
473	29
492	57
511	84
426	5
440	25
451	36
463	52
468	56
472	64
480	81
493	110
504	120
1	180
4	165
7	145
6	127
6	299
12	441
23	427
32	411
48	385
63	361
67	338
78	314
80	292
91	269
85	263
87	256
100	218
101	190
112	163
120	136
130	130
15	482
39	445
49	430
59	411
67	403
75	381
95	349
100	341
102	319
109	293
118	274
116	260
118	247
123	225
131	211
131	180
144	160
160	133
31	502
38	493
50	465
60	451
75	432
89	414
103	387
111	380
116	366
121	355
125	350
129	330
132	315
137	294
146	271
149	231
151	222
157	192
165	173
160	168
180	149
61	502
75	479
93	503
111	482
123	473
134	460
151	451
156	445
172	423
185	405
202	388
203	376
214	352
229	328
240	316
245	299
252	278
258	264
126	507
144	482
163	471
168	463
192	436
202	425
223	392
240	368
242	361
254	334
273	299
271	291
280	269
282	244
288	241
287	211
287	207
290	196
297	171
299	158
294	143
288	130
283	105
277	103
273	94
307	509
318	503
340	484
351	471
369	449
380	427
391	412
398	388
405	362
418	350
418	337
421	313
424	275
420	247
415	218
412	193
404	182
401	170
398	155
387	137
382	117
372	108
359	82
352	77
337	43
325	32
376	10
385	27
414	72
419	77
435	100
441	110
447	139
455	147
455	165
462	187
468	219
466	247
472	278
475	298
479	309
481	334
487	362
496	371
498	382
506	400
347	25
369	51
386	74
401	97
408	117
417	127
420	142
433	172
433	191
435	203
443	226
445	257
445	278
450	308
456	319
456	323
458	332
461	351
470	375
473	392
473	410
481	434
476	466
477	479
358	498
365	484
378	476
387	456
406	440
400	443
409	427
422	384
420	369
425	366
6	417
6	403
24	384
36	354
45	331
50	307
60	283
61	244
66	216
72	204
79	171
86	146
102	113
101	113
109	107
15	15
22	5
5	363
22	327
27	308
36	287
35	267
36	257
39	228
43	196
46	199
52	166
58	140
73	111
19	51
24	44
50	9
274	6
295	36
318	65
4	78
10	236
14	217
21	183
27	171
30	145
41	116
45	62
233	499
245	484
267	455
279	446
303	425
313	400
325	368
335	337
340	321
345	308
345	296
351	273
62	77
79	53
96	31
114	16
148	10
173	8
175	5
184	6
207	9
218	10
253	36
261	45
275	57
292	80
172	497
196	470
210	455
228	434
233	426
253	401
253	401
261	373
287	330
297	297
302	277
309	261
311	246
313	234
315	210
315	187
85	459
96	65
124	45
155	37
169	33
111	440
126	409
140	388
156	367
163	343
179	326
191	296
202	279
205	272
215	251
223	222
233	200
237	184
241	169
238	158
233	134
206	115
99	399
140	65
173	61
218	74
226	81
144	337
156	317
170	290
176	276
193	242
193	229
197	220
199	212
210	203
210	164
145	417
163	402
167	387
175	375
180	362
195	341
208	321
219	295
230	277
234	259
251	228
261	213
265	184
269	153
261	140
266	136
257	131
250	117
244	104
239	101
158	506
165	496
170	235
171	225
187	189
185	171
150	251
160	128
178	86
197	86
264	495
290	474
304	456
306	450
313	439
322	425
342	400
352	376
361	354
364	338
367	313
370	285
371	274
368	257
364	236
361	220
365	206
364	178
363	159
356	144
343	112
337	97
212	41
226	47
250	68
184	509
186	506
210	482
218	474
249	447
267	427
279	410
285	399
302	369
308	350
311	322
316	320
321	297
326	271
334	251
337	219
334	193
328	150
320	125
312	104
304	99
306	93
197	471
210	453
185	363
212	485
225	400
241	97
275	56
266	154
377	507
386	499
399	487
418	466
427	456
430	437
438	428
444	403
443	397
443	384
445	362
309	485
318	469
332	454
344	444
354	419
356	420
363	419
368	404
371	393
381	373
383	356
392	341
395	333
400	301
396	271
392	247
394	226
390	198
317	434
417	500
432	481
442	477
450	464
379	115
387	69
391	33
498	510
424	45
429	53
441	63
449	86
474	125
475	140
492	178
491	191
502	228
468	226
481	238
489	265
497	285
496	292
502	308
505	335
496	443
504	458
508	469
483	229
