x	y
12	13
16	11
39	3
18	22
5	62
12	58
33	40
51	27
66	15
88	1
510	5
9	87
31	72
50	58
61	49
87	31
99	24
119	13
141	3
472	10
483	17
25	105
36	103
37	94
53	85
78	69
100	55
111	45
129	38
151	30
171	17
193	15
198	15
219	11
241	3
257	3
329	4
374	9
388	16
407	31
425	44
450	58
474	77
483	85
489	92
510	125
4	226
10	205
26	181
38	159
61	128
59	121
70	103
95	85
107	75
128	61
3	275
6	270
17	258
23	239
37	220
47	195
57	169
79	142
87	128
102	109
119	95
144	69
148	68
149	66
167	51
184	38
222	36
239	31
247	31
263	31
275	25
300	21
13	336
19	315
31	293
36	270
46	256
46	251
58	217
70	204
74	190
83	180
86	167
109	139
124	124
137	111
156	97
173	84
196	60
213	53
1	449
7	434
12	414
23	393
23	375
5	503
7	501
16	490
23	466
28	451
37	435
39	415
42	396
50	388
51	348
55	330
54	305
66	278
72	245
78	236
86	217
91	207
110	179
116	178
112	170
127	155
144	138
169	112
183	103
188	98
193	88
203	89
218	74
227	68
256	55
291	49
316	50
343	49
357	46
372	53
389	54
414	64
418	67
441	88
457	91
461	100
489	138
44	496
54	471
54	450
74	507
77	500
78	487
79	459
84	438
79	420
76	397
74	368
75	340
81	331
83	309
87	278
96	247
114	224
124	206
141	183
144	174
170	150
182	133
197	120
212	110
234	99
254	85
272	80
283	78
307	74
317	70
328	70
348	72
346	68
364	70
373	76
385	80
390	79
413	95
440	113
449	126
466	147
480	161
488	182
500	202
502	213
506	245
511	260
502	287
13	157
25	140
7	124
98	371
107	407
109	437
118	470
134	496
134	499
139	501
146	503
125	120
139	107
150	98
125	238
119	250
119	271
114	296
117	316
117	337
119	354
126	383
127	387
133	392
140	415
160	431
175	454
201	470
214	476
244	485
254	483
308	484
310	483
344	476
374	466
384	449
396	436
406	428
413	424
418	413
420	395
436	367
445	343
447	337
449	324
453	322
452	299
457	283
448	257
447	228
443	213
439	197
427	178
417	159
408	150
379	127
355	117
327	111
323	110
289	104
261	112
252	111
236	121
230	126
218	133
200	154
190	161
175	176
173	180
164	194
152	222
145	231
144	259
141	281
155	478
158	475
162	485
178	493
191	498
344	511
364	505
380	493
397	484
416	456
425	441
441	423
445	411
450	401
461	376
470	349
476	331
474	315
476	305
477	285
479	264
475	242
473	222
467	209
463	191
442	152
427	131
421	125
395	106
378	98
357	96
341	93
407	507
418	494
141	303
144	331
146	368
166	398
188	425
194	436
214	442
236	452
264	456
273	454
293	451
310	455
322	453
342	448
373	427
159	122
174	366
188	394
201	399
221	415
231	417
263	428
286	423
304	424
320	420
329	416
347	414
377	398
395	379
411	359
417	344
427	317
165	259
176	226
178	217
190	203
201	180
212	173
226	159
234	153
257	134
261	136
279	133
297	128
324	131
343	135
362	143
363	140
380	152
397	177
412	196
413	207
422	227
421	245
422	275
417	285
412	291
402	321
395	343
380	360
356	376
328	388
315	393
286	401
261	399
250	395
237	393
225	386
204	368
189	355
188	338
176	318
174	306
170	296
165	272
170	449
199	156
203	234
203	234
207	214
233	187
252	181
271	177
289	177
308	175
322	178
329	180
346	195
361	212
373	233
370	256
367	286
347	317
326	332
314	336
312	338
284	342
281	347
196	296
202	313
215	339
226	351
239	367
270	370
275	373
290	367
308	366
309	364
335	358
361	340
380	311
395	285
398	266
399	245
393	223
396	220
377	190
354	167
354	166
336	160
304	150
279	155
205	180
223	243
239	216
261	201
288	199
300	196
330	210
342	226
348	244
343	269
339	286
320	311
300	314
281	323
261	316
256	308
253	304
245	269
250	250
270	224
299	220
314	229
324	244
324	253
321	273
223	286
228	316
256	341
269	348
254	141
278	249
295	245
295	269
300	287
277	285
366	142
363	175
400	21
434	76
463	37
483	51
490	64
508	75
454	478
455	465
457	462
463	450
464	439
476	410
478	393
481	486
482	472
509	78
505	388
504	388
503	383
507	364
506	353
501	335
504	335
504	314
507	467
504	489
501	510
