x	y
3	18
17	15
19	49
38	39
55	27
69	16
72	16
1	247
12	226
21	197
27	183
39	159
46	152
73	121
96	99
123	82
139	69
163	57
178	47
194	37
211	28
226	17
245	11
251	7
273	7
301	1
407	6
410	6
444	22
466	33
472	38
494	51
510	64
5	342
13	314
20	294
27	271
30	255
45	223
54	205
59	191
72	176
79	169
93	156
94	151
110	136
125	127
149	102
169	94
191	77
231	58
268	47
294	39
308	38
330	33
356	34
385	36
405	43
426	50
441	59
475	74
497	90
11	501
23	475
29	449
32	437
32	429
48	499
54	472
60	461
64	439
68	405
66	392
66	368
71	351
69	339
5	429
17	401
23	382
35	361
42	326
60	295
67	279
68	266
77	226
85	207
95	199
17	59
88	502
90	484
7	132
17	116
20	108
30	93
51	75
74	56
78	49
79	49
89	42
96	40
101	26
119	2
99	34
101	279
109	257
109	250
114	225
118	204
131	181
150	150
168	130
182	116
206	100
225	95
240	91
275	100
293	98
326	98
341	100
368	107
391	115
403	124
419	135
435	141
441	147
460	160
484	176
481	173
495	188
507	200
97	305
98	330
95	346
100	365
99	389
104	417
107	432
109	438
114	464
124	501
144	25
178	5
489	6
503	14
137	319
137	305
136	275
137	274
143	254
147	230
163	194
165	186
173	177
186	155
204	145
229	126
257	100
133	331
133	368
138	388
139	416
138	419
146	433
149	460
163	506
139	116
172	315
175	294
172	276
177	241
182	217
190	201
202	187
222	166
234	156
279	135
309	130
332	135
354	145
380	154
390	162
406	170
421	200
426	203
453	228
470	249
482	259
487	267
503	292
504	301
167	369
170	370
171	400
173	422
179	440
187	459
191	484
202	494
203	494
194	344
203	378
201	389
209	406
210	425
207	444
216	458
215	457
229	473
231	484
245	495
202	29
225	423
236	433
247	454
264	474
290	505
232	196
247	184
258	178
279	173
283	168
225	247
240	230
254	217
270	206
273	202
290	197
305	201
320	197
222	335
225	352
236	380
246	389
265	423
275	433
279	444
302	475
315	484
221	26
227	426
244	499
255	274
254	263
266	251
276	234
302	229
321	231
344	229
358	235
376	258
390	273
397	290
408	314
412	347
424	372
433	394
448	417
452	426
472	452
485	469
503	502
252	309
253	334
259	346
269	364
272	369
287	398
297	422
285	324
290	339
310	373
328	403
329	425
340	453
342	465
359	478
371	495
318	284
339	314
345	336
346	362
351	381
358	407
375	439
385	454
397	472
417	502
311	163
340	176
376	191
390	208
396	225
418	245
424	275
429	290
440	316
451	347
473	387
491	407
500	425
312	65
343	66
379	77
405	80
430	93
459	113
469	118
491	132
511	149
316	328
344	261
357	290
361	297
373	312
377	340
380	358
394	389
402	415
426	445
434	456
432	461
444	473
456	491
401	228
436	262
458	290
469	313
480	323
480	328
483	334
495	352
507	369
508	376
463	197
478	210
489	220
496	231
507	246
476	207
456	363
