x	y
16	29
18	29
33	7
1	115
23	98
33	82
57	65
84	49
100	39
116	27
154	6
158	2
340	2
355	15
375	22
382	29
405	42
413	42
434	59
461	76
475	83
492	95
503	104
16	139
35	121
51	114
76	90
76	87
80	86
104	68
113	65
122	57
128	57
130	54
158	39
188	23
213	19
229	15
253	12
264	17
299	24
310	24
334	40
370	56
398	73
418	81
441	97
467	111
490	125
502	137
6	184
27	173
54	150
70	137
76	126
88	115
107	102
132	84
148	77
171	63
179	58
199	55
222	45
258	41
268	45
279	47
300	46
1	226
17	210
31	202
51	189
71	175
77	172
97	161
105	159
127	152
158	138
184	136
210	130
241	124
275	125
301	127
306	130
332	138
7	278
23	273
39	263
60	254
89	248
131	231
169	220
182	213
200	214
238	212
266	208
286	212
303	215
327	219
334	222
351	228
372	232
374	236
389	244
403	247
434	255
447	256
477	266
501	278
11	301
26	299
53	289
73	283
98	272
122	260
146	252
187	244
205	237
230	238
241	235
252	237
276	236
285	241
308	239
332	247
14	335
30	333
48	337
79	330
101	331
133	326
156	326
178	323
205	320
220	317
251	315
268	316
287	317
298	319
318	320
350	327
368	329
379	330
410	333
427	334
443	335
464	341
502	342
4	366
39	360
65	355
93	355
105	353
137	351
150	352
156	346
187	344
208	339
219	340
229	342
251	339
280	340
302	339
10	402
39	404
66	407
103	410
142	407
167	415
180	415
201	413
220	410
235	416
245	410
253	417
280	414
329	419
337	422
362	421
382	417
398	422
423	421
445	417
469	421
489	420
1	455
20	454
26	452
43	452
70	453
92	459
118	461
140	461
159	458
185	463
196	461
235	465
255	466
286	472
296	471
299	474
331	478
354	478
387	471
409	475
434	473
464	469
474	473
481	473
508	474
34	480
55	479
80	481
87	482
88	482
105	482
135	485
151	483
170	490
203	492
228	492
265	493
286	496
308	501
18	504
30	505
50	506
77	507
103	503
124	508
143	507
161	497
5	431
28	428
46	433
70	434
79	434
92	431
100	435
136	432
161	439
193	435
212	441
233	440
249	444
277	443
298	446
316	447
359	452
363	449
387	447
399	445
409	445
444	449
477	443
503	451
2	252
6	250
26	240
48	224
73	203
92	195
112	188
138	175
147	172
161	168
188	161
202	159
250	153
275	154
292	154
326	159
342	168
352	169
371	170
388	176
393	181
396	179
406	181
431	193
441	199
456	201
470	202
494	215
11	34
16	30
10	76
21	64
34	49
54	37
76	16
30	380
70	381
98	381
135	374
158	374
159	372
179	364
189	369
218	360
226	361
246	363
249	363
282	364
316	366
335	361
347	357
360	359
393	356
419	359
425	360
440	365
481	368
38	51
47	312
74	306
88	300
100	296
120	290
131	289
154	280
187	272
200	268
216	265
225	267
238	267
253	264
277	266
306	266
332	268
339	267
357	266
365	266
402	278
423	281
431	279
447	282
470	290
482	297
488	304
506	312
46	115
81	229
94	223
122	206
145	196
152	197
160	194
165	192
207	185
231	183
256	182
276	179
317	189
343	194
364	200
405	212
436	227
457	232
487	240
508	252
61	176
70	142
86	140
114	125
162	111
159	111
185	112
211	107
248	97
267	100
287	103
313	107
338	115
344	116
368	125
394	141
408	146
419	153
445	163
461	175
475	175
491	182
73	20
73	126
121	126
413	4
415	8
431	18
447	36
466	55
470	60
159	300
181	301
201	297
214	293
223	292
240	293
269	287
300	291
324	296
344	295
371	302
381	303
399	303
415	303
439	312
449	312
464	311
477	313
179	388
198	390
242	388
279	387
290	388
298	387
326	389
347	388
362	386
381	389
392	389
421	389
437	392
469	390
493	396
178	90
198	84
212	78
236	74
278	70
305	77
343	80
374	95
376	95
411	113
424	117
429	119
446	130
478	152
466	11
485	28
500	49
509	64
504	7
321	500
356	500
393	496
411	494
424	497
450	496
460	497
490	493
316	28
452	43
473	18
495	95
