x	y
11	36
21	31
32	16
44	9
14	75
33	66
32	60
53	44
62	35
77	21
95	12
5	128
27	108
41	102
49	90
59	79
89	57
102	39
124	23
128	21
156	3
478	12
495	35
6	187
26	158
49	129
77	106
89	92
104	76
125	62
138	50
157	34
180	23
192	18
210	10
224	4
239	5
361	1
372	3
380	5
392	15
417	32
440	50
464	68
494	82
507	95
9	228
37	213
37	210
72	200
91	190
99	187
139	166
156	159
174	152
184	143
202	130
220	123
246	116
262	118
292	115
320	117
352	115
374	127
416	140
437	148
27	269
41	270
65	261
81	258
112	246
128	240
144	233
161	228
184	217
199	212
227	211
229	210
253	202
275	207
298	203
319	208
338	208
389	221
407	224
444	231
475	239
477	240
505	252
14	308
38	300
52	299
55	298
85	292
125	283
159	281
178	275
221	271
243	268
281	277
303	280
314	283
349	285
375	286
386	286
399	284
413	287
420	288
459	294
475	297
488	303
508	305
6	343
30	337
63	325
75	320
94	322
114	315
119	313
135	311
157	311
160	309
176	304
204	305
221	305
237	306
268	306
288	307
306	314
324	312
363	312
381	312
404	318
438	321
453	322
467	329
488	332
21	416
31	416
56	415
69	410
106	410
116	403
128	407
152	400
175	402
200	402
224	400
250	403
248	398
268	401
279	404
295	403
334	411
358	412
380	415
401	414
418	419
457	416
486	417
510	421
27	445
57	440
82	442
106	434
124	437
162	431
180	427
209	431
237	432
267	434
301	437
318	439
337	444
352	441
381	445
402	443
424	449
432	447
453	448
462	447
483	445
16	473
46	474
68	469
85	468
103	466
128	469
147	463
174	460
196	459
215	458
246	461
277	461
13	503
29	503
61	506
61	506
81	498
94	497
129	495
155	493
190	489
206	491
238	489
268	486
271	488
301	485
314	478
328	473
337	472
347	474
374	474
385	476
405	477
431	474
429	473
463	477
486	472
19	371
54	362
70	354
95	351
118	343
140	343
177	335
210	337
226	337
247	338
255	340
291	343
318	340
355	345
360	344
384	345
395	343
420	344
448	354
476	360
501	362
3	136
7	186
27	182
53	169
84	159
96	152
114	144
131	131
163	112
180	101
199	94
225	80
230	71
248	65
281	53
296	54
317	57
354	60
369	62
383	62
410	72
428	82
453	100
470	105
490	120
501	133
509	139
32	248
45	243
54	237
69	234
89	224
111	218
112	215
140	206
166	191
181	186
205	183
231	175
251	175
297	172
316	175
326	178
338	180
364	183
364	185
367	188
387	188
409	195
435	207
72	384
84	381
105	379
121	376
120	375
148	375
163	371
177	368
177	367
194	366
217	368
237	368
264	374
294	372
326	371
352	368
362	369
374	371
377	367
392	366
102	118
123	101
140	87
152	78
179	65
195	53
219	47
239	38
257	29
278	30
309	24
335	27
355	26
364	33
147	233
159	257
176	254
183	248
204	244
217	239
231	240
257	234
267	239
284	234
304	237
334	245
344	241
353	250
389	254
400	256
441	265
459	263
477	272
509	280
226	148
234	149
267	146
298	144
313	145
333	146
358	152
379	158
392	160
407	166
423	170
426	173
457	191
462	192
473	198
493	208
436	9
444	19
287	88
308	86
341	89
375	92
405	103
426	116
437	121
452	134
478	159
502	177
511	10
348	505
379	506
404	502
414	503
446	507
477	509
392	393
404	390
451	392
474	389
511	393
441	16
482	16
