x	y
12	26
28	11
13	64
28	48
35	39
50	31
71	6
5	112
12	97
18	94
39	76
51	61
75	43
92	26
105	17
127	3
499	7
507	12
4	160
18	140
31	129
41	112
63	89
67	87
77	72
79	69
95	55
122	41
141	26
137	23
155	19
171	9
382	5
396	11
408	18
433	30
443	35
456	42
493	65
12	186
31	163
51	141
66	127
80	109
102	89
112	79
113	80
134	64
152	48
163	41
185	29
212	28
253	20
261	14
293	16
310	18
316	19
338	18
371	33
393	38
412	45
447	67
450	68
463	74
485	91
498	104
13	231
28	200
35	181
10	280
16	367
6	411
12	398
13	385
18	372
9	452
31	434
50	413
69	398
73	370
79	351
79	335
83	323
79	303
82	289
85	265
84	251
100	222
113	194
117	177
128	163
146	133
172	117
187	100
203	99
214	89
243	81
245	79
252	75
268	72
292	72
319	67
331	75
355	77
374	88
386	92
399	95
431	119
447	128
469	151
486	164
510	200
14	496
30	493
51	476
68	467
78	448
81	428
87	408
91	386
68	499
98	498
121	493
136	500
6	331
12	322
19	297
27	276
33	252
45	218
61	186
78	155
91	137
124	103
137	96
171	86
13	94
46	69
59	56
28	465
45	449
61	418
18	169
35	335
36	311
49	287
53	274
59	262
63	245
74	214
77	199
80	198
100	165
113	150
44	386
45	371
50	356
60	334
57	328
88	105
89	102
99	92
103	90
86	475
88	474
90	476
102	452
104	258
101	322
101	342
105	357
113	374
116	403
126	411
138	446
121	462
137	470
158	478
190	497
197	509
125	231
128	219
127	213
141	190
159	167
162	153
173	141
195	124
230	113
252	103
263	104
282	109
283	104
291	113
310	113
327	117
361	126
373	136
387	150
409	168
415	176
423	183
425	200
439	212
453	237
469	262
469	265
485	284
493	298
502	297
125	239
123	251
126	280
124	313
126	324
129	351
141	386
145	410
153	424
164	434
173	445
178	455
204	480
226	499
247	511
137	467
158	207
170	180
174	179
200	152
227	134
256	132
292	136
304	148
319	159
344	175
362	193
376	214
387	223
399	242
421	269
432	288
434	287
440	298
452	308
476	337
477	347
498	362
146	250
146	257
148	295
155	346
157	372
156	380
172	411
186	428
190	440
218	462
238	479
249	491
277	510
167	239
173	223
193	197
201	184
242	165
242	162
273	161
301	173
312	183
323	194
344	216
355	228
358	239
359	249
381	287
384	299
396	313
405	329
416	346
441	374
458	393
489	423
166	281
170	306
177	314
180	322
189	346
197	370
211	396
225	410
226	408
180	376
190	395
198	410
216	429
222	434
237	441
240	450
254	458
284	483
285	488
210	52
223	52
239	46
253	50
268	41
290	39
305	43
314	41
339	50
349	51
366	55
392	67
403	67
426	78
437	92
453	98
470	110
495	133
508	156
194	231
205	222
215	201
232	189
262	186
285	194
287	193
316	217
318	226
329	245
331	250
344	267
363	300
369	315
380	326
394	351
395	362
407	376
413	387
438	423
453	446
470	461
490	488
506	505
194	274
193	288
200	306
196	312
212	340
221	372
236	390
238	404
253	425
262	436
279	454
294	470
306	485
325	510
214	246
230	222
220	284
215	287
219	297
241	313
248	334
256	344
273	373
285	385
293	391
307	413
316	426
336	448
354	472
367	480
376	493
391	510
232	337
241	356
249	371
259	393
275	405
290	430
306	455
331	477
347	492
234	439
251	244
258	260
264	261
278	283
285	298
296	328
309	355
311	369
320	390
341	410
355	433
369	453
385	470
417	504
241	211
257	205
276	218
299	232
304	245
320	264
328	289
346	319
355	341
370	365
370	370
384	395
407	425
415	435
428	457
461	484
484	508
241	272
256	301
258	307
266	311
273	330
271	239
286	258
295	272
305	286
307	302
317	318
329	337
334	353
349	380
354	396
365	408
386	439
393	443
401	457
421	473
449	503
253	333
258	258
278	448
321	95
345	97
359	106
383	120
410	133
434	155
453	167
462	178
481	199
497	219
510	237
301	292
352	506
363	160
387	192
411	222
421	231
427	244
441	262
457	284
471	302
493	334
506	345
349	127
382	184
399	273
423	312
428	320
439	338
449	344
450	344
453	355
463	361
491	391
424	3
442	5
458	14
471	17
480	29
499	40
394	445
418	470
430	488
446	504
450	408
460	426
479	442
487	456
505	470
477	234
478	231
484	246
495	260
504	269
511	275
470	337
489	174
502	370
510	113
508	110
508	509
