x	y
2	34
4	37
9	17
14	13
9	218
11	236
14	258
21	278
26	295
21	306
29	335
25	359
27	386
31	401
36	427
39	447
53	470
60	498
65	508
18	494
30	85
34	62
37	34
43	25
28	165
30	174
32	192
42	219
44	228
46	258
56	280
60	308
67	327
68	337
74	342
78	353
88	367
97	398
102	410
109	424
125	447
139	475
153	491
55	103
61	95
67	69
78	50
88	18
95	5
59	144
67	194
74	229
83	243
84	252
90	284
88	287
97	300
104	319
112	341
114	349
115	353
129	376
137	395
160	434
161	437
174	455
182	473
197	491
64	398
68	413
72	430
79	447
90	477
108	510
86	118
88	126
88	157
98	185
113	229
126	263
132	279
135	287
137	302
146	315
150	330
148	328
166	364
186	397
193	420
196	423
213	445
218	447
226	457
231	461
243	477
251	488
113	44
129	10
113	87
120	120
126	146
128	158
127	175
138	196
144	208
149	219
153	245
159	255
172	279
175	298
174	299
181	313
184	320
193	347
205	375
208	372
211	387
230	407
252	430
278	462
288	482
314	508
150	56
158	43
168	16
446	4
468	24
493	44
507	56
511	61
150	93
150	120
152	142
163	154
164	169
178	195
183	231
195	249
202	273
209	292
220	315
224	339
228	345
238	366
159	499
192	56
199	36
206	27
228	1
376	4
381	6
397	16
405	19
408	25
425	33
440	44
448	49
476	70
494	89
509	110
186	120
192	142
195	158
201	168
208	195
216	223
228	246
236	272
241	279
244	291
255	322
264	352
279	380
279	386
283	411
301	437
315	447
318	457
338	476
353	487
256	49
278	50
295	53
339	68
359	80
362	85
370	94
379	104
397	123
402	134
420	155
430	170
438	178
447	194
461	212
478	233
492	256
499	268
507	288
228	95
252	78
271	79
292	81
324	99
327	101
347	117
357	131
373	147
386	166
391	180
406	195
417	220
421	230
438	253
453	262
456	276
463	284
482	321
501	347
221	117
228	139
238	172
246	206
257	234
262	248
270	264
280	293
285	311
294	335
310	362
324	392
339	414
353	433
372	462
390	482
414	508
238	469
244	420
266	18
279	15
319	24
321	26
341	30
362	39
372	44
389	53
400	64
420	73
437	81
452	92
462	108
470	115
487	135
496	145
267	103
294	119
317	134
329	143
338	159
356	185
359	184
358	194
372	215
386	232
391	247
399	259
425	288
434	309
445	324
450	326
459	345
469	363
493	384
261	132
265	147
280	178
288	201
293	220
302	250
313	291
327	317
332	334
340	350
357	380
377	407
388	427
395	430
410	454
416	458
433	476
439	493
305	164
318	192
318	192
336	221
347	234
363	257
371	273
397	307
415	333
417	342
431	362
443	384
464	404
464	404
465	410
474	427
486	443
503	466
509	480
327	397
341	282
360	309
364	316
369	332
374	335
384	349
398	375
400	378
412	388
423	411
427	410
427	418
438	432
458	457
470	485
485	510
339	107
347	117
406	65
409	450
421	104
438	128
444	136
456	144
467	163
493	192
500	203
511	220
421	471
458	101
495	2
508	7
496	46
507	407
501	466
