x	y
5	20
24	12
8	57
7	56
24	44
36	42
59	17
78	8
2	107
22	89
41	76
64	52
74	41
97	33
101	25
119	8
3	161
17	148
32	121
37	117
52	99
80	75
97	65
122	43
141	30
151	22
166	10
505	9
13	200
23	182
37	167
57	137
70	128
89	107
117	79
121	72
143	65
162	46
173	38
198	21
221	12
218	15
224	12
242	2
440	12
442	11
443	8
468	25
491	37
15	270
27	249
29	232
43	214
56	184
72	160
77	159
92	140
98	125
109	119
130	102
153	85
174	70
191	59
218	45
231	38
253	28
282	26
294	27
304	25
332	21
350	24
350	21
382	29
412	38
438	45
447	51
469	71
465	67
490	94
511	125
7	386
9	361
13	347
20	331
27	309
43	283
49	269
57	248
65	229
78	205
94	173
107	157
113	150
122	143
141	122
160	109
186	97
207	82
221	76
244	62
258	56
295	52
313	58
334	51
362	58
364	56
382	62
388	62
426	77
436	83
465	115
475	122
491	138
511	153
13	434
23	416
36	391
43	379
49	361
60	324
56	323
62	313
72	298
79	273
96	242
100	225
113	199
124	186
132	170
148	152
163	138
174	127
178	115
179	111
1	502
14	493
34	465
39	451
54	496
72	468
79	432
80	401
78	392
82	371
86	345
435	505
457	486
477	464
484	506
490	498
500	486
503	478
69	84
98	135
96	130
132	492
149	491
159	492
187	500
220	498
221	501
256	502
266	504
287	503
308	507
333	504
349	501
369	494
381	490
408	479
430	462
451	455
464	439
488	408
504	385
510	371
110	430
115	442
125	453
141	466
152	478
119	269
127	235
136	214
152	191
160	183
162	179
171	163
175	164
204	136
217	117
242	100
257	90
284	87
304	86
324	83
343	81
386	93
406	106
420	110
434	122
447	143
453	152
461	163
470	178
479	215
479	229
481	258
478	283
475	289
471	305
468	318
460	330
448	354
437	372
432	383
404	408
384	417
369	423
349	434
318	438
278	437
236	427
215	416
206	404
197	403
179	381
176	373
159	349
155	348
144	327
147	309
147	300
142	283
149	251
154	234
174	207
190	189
206	168
213	162
234	147
248	136
274	122
286	115
307	112
331	111
338	108
364	118
363	119
384	130
393	134
407	143
418	152
430	168
441	185
449	213
451	224
450	258
448	266
444	300
435	308
424	325
416	341
112	314
115	328
113	349
121	380
129	400
145	423
142	426
161	450
183	464
202	469
157	395
180	419
180	427
205	436
219	444
232	459
245	464
259	467
294	468
323	472
355	466
376	456
401	446
419	437
442	418
445	412
464	392
476	376
477	372
484	353
497	331
501	313
506	292
511	262
511	247
510	228
510	216
506	201
491	176
170	211
174	255
179	249
176	295
177	312
185	333
189	349
195	359
212	374
237	394
256	400
274	407
303	407
323	407
330	407
351	400
359	397
366	392
381	383
383	379
399	371
214	158
216	377
200	233
209	215
220	186
243	173
252	167
283	153
298	142
320	135
203	294
206	300
212	332
228	351
236	360
248	365
262	374
290	383
310	381
229	354
229	249
232	227
238	207
251	193
224	279
230	300
258	334
270	346
303	356
320	352
344	349
358	342
364	342
400	307
416	285
421	260
425	252
414	221
412	210
393	196
382	194
364	187
353	188
350	188
328	190
294	200
274	212
268	214
263	221
257	247
255	273
253	285
267	303
283	322
283	323
309	324
321	323
348	312
361	304
380	288
391	269
395	255
377	223
335	216
323	220
303	230
284	243
283	270
293	295
295	295
307	166
334	157
350	161
382	160
282	323
319	254
359	243
366	256
356	279
315	272
411	442
406	440
461	106
467	112
504	108
