x	y
437	9
448	24
450	33
450	34
461	47
471	63
477	78
489	89
505	118
11	13
8	66
18	48
24	43
30	37
37	28
37	27
48	10
60	1
350	19
374	52
387	58
392	66
411	77
416	89
423	104
450	135
463	159
478	172
493	187
509	204
25	155
41	134
50	125
63	108
76	95
80	95
95	82
103	75
118	65
118	66
146	57
148	50
163	47
185	44
207	48
234	50
251	60
268	62
296	75
299	81
326	102
338	109
368	137
381	153
389	160
403	177
424	202
440	221
445	217
454	234
463	248
485	275
502	295
3	223
17	210
24	200
44	176
65	148
84	129
103	118
113	112
122	103
138	93
154	86
176	82
189	78
218	83
231	84
254	94
281	109
288	118
315	135
330	154
350	181
357	196
367	225
390	253
395	255
411	276
427	293
437	314
440	321
457	346
473	363
493	388
508	400
510	412
1	277
17	258
39	231
51	218
60	209
82	194
91	188
98	186
122	170
150	153
164	147
196	149
216	149
227	157
247	163
261	176
279	180
287	187
314	199
323	205
336	213
3	322
23	290
32	277
52	259
60	253
95	228
110	221
144	213
158	209
164	205
201	202
235	206
265	208
270	209
280	219
302	231
335	251
356	262
368	276
375	280
397	298
409	311
11	362
35	342
47	333
82	311
99	302
121	291
153	271
168	269
182	267
200	262
226	267
260	276
280	288
291	294
296	293
308	310
333	333
355	344
378	362
407	383
426	401
433	404
444	413
456	420
471	423
492	440
13	402
39	377
47	370
58	361
75	351
107	331
121	326
145	308
167	301
188	299
201	296
235	299
259	307
291	316
304	318
19	461
48	443
59	431
74	423
96	405
120	390
138	387
174	382
196	386
225	385
239	389
256	402
274	412
287	416
294	419
327	439
341	446
343	447
357	457
367	463
391	477
7	123
22	109
29	98
47	78
70	65
91	44
122	30
286	7
288	11
310	26
308	27
320	39
330	51
346	65
361	81
385	105
385	107
404	132
423	149
431	162
450	181
467	207
482	220
493	238
8	170
23	425
33	416
51	402
80	383
83	382
108	362
118	363
150	353
160	353
190	353
225	358
242	361
267	368
284	378
294	385
314	394
342	410
366	421
382	436
404	453
411	459
420	467
435	489
440	495
19	205
36	186
29	487
40	480
69	466
73	464
87	455
105	451
124	447
151	438
28	419
38	137
60	115
55	292
83	274
97	268
111	260
141	247
151	239
191	237
229	234
250	240
260	241
287	257
309	273
334	290
348	302
365	316
384	332
407	345
428	356
442	374
455	387
63	31
78	24
81	17
102	2
77	494
97	481
104	480
133	473
138	468
157	461
188	458
217	446
223	449
247	448
268	452
299	458
319	469
322	470
336	483
351	487
373	503
79	21
112	141
120	137
137	126
152	119
171	118
198	117
217	116
239	125
264	134
275	139
284	145
386	1
397	18
414	37
434	61
440	74
453	91
474	116
490	143
496	152
144	413
169	410
203	411
222	417
127	61
164	495
195	487
215	485
227	487
256	486
264	488
294	492
311	499
143	125
166	179
177	173
199	174
176	323
210	323
241	329
268	336
274	338
305	355
335	369
346	379
346	376
369	392
388	404
400	414
415	425
431	443
441	449
457	460
482	474
497	488
511	495
212	15
254	29
267	28
488	26
498	47
343	12
368	313
401	218
412	232
426	248
448	280
471	304
484	329
495	341
404	174
410	42
422	51
457	385
464	467
482	225
498	290
503	113
