x	y
5	15
1	59
11	45
24	22
41	3
8	189
15	165
22	144
31	110
33	94
44	70
56	57
60	48
67	30
79	10
63	12
52	20
38	43
26	66
8	90
9	320
16	302
22	275
38	242
47	212
49	198
58	175
61	153
73	126
79	112
84	94
94	77
100	57
116	34
143	8
442	11
452	27
458	35
471	56
488	90
498	110
509	134
14	363
24	351
36	306
45	288
47	277
54	265
58	242
63	218
64	215
74	191
75	172
81	160
79	159
84	149
101	109
106	94
120	79
129	61
143	41
147	36
164	14
402	8
423	32
434	47
450	82
456	90
464	118
466	142
473	172
475	183
471	190
473	210
477	216
476	241
479	260
481	287
484	313
487	332
487	346
488	372
488	401
495	420
490	430
490	450
496	480
496	489
27	496
49	469
55	460
70	441
77	424
83	405
83	391
89	390
96	356
97	353
98	336
110	301
109	295
118	267
125	240
132	216
134	198
140	179
149	162
155	133
163	103
169	89
167	89
178	71
206	45
215	36
238	21
259	5
292	2
297	1
335	5
354	10
366	16
383	36
393	48
402	58
416	79
433	101
439	135
440	148
443	169
447	186
452	210
452	234
449	248
449	255
451	279
450	299
460	323
461	361
461	376
464	413
464	439
469	476
469	503
84	505
94	483
112	461
121	440
123	432
120	426
120	420
134	384
144	356
145	336
148	323
154	304
162	275
163	262
161	257
167	242
164	217
167	214
169	188
170	167
183	131
188	109
206	73
227	58
250	43
278	28
307	31
317	31
345	41
367	59
378	72
392	90
398	101
410	125
411	138
415	158
416	171
419	190
423	207
425	228
421	248
423	283
423	309
418	330
417	344
407	376
411	390
407	413
396	440
384	471
382	480
379	504
2	131
174	505
190	483
194	477
209	448
219	439
223	411
235	384
237	372
243	356
251	330
255	313
260	282
269	270
269	256
275	238
277	217
274	181
280	165
280	131
210	494
216	483
224	468
236	452
248	427
246	423
254	393
269	362
272	336
281	319
283	304
280	302
293	278
291	252
300	209
301	165
302	151
307	125
326	152
325	165
324	182
323	200
322	225
323	226
322	254
317	273
312	293
308	309
300	324
293	352
290	369
279	397
277	413
263	431
256	452
259	454
246	478
235	507
239	505
4	272
7	270
14	252
14	236
26	196
32	182
39	168
41	140
53	114
59	101
65	86
77	57
92	37
102	15
115	2
510	16
147	496
151	486
162	466
162	445
171	430
177	411
182	391
181	394
193	370
188	339
193	330
194	323
201	293
208	263
208	241
212	227
211	219
215	189
217	183
227	159
227	163
238	127
240	108
259	95
282	81
297	80
2	445
14	435
22	415
33	388
39	374
51	349
55	319
65	297
72	276
77	254
86	228
89	211
96	189
104	163
104	151
110	134
276	489
277	477
283	448
295	428
305	392
313	378
319	339
341	334
336	366
331	389
321	408
316	439
303	458
51	508
75	478
85	456
98	434
105	411
108	387
117	368
118	357
124	340
125	335
132	301
134	285
143	267
145	242
145	230
8	485
25	461
33	449
50	425
57	407
61	381
68	375
74	358
77	331
84	309
95	282
96	259
104	222
110	211
116	197
123	170
127	143
130	124
136	96
147	79
154	63
184	34
208	12
121	492
136	468
142	447
146	414
155	393
158	379
168	344
170	317
177	304
178	284
185	274
186	244
185	235
190	215
188	213
198	180
196	162
202	141
209	124
207	123
223	97
228	87
254	72
274	57
301	53
316	55
329	59
344	76
366	106
378	119
386	135
395	172
398	197
397	217
396	231
397	273
392	293
390	322
393	331
385	357
384	375
379	406
379	410
374	414
374	429
372	433
368	436
358	460
352	471
346	505
442	506
443	501
440	475
438	447
434	431
434	410
439	396
440	372
182	33
194	432
202	410
206	400
214	380
223	347
230	331
232	310
235	294
240	274
249	237
251	209
252	193
253	174
257	142
258	123
283	100
328	102
337	106
352	128
362	144
364	166
369	195
371	223
372	250
370	277
368	310
361	330
360	366
350	392
350	413
345	426
334	448
324	471
325	472
321	477
308	504
232	232
232	214
341	303
339	283
347	252
347	224
345	184
347	177
405	498
409	480
480	21
496	48
506	70
494	159
495	170
503	208
504	227
510	239
509	278
