x	y
23	15
46	5
6	73
17	491
22	467
20	441
21	408
17	377
15	379
12	353
10	336
11	322
9	301
8	264
7	253
8	233
10	227
24	205
26	194
29	175
37	167
47	145
58	120
67	104
80	80
104	55
114	38
131	26
149	10
165	1
511	13
1	146
19	117
29	102
44	74
57	40
82	19
98	7
315	509
352	489
376	467
401	444
418	425
434	399
449	386
459	343
467	335
468	326
473	306
487	282
493	269
510	242
509	225
507	212
501	191
498	165
484	136
466	117
450	99
427	76
421	74
406	70
383	56
376	48
344	33
322	35
299	31
280	38
264	45
235	50
209	64
173	84
168	89
149	113
143	126
123	152
108	176
96	193
90	221
93	250
91	272
99	297
99	311
104	337
129	379
151	394
181	402
185	400
204	412
238	414
247	419
254	416
292	415
320	408
347	392
371	371
381	365
391	360
407	333
423	326
437	297
449	276
459	252
464	241
464	225
462	194
465	190
457	166
437	137
437	129
422	119
405	107
381	91
355	82
334	70
293	73
265	76
244	85
214	98
218	105
192	120
173	144
162	171
153	193
152	205
153	221
159	240
160	257
162	270
170	289
181	292
208	316
233	324
19	23
35	294
39	334
51	358
56	385
75	404
87	422
99	433
121	447
122	446
134	452
150	461
186	471
211	471
232	460
243	457
272	454
268	455
287	450
60	446
65	448
80	459
96	469
118	484
120	484
63	210
66	185
68	180
80	157
95	132
95	126
104	114
122	90
124	83
140	67
163	44
189	29
202	25
224	14
242	11
270	7
281	1
396	3
421	4
437	8
456	20
467	25
496	42
59	228
59	236
62	238
61	275
67	307
73	343
80	362
92	375
100	389
121	409
130	416
136	415
145	425
165	431
185	438
202	443
208	444
224	449
65	502
95	508
141	511
159	503
180	501
221	501
233	498
279	487
305	476
313	467
329	461
350	439
372	422
400	387
424	368
441	349
401	500
412	489
426	467
443	445
463	422
471	400
489	379
499	345
508	321
93	430
98	438
113	40
123	184
122	214
125	238
130	271
136	285
146	304
144	310
160	321
174	333
185	341
207	346
217	351
234	350
248	351
267	349
289	352
298	346
312	342
340	342
342	359
324	372
286	384
274	385
269	387
244	383
224	383
202	376
179	365
166	361
140	346
131	333
123	366
123	81
137	340
172	3
191	198
202	167
214	151
214	148
237	132
236	130
257	122
266	112
286	110
315	109
339	113
346	118
366	120
386	135
397	150
414	172
418	183
419	190
425	215
421	225
424	241
419	260
402	290
388	306
367	329
185	232
192	235
203	266
215	289
241	292
254	303
261	300
283	312
301	312
326	306
349	292
366	276
379	254
379	235
383	208
370	178
368	175
359	162
342	152
318	144
279	148
264	156
254	174
240	186
222	203
222	219
223	228
227	252
196	32
441	502
458	482
269	205
286	182
307	177
329	189
348	214
341	252
311	270
288	275
273	266
270	262
259	238
313	220
332	192
403	36
421	39
440	47
455	54
484	74
500	95
397	505
402	498
410	429
451	381
476	507
483	493
487	492
486	460
497	436
502	415
494	83
495	152
