x	y
8	109
3	312
17	301
3	378
22	362
38	347
44	342
64	329
78	317
9	414
27	391
64	364
73	349
106	339
140	313
7	507
31	491
57	466
74	448
93	438
101	427
103	423
118	415
140	403
165	391
185	386
183	387
202	380
251	373
277	376
301	379
323	384
349	397
374	411
403	431
414	437
437	452
460	470
465	479
488	491
68	501
82	483
97	477
114	464
127	460
137	454
170	444
180	442
208	433
227	432
245	428
280	428
281	429
290	427
294	427
307	438
322	446
332	453
354	453
356	457
115	499
128	494
154	476
182	466
184	468
207	457
227	452
247	457
272	449
294	451
314	451
229	510
235	507
281	504
295	502
320	508
323	505
353	511
18	147
35	125
6	204
21	190
34	167
58	143
75	125
11	464
25	452
35	446
56	436
76	410
99	394
116	375
139	349
158	336
180	327
2	18
8	1
1	242
30	215
53	192
71	170
78	166
89	150
120	122
133	114
4	71
9	62
22	51
33	44
54	19
499	12
19	263
42	243
51	234
64	219
84	191
107	175
124	163
146	144
169	121
7	342
37	318
35	215
37	209
31	81
46	68
58	51
80	29
463	6
466	9
479	23
484	37
504	60
505	65
26	359
43	277
49	273
58	264
82	239
91	224
97	223
105	212
121	194
146	173
167	158
191	139
214	130
232	122
241	117
247	120
261	118
303	123
312	126
319	129
347	142
362	153
382	161
418	186
428	191
439	198
459	216
487	241
495	254
507	272
34	44
53	397
60	263
59	257
78	69
90	57
112	33
138	14
159	1
380	2
392	13
417	36
418	33
433	54
454	77
472	99
88	270
101	251
106	249
117	238
134	218
153	206
172	193
189	184
211	181
227	174
248	172
261	170
274	168
297	159
176	499
199	486
196	492
229	483
252	482
285	475
313	475
334	478
357	482
375	483
395	491
408	501
104	86
126	56
141	44
153	37
168	24
202	6
348	16
363	26
372	33
387	46
410	64
436	87
449	109
467	125
135	284
147	272
173	259
203	243
229	239
259	242
284	242
296	244
317	250
350	264
368	269
389	282
402	284
428	306
430	308
456	322
462	325
468	337
484	347
503	369
139	82
153	69
171	58
183	47
198	40
213	36
234	23
256	24
275	20
297	23
320	26
330	40
134	258
134	257
145	244
152	236
176	224
188	219
223	206
247	191
263	187
265	186
274	189
289	186
303	187
337	199
352	209
363	209
392	226
411	236
441	263
450	276
451	287
428	279
408	265
395	255
378	246
356	237
348	237
324	224
291	214
277	214
141	429
149	426
177	414
194	409
211	405
227	406
228	402
242	398
270	399
284	398
304	404
332	415
343	425
369	439
389	450
410	465
421	469
437	486
445	489
426	6
445	27
453	33
463	50
468	54
472	68
479	73
492	86
492	92
176	362
196	352
225	347
229	347
252	347
265	344
281	347
328	359
327	359
341	363
360	373
388	391
411	407
424	412
442	426
455	433
484	455
504	473
162	99
188	82
216	67
235	59
267	45
282	45
284	47
297	47
170	289
191	283
212	275
267	269
272	268
303	274
323	279
339	286
357	291
371	298
391	306
404	314
417	329
205	325
229	98
237	94
262	91
288	93
309	99
332	108
362	119
385	135
403	142
425	150
433	159
435	163
454	181
477	197
494	220
510	242
224	297
239	293
258	293
265	292
279	291
297	298
318	304
322	309
339	312
354	316
354	317
373	324
237	144
255	142
264	141
279	141
295	152
211	34
304	70
315	75
318	79
348	87
372	98
385	110
325	167
347	169
354	177
367	183
381	192
397	202
412	209
413	212
443	237
463	248
468	259
486	282
340	334
339	335
356	343
381	355
393	361
412	376
442	395
449	406
481	424
490	429
496	430
356	58
376	66
396	84
405	92
416	103
433	128
455	149
484	175
508	196
373	382
395	112
422	354
436	363
449	376
437	24
465	360
482	380
506	400
452	210
458	218
489	243
479	204
477	303
480	312
500	330
484	378
472	485
498	146
506	159
511	169
484	79
509	305
