x	y
16	119
38	93
53	75
21	165
35	144
45	132
72	113
91	97
107	82
121	70
8	234
15	223
27	209
46	191
63	165
83	148
101	127
124	106
148	88
167	74
183	65
209	49
226	42
236	40
259	33
273	24
311	22
333	15
353	16
373	18
386	19
421	21
448	27
470	35
504	41
6	427
21	460
40	472
54	472
75	483
81	487
95	499
115	504
16	483
40	499
7	506
3	12
4	338
9	332
14	316
11	305
15	281
24	249
26	34
45	12
18	435
42	441
53	447
24	393
40	189
53	177
49	13
41	307
48	286
52	271
55	249
66	219
77	202
89	192
108	171
119	153
138	134
155	115
176	106
182	97
200	89
221	79
236	68
253	61
262	62
282	53
299	50
325	47
356	48
380	52
393	50
423	53
437	56
449	62
459	61
478	67
506	76
37	353
46	361
55	392
55	123
68	27
89	18
109	5
67	422
88	442
107	468
124	482
157	495
170	505
68	350
70	363
79	389
92	54
105	46
120	30
125	32
132	26
153	14
178	2
77	268
88	247
95	223
98	208
75	291
81	316
86	319
91	350
96	366
106	375
119	436
130	449
162	470
191	495
197	495
210	508
113	119
119	433
114	257
118	231
123	218
136	196
144	180
151	171
160	158
165	150
192	128
217	112
249	98
276	84
302	84
334	76
342	78
376	79
390	78
415	82
438	84
451	85
488	102
511	117
112	298
115	339
119	340
123	350
131	366
138	373
141	382
152	429
168	441
180	454
197	463
211	474
237	490
150	48
178	30
201	20
219	16
240	7
256	1
502	5
150	237
155	225
167	195
168	191
178	176
211	150
225	141
234	137
241	133
270	119
292	116
316	105
334	104
367	108
391	113
426	128
447	139
466	152
497	166
143	306
143	326
152	341
163	358
168	371
177	384
180	386
152	389
177	411
197	427
207	432
237	458
248	471
260	479
279	490
172	258
170	253
181	232
187	215
207	191
221	179
238	172
255	160
261	161
264	162
293	156
334	162
349	166
371	166
382	173
419	185
447	199
454	202
456	205
478	221
501	235
508	239
174	307
180	341
183	345
198	360
211	387
201	496
210	250
230	220
236	208
264	195
278	189
299	188
323	194
333	193
357	205
383	227
412	237
425	251
444	260
461	276
480	303
487	321
503	340
204	301
205	321
207	330
225	360
237	376
236	417
234	419
251	436
259	437
281	460
298	474
311	491
332	507
250	237
265	229
287	219
301	224
326	224
340	230
367	246
371	249
393	268
406	295
415	309
420	321
443	347
454	364
469	387
484	405
501	423
499	421
511	436
230	294
239	328
247	337
260	354
269	367
270	375
275	273
304	276
315	282
326	292
351	319
359	334
378	353
390	369
402	386
421	413
436	424
453	449
482	484
498	511
258	406
275	421
288	431
310	445
325	461
343	480
358	496
369	505
265	315
274	331
281	331
291	350
297	353
307	371
306	247
327	260
367	288
376	301
386	315
394	329
418	367
430	379
442	397
452	406
447	405
461	418
471	435
485	450
497	465
294	304
301	310
300	311
303	318
329	339
337	356
329	416
343	440
356	455
383	478
402	494
302	313
303	314
344	133
352	133
380	137
411	155
425	160
451	170
456	177
488	197
318	378
367	421
375	438
376	436
385	446
394	457
387	401
392	409
400	422
417	444
424	450
434	472
444	483
461	507
377	399
418	214
430	220
456	238
470	246
476	250
504	274
438	296
448	307
455	317
462	329
485	366
497	381
433	190
461	120
462	122
493	134
453	143
464	145
464	421
