x	y
3	45
1	96
25	64
42	52
42	45
48	39
57	18
58	16
72	14
384	8
398	16
400	17
433	41
455	48
480	69
486	70
498	92
5	170
12	157
21	139
39	115
50	97
61	72
87	46
116	31
136	20
157	12
176	4
196	1
299	3
320	5
333	13
349	22
352	19
374	32
385	47
403	54
429	80
450	100
463	111
485	138
487	141
503	170
11	280
29	270
49	257
76	210
83	193
89	180
94	167
101	154
110	132
116	127
119	120
119	114
134	83
151	60
165	52
200	34
206	38
210	36
226	31
238	32
274	31
305	41
315	43
320	45
347	53
368	64
379	77
406	95
413	111
435	134
458	164
482	185
1	341
9	332
25	324
37	314
48	303
73	283
89	266
91	256
108	234
119	219
116	210
123	209
133	185
140	167
149	132
160	111
172	94
184	82
194	75
223	72
251	75
268	81
299	103
305	119
323	143
327	157
344	181
351	191
367	210
382	232
403	268
11	385
36	366
54	352
70	336
101	307
115	296
123	281
136	265
148	240
155	223
160	218
174	193
178	179
185	149
184	136
198	115
219	105
240	109
264	121
277	137
289	154
295	171
306	186
309	184
317	202
333	221
346	250
375	280
378	280
387	289
401	299
428	320
449	337
454	343
476	359
488	370
501	383
5	440
36	411
62	399
79	378
103	358
134	333
135	330
148	315
151	304
167	270
174	249
16	468
41	455
54	446
79	427
102	409
115	397
123	387
139	377
139	378
162	365
170	358
182	333
197	294
198	274
206	258
210	217
213	184
219	173
218	140
87	509
105	508
129	502
148	497
168	496
196	489
225	488
237	493
272	499
288	497
292	501
300	501
320	506
24	503
44	493
58	482
86	466
115	447
132	435
146	421
160	414
176	394
184	382
4	4
20	323
38	204
38	200
46	175
55	161
57	156
67	140
84	103
93	83
110	71
58	83
80	281
62	342
69	15
94	314
99	411
124	389
151	462
170	446
178	440
187	431
208	423
219	391
227	381
224	361
222	345
226	313
226	295
137	428
191	459
221	459
251	459
291	466
298	452
281	432
265	416
242	395
233	388
245	152
248	168
249	188
253	201
253	200
253	208
251	221
258	236
256	249
263	266
262	287
272	300
281	320
305	346
327	373
355	398
384	410
396	419
413	427
436	432
483	457
508	465
270	366
273	371
292	393
305	406
314	413
336	429
368	447
369	447
381	451
403	463
418	468
435	473
435	475
466	485
490	489
285	143
289	212
309	246
322	262
333	283
353	299
361	310
374	321
392	339
404	350
432	366
452	384
453	387
457	386
461	396
481	410
505	428
312	299
334	327
336	340
358	355
375	367
403	383
418	395
316	464
351	478
368	486
381	496
419	507
318	78
337	87
367	101
378	113
379	113
390	130
391	131
412	157
428	180
458	207
484	220
503	234
501	239
351	133
365	146
364	151
373	159
379	173
397	189
414	213
426	223
440	229
443	232
472	256
478	270
497	287
351	258
394	298
438	6
446	284
475	309
480	323
497	336
427	34
454	98
459	104
440	274
467	254
474	262
491	276
